,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6654240489006042,0.6382669432515755,[0.73738113 0.53915276],0.63661510107864,[0.75291306 0.52031715],0.6409401836817487,[0.72247706 0.5594033 ],,0.8367704749107361,0.8267050752829364,[0.86846964 0.78494051],0.8272794035358254,[0.86611785 0.78844096],0.8261526225747011,[0.87083424 0.781471  ],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6937558054924011,0.6701935045216109,[0.75834682 0.58204019],0.6677893787107799,[0.77861673 0.55696203],0.6742943612440309,[0.7391055  0.60948322],,0.8103517889976501,0.7971002247080937,[0.8489533  0.74524715],0.800319451928258,[0.83700254 0.76363636],0.7944865222745319,[0.86125027 0.72772277],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6652376651763916,0.6448643667993513,[0.72992481 0.55980392],0.6429681019758291,[0.76755218 0.51838402],0.6521159539915833,[0.69581422 0.60841769],,0.8026688098907471,0.7921498775260258,[0.83890845 0.7453913 ],0.790539004099927,[0.84767623 0.73340178],0.7940497705214402,[0.83032019 0.75777935],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6581547260284424,0.6310961271169004,[0.73100616 0.53118609],0.6294567294567295,[0.74834835 0.51056511],0.6339962144354889,[0.71444954 0.55354289],,0.8409489393234253,0.8316571388486224,[0.87120716 0.79210712],0.8312194735250812,[0.8731131  0.78932584],0.8321087904290942,[0.86930952 0.79490806],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6900279521942139,0.6669590202214071,[0.75461118 0.57930686],0.6644906885859386,[0.77743995 0.55154143],0.6715504226684197,[0.73308486 0.61001598],,0.7960641384124756,0.7816852403647128,[0.83771318 0.7256573 ],0.7849645738018529,[0.82523246 0.74469669],0.7790722007913521,[0.85057722 0.70756719],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6773532032966614,0.6542798067874412,[0.74359354 0.56496607],0.6519797994583914,[0.76923077 0.53472883],0.6592190043158856,[0.71961009 0.59882792],,0.7922900915145874,0.780111378358394,[0.83186034 0.72836242],0.779796250373664,[0.83340621 0.72618629],0.7804359091353016,[0.83032019 0.73055163],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6767940521240234,0.650211101127908,[0.74663939 0.55378281],0.6484564246350304,[0.761323   0.53558985],0.6528833311745759,[0.73251147 0.57325519],,0.8338050842285156,0.8240841807287592,[0.86543708 0.78273128],0.8236773847684213,[0.86723535 0.78011942],0.8245034716777213,[0.86364626 0.78536068],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6859273314476013,0.6689778830600962,[0.74388205 0.59407372],0.6669347727550152,[0.79165319 0.54221636],0.6792237362715244,[0.70154817 0.65689931],,0.7757109999656677,0.764320617623813,[0.8161326  0.71250864],0.7624171126722148,[0.8282126  0.69662162],0.7667685561536208,[0.80439991 0.7291372 ],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6946877837181091,0.6722755807833998,[0.75797872 0.58657244],0.6696631719015032,[0.7820122  0.55731415],0.6772257145894532,[0.73537844 0.61907299],,0.8037471175193787,0.7915156602039606,[0.84201389 0.74101743],0.792222523167405,[0.83891892 0.74552613],0.790847360788604,[0.84513178 0.73656294],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6747437119483948,0.647717223563519,[0.74529266 0.55014179],0.6460553273666565,[0.75914362 0.53296703],0.6501991911991124,[0.73193807 0.56846031],,0.8359616994857788,0.8257259289196999,[0.86796138 0.78349048],0.8265387389169607,[0.86467791 0.78839957],0.8249560128866607,[0.87126988 0.77864215],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6956197619438171,0.6705485408188111,[0.7614317  0.57966538],0.6685226624037066,[0.77628835 0.56075697],0.6735132372564065,[0.74713303 0.59989345],,0.8094082474708557,0.7951549442440042,[0.84918942 0.74112047],0.800193990807454,[0.83197492 0.76841306],0.7914157426882495,[0.86713134 0.71570014],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6859273314476013,0.6610301079049923,[0.75289632 0.5691639 ],0.6589185438656617,[0.77063945 0.54719764],0.6644596680971491,[0.73595183 0.5929675 ],,0.8099474310874939,0.7971273619689773,[0.84812581 0.74612892],0.7994985272550444,[0.83890901 0.76008804],0.7951103213131159,[0.85754738 0.73267327],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6577818989753723,0.6215988171616057,[0.73861048 0.50458716],0.6224027978100437,[0.73359729 0.51120831],0.6209139914366572,[0.74369266 0.49813532],,0.8335354924201965,0.8215595870465067,[0.86778717 0.775332  ],0.8258447674074658,[0.85326316 0.79842638],0.8181751347957399,[0.8828142  0.75353607],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6835041642189026,0.6622783993593878,[0.74694486 0.57761194],0.6597708300928087,[0.77777778 0.54176388],0.6685017632568073,[0.7184633  0.61854022],,0.7920204997062683,0.7786404551056535,[0.83306286 0.72421805],0.7799009857300496,[0.82760103 0.73220094],0.7775023052605537,[0.83859726 0.71640736],80,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(12,)","(512, 512)",0.2,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6920782923698425,0.6615620707942109,[0.76318807 0.55993607],0.6615620707942109,[0.76318807 0.55993607],0.6615620707942109,[0.76318807 0.55993607],,0.789594292640686,0.7727473477301665,[0.83462231 0.71087238],0.7794510890704006,[0.8125     0.74640218],0.7682772194044248,[0.85798301 0.67857143],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6676607728004456,0.642090699063927,[0.73775555 0.54642585],0.6401786320832539,[0.75747508 0.52288218],0.6456131808028622,[0.7190367  0.57218966],,0.8263916969299316,0.8158003821367272,[0.85996956 0.77163121],0.816151344929063,[0.85847623 0.77382646],0.8154582315747834,[0.86146809 0.76944837],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6868592500686646,0.6574086575126529,[0.75785529 0.55696203],0.6567325084194195,[0.76202899 0.55143603],0.6581634788335867,[0.75372706 0.56259989],,0.7902682423591614,0.7744453260330296,[0.83418585 0.7147048 ],0.7794005013976177,[0.81660755 0.74219345],0.7708586028811675,[0.85253757 0.68917963],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6816402673721313,0.6579110136031912,[0.74800826 0.56781377],0.6556198044457465,[0.77051672 0.54072289],0.6622699548616033,[0.72677752 0.59776239],,0.7959293723106384,0.7808350987708434,[0.83835148 0.72331871],0.7853430467877482,[0.82219895 0.74848714],0.7774696095336888,[0.85515138 0.69978784],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6730661988258362,0.6486978441803263,[0.7412216  0.55617409],0.6465821950415644,[0.76352584 0.52963855],0.6528461384309336,[0.72018349 0.58550879],,0.8277395963668823,0.8167992127152698,[0.86156846 0.77202997],0.8179525340623041,[0.85692739 0.77897768],0.8157325829978523,[0.86626007 0.76520509],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6864864826202393,0.6628330819507291,[0.75213675 0.57352941],0.6604860578738401,[0.7738023  0.54716981],0.6671043241948649,[0.73165138 0.60255727],,0.8112953305244446,0.7985370124279927,[0.84923541 0.74783862],0.8009720717043627,[0.83982961 0.76211454],0.7964709872984996,[0.85885428 0.73408769],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6730661988258362,0.6439994860995684,[0.7457234  0.54227557],0.6428549999624993,[0.7542522 0.5314578],0.6454641043437459,[0.73738532 0.55354289],,0.7943118810653687,0.7810019359211642,[0.83499135 0.72701252],0.7823866402480238,[0.82907451 0.73569877],0.7797611217075904,[0.84099325 0.718529  ],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6846225261688232,0.6574511556633891,[0.7539267  0.56097561],0.6559205957053936,[0.76505313 0.54678806],0.6595191428836764,[0.74311927 0.57591902],,0.8348833918571472,0.8248940489804385,[0.86671744 0.78307066],0.8250951231549887,[0.86586957 0.78432068],0.8246957949521188,[0.86756698 0.78182461],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6749300956726074,0.6581392194758078,[0.73390296 0.58237548],0.6566676370536894,[0.78440965 0.52892562],0.6686745911394818,[0.68950688 0.6478423 ],,0.8092734813690186,0.7993992996096385,[0.84390513 0.75489347],0.7974188918732872,[0.85493965 0.73989813],0.8018305062761932,[0.83315182 0.77050919],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6713886260986328,0.6507565001843052,[0.73564253 0.56587048],0.6486200258402397,[0.77114115 0.5260989 ],0.6577076958889112,[0.70326835 0.61214704],,0.7766545414924622,0.7665978336304444,[0.81504632 0.71814935],0.7638779710129268,[0.83585165 0.69190429],0.7708577556420733,[0.79525158 0.74646393],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6594594717025757,0.6397130394308337,[0.72405981 0.55536627],0.6381410542416431,[0.76508139 0.51120072],0.6475491127506806,[0.6872133  0.60788492],,0.7999730706214905,0.7907819041274612,[0.83463339 0.74693042],0.7878907366676315,[0.8544376  0.72134387],0.7950626448586298,[0.81572642 0.77439887],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6654240489006042,0.6422306066785601,[0.73332343 0.55113778],0.6401725691789435,[0.76102374 0.51932139],0.6473379465573113,[0.70756881 0.58710709],,0.7966033220291138,0.7860192674329534,[0.833609   0.73842954],0.7841851484738035,[0.84412684 0.72424345],0.7882662468879367,[0.82335003 0.75318246],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6913326978683472,0.6663154213231464,[0.75768218 0.57494867],0.664244888739284,[0.77375971 0.55473006],0.669478015499064,[0.74225917 0.59669686],,0.7936379313468933,0.7774309754658097,[0.83749071 0.71737124],0.7836264991159445,[0.81677019 0.75048281],0.7731739532823121,[0.85928992 0.68705799],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6704566478729248,0.6425520073993949,[0.74242424 0.54267977],0.6410700201820916,[0.75473934 0.5274007 ],0.6446875626243322,[0.73050459 0.55887054],,0.8274700045585632,0.8149883674154216,[0.86304301 0.76693372],0.8193501861482935,[0.84815983 0.79054054],0.8115768752405004,[0.87845785 0.7446959 ],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6866728663444519,0.6615387253989665,[0.75377179 0.56930566],0.6594805858668102,[0.77059    0.54837117],0.6647869947896555,[0.73767202 0.59190197],,0.8116996884346008,0.7973845486433708,[0.85124055 0.74352855],0.8029521048109967,[0.83270833 0.77319588],0.7933350858345629,[0.87061642 0.71605375],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6810810565948486,0.6552709287420506,[0.74959754 0.56094432],0.6533547188799598,[0.76562033 0.54108911],0.6582719258479028,[0.73423165 0.5823122 ],,0.8050950169563293,0.7911510794392131,[0.84511568 0.73718648],0.7949079178728464,[0.83140148 0.75841436],0.7882022418254522,[0.85928992 0.71711457],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6766076683998108,0.6557695632437249,[0.74046372 0.5710754 ],0.6534561777819843,[0.77416328 0.53274908],0.6624596607655199,[0.70957569 0.61534363],,0.8379835486412048,0.8294557125284572,[0.86759198 0.79131944],0.8274658320185857,[0.87764653 0.77728513],0.8318175327350079,[0.85776519 0.80586987],80,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,17
