,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6950605511665344,0.6718445385214045,[0.75912839 0.58456069],0.669366553766302,[0.78026634 0.55846676],0.6761590389211751,[0.7391055  0.61321257],,0.7285348176956177,0.7148549789263305,[0.77731092 0.65239903],0.7132886691433219,[0.78935549 0.63722185],0.7169726175405604,[0.7656284  0.66831683],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6926374435424805,0.6705208813410983,[0.75588453 0.58515723],0.6678941683058157,[0.78145087 0.55433746],0.675771913628521,[0.73193807 0.61960575],,0.7271869778633118,0.7113265089554581,[0.77899105 0.64366197],0.7109957985683624,[0.78103788 0.64095372],0.7116740612667858,[0.77695491 0.64639321],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6797763109207153,0.6611140083676299,[0.7406401  0.58158792],0.6589364253440273,[0.78220663 0.53566622],0.6696949095276965,[0.70326835 0.63612147],,0.7319045662879944,0.7204464281773137,[0.77704293 0.66384992],0.7181331806148167,[0.80046189 0.63580447],0.7247195407532787,[0.75495535 0.69448373],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6825722455978394,0.6675070156145437,[0.73828185 0.59673218],0.6663560451327442,[0.79562769 0.5370844 ],0.6799653763814011,[0.68864679 0.67128396],,0.7712629437446594,0.7635493328780375,[0.80625642 0.72084224],0.7605576919784316,[0.84716891 0.67394648],0.7719329790744267,[0.76911348 0.77475248],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6950605511665344,0.6768678631900162,[0.75354022 0.6001955 ],0.6741850299186642,[0.79396825 0.55440181],0.6856326493330662,[0.71702982 0.65423548],,0.7840679287910461,0.7749031487398086,[0.82032301 0.72948328],0.7718372684778669,[0.84554913 0.6981254 ],0.7801745743855899,[0.79655848 0.76379066],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6693382859230042,0.6527380884272567,[0.7286632  0.57681298],0.6516149134298764,[0.78098361 0.52224622],0.6635128951137136,[0.68291284 0.64411295],,0.7802938222885132,0.7722413048057373,[0.81506694 0.72941567],0.7690009667542633,[0.85058016 0.68742178],0.7796372322454886,[0.78240035 0.77687412],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6877912282943726,0.6698701081620715,[0.7467876  0.59295261],0.6675120237614504,[0.78989447 0.54512958],0.6790577817911658,[0.7081422  0.64997336],,0.7774632573127747,0.7674429832974434,[0.81571604 0.71916993],0.7647130196908958,[0.83653846 0.69288758],0.7717148920293903,[0.79590503 0.74752475],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6874184608459473,0.6700770892902816,[0.74571645 0.59443773],0.6678628332320828,[0.79143869 0.54428698],0.6798783896565376,[0.70498853 0.65476825],,0.7696455121040344,0.7594970578435833,[0.80890082 0.7100933 ],0.7567689778165096,[0.83111213 0.68242582],0.7639723975664828,[0.78784579 0.74009901],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7054985761642456,0.680705283220708,[0.7696793  0.59173127],0.6787144686116711,[0.78291815 0.57451079],0.6834483584482363,[0.75688073 0.61001598],,0.7529316544532776,0.7398112405951056,[0.79823886 0.68138363],0.7384695263199936,[0.80685358 0.67008547],0.7414377246916588,[0.78980614 0.69306931],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6866728663444519,0.6629260454571327,[0.75239358 0.57345851],0.6605927790263227,[0.77370494 0.54748062],0.6671246389172649,[0.73222477 0.60202451],,0.7050815224647522,0.6913471955305428,[0.75645592 0.62623847],0.6896267329701506,[0.7735033  0.60575017],0.6941525021127062,[0.74014376 0.64816124],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6846225261688232,0.6664275181588241,[0.74433364 0.5885214 ],0.6641439915374774,[0.78690096 0.54138702],0.67539051617113,[0.70613532 0.64464571],,0.7031944990158081,0.6915247312880499,[0.75152336 0.6315261 ],0.6895525495221013,[0.77967689 0.59942821],0.6962940914777913,[0.72533217 0.66725601],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6657968163490295,0.6560752467829294,[0.7138982 0.5982523],0.6606035571726631,[0.80496582 0.5162413 ],0.6762915428435968,[0.64134174 0.71124134],,0.6849979758262634,0.6796565658540179,[0.72102185 0.63829129],0.6826253270011686,[0.79767565 0.56757501],0.6934729778482407,[0.65780876 0.7291372 ],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,3
