,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6967381238937378,0.665310914990896,[0.76786988 0.56275195],0.6660294662147968,[0.76427151 0.56778742],0.6646536507847287,[0.77150229 0.55780501],,0.7208518385887146,0.6985008053486066,[0.78059116 0.61641045],0.7035599855201389,[0.75990099 0.64721898],0.6954206264824758,[0.80243956 0.5884017 ],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.700465977191925,0.6728790229998557,[0.7678752  0.57788285],0.671873656583026,[0.77379913 0.56994819],0.6740414200388087,[0.76204128 0.58604156],,0.7127645015716553,0.6934554132615531,[0.77039112 0.6165197 ],0.6949812915217661,[0.76226013 0.62770246],0.6922129407607345,[0.77869745 0.60572843],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6959925293922424,0.6670415453647554,[0.7652224  0.56886069],0.6664816178243899,[0.76843018 0.56453305],0.6676482394314566,[0.76204128 0.57325519],,0.719773530960083,0.6978129058396156,[0.77927593 0.61634988],0.7023439590936315,[0.76014913 0.64453879],0.6949567245674999,[0.79939011 0.59052334],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6717613935470581,0.6615926994187509,[0.72025417 0.60293123],0.6651488808415686,[0.8076238  0.52267396],0.6811247666098058,[0.64994266 0.71230687],,0.7565709948539734,0.7517011217515127,[0.78647434 0.7169279 ],0.7519804400016774,[0.86009827 0.64386261],0.76657981438994,[0.7244609  0.80869873],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6840633749961853,0.670564724915518,[0.73725004 0.60387941],0.6702250318457197,[0.80256497 0.5378851 ],0.6850492502187269,[0.68176606 0.68833245],,0.7645235061645508,0.7584967102449194,[0.79664765 0.72034577],0.7567935799941503,[0.8555     0.65808716],0.770493327298937,[0.74537138 0.79561528],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6713886260986328,0.658092013981707,[0.72551767 0.59066636],0.6586619555387301,[0.79386712 0.52345679],0.672840865767646,[0.66800459 0.67767714],,0.7643887400627136,0.7588233841345345,[0.79545986 0.7221869 ],0.7576538015725409,[0.85941846 0.65588915],0.7718781010876393,[0.74036158 0.80339463],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6978564858436584,0.6625213832973043,[0.77172229 0.55332047],0.665715952161588,[0.75837254 0.57305936],0.6602232847653635,[0.78555046 0.53489611],,0.7279956936836243,0.7050570124978329,[0.78731029 0.62280374],0.7116493501256738,[0.76271186 0.66058684],0.7013285787302319,[0.81354825 0.58910891],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6961789131164551,0.6664781847644381,[0.76600632 0.56695005],0.6662776669034491,[0.76710753 0.5654478 ],0.6666842829422317,[0.76490826 0.56846031],,0.7226040959358215,0.7005592457348775,[0.78180662 0.61931188],0.7054800370958626,[0.7616195  0.64934057],0.697515386632169,[0.80309301 0.59193777],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.705685019493103,0.6669329734522147,[0.78054204 0.5533239 ],0.6736765738082973,[0.75748584 0.58986731],0.663045045529417,[0.80504587 0.52104422],,0.725569486618042,0.7027642827018865,[0.78509605 0.62043251],0.7088866866376684,[0.76162195 0.65615142],0.6992324321892935,[0.81006317 0.5884017 ],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7002795934677124,0.6660780109692475,[0.7729455  0.55921053],0.6687464080764509,[0.76154702 0.57594579],0.6640553592987053,[0.78469037 0.54342035],,0.714112401008606,0.6896220312610797,[0.77680732 0.60243674],0.6962151334569395,[0.75142508 0.64100519],0.6861051941302043,[0.80396428 0.56824611],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,3
