,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.686113715171814,0.663001506945377,[0.75125554 0.57474747],0.6605799158212663,[0.77483242 0.54632741],0.6676788642573304,[0.7290711  0.60628663],,0.7846071124076843,0.7732984941538069,[0.82393125 0.72266574],0.7716396167183044,[0.83366778 0.70961145],0.7753144258322275,[0.81441952 0.73620934],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6857408881187439,0.6578011023739295,[0.75558133 0.56002088],0.6565359893798142,[0.76422287 0.5488491 ],0.6593949634151706,[0.74713303 0.5716569 ],,0.7759805917739868,0.7611445416711544,[0.82067328 0.7016158 ],0.7628733000871624,[0.81312807 0.71261853],0.7596537503269574,[0.82835983 0.69094767],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6756756901741028,0.652661193246154,[0.74206937 0.56325301],0.6503867082830391,[0.76826274 0.53251068],0.6576827988983005,[0.71760321 0.59776239],,0.8104866147041321,0.80043530684989,[0.84522237 0.75564824],0.7987170443154605,[0.85444024 0.74299385],0.8024712115857944,[0.83620126 0.76874116],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6807082891464233,0.6625660911313829,[0.74080799 0.58432419],0.6604529376925102,[0.78436399 0.53654189],0.6716419916614937,[0.70183486 0.64144912],,0.8125084042549133,0.8040661355340666,[0.84473714 0.76339514],0.8008984624028872,[0.86630037 0.73549656],0.8088574688131289,[0.8242213  0.79349364],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6695246696472168,0.6419844179029,[0.74128119 0.54268765],0.6404145616641902,[0.75482912 0.526     ],0.6443399212094255,[0.72821101 0.56046883],,0.7816417217254639,0.7706948841071227,[0.82079646 0.72059331],0.768631130364104,[0.83389526 0.703367  ],0.7733936962946691,[0.80810281 0.73868458],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6769804358482361,0.651297895019628,[0.74593168 0.55666411],0.6493546992494525,[0.76327633 0.53543307],0.6545030866158665,[0.7293578  0.57964838],,0.8002426028251648,0.7879686287251132,[0.83898305 0.73695421],0.7884128170426661,[0.83698244 0.73984319],0.7875404710710981,[0.84099325 0.73408769],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.682758629322052,0.6622839019070216,[0.74543823 0.57912957],0.6598077132310141,[0.77923702 0.5403784 ],0.6691587077759258,[0.71444954 0.62386787],,0.8059037327766418,0.7978027848108165,[0.83827493 0.75733064],0.7943647434365235,[0.86529098 0.72343851],0.8037246248040182,[0.81289479 0.79455446],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.699533998966217,0.6673401117885053,[0.77082741 0.56385281],0.668682813827968,[0.76452341 0.57284222],0.6661887106352613,[0.77723624 0.55514118],,0.763310432434082,0.7474174380513952,[0.81077586 0.68405901],0.7493201296464251,[0.80230326 0.696337  ],0.7458179122981221,[0.81942932 0.67220651],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6820130348205566,0.6608223459718872,[0.74560095 0.57604374],0.6583515292849403,[0.77688005 0.53982301],0.6671089064630755,[0.71674312 0.61747469],,0.7614233493804932,0.7496787593354611,[0.80389984 0.69545767],0.7476585759148378,[0.81803833 0.67727882],0.7524405492327557,[0.79024178 0.71463932],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.2,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6829450130462646,0.6584775665728795,[0.74988972 0.56706541],0.6562900653047921,[0.76969514 0.54288499],0.6622891240169507,[0.73107798 0.59350027],,0.7784067988395691,0.7665646940476929,[0.81914191 0.71398747],0.7651284760388153,[0.82751723 0.70273973],0.7682677842417842,[0.81093444 0.72560113],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.2,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6849953532218933,0.6561053965075174,[0.75578035 0.55643045],0.6551583978187703,[0.76194639 0.54837041],0.657222128200867,[0.7497133  0.56473095],,0.7808330059051514,0.7656738847374376,[0.82527402 0.70607375],0.7683426854367592,[0.81442206 0.72226331],0.7635065701081107,[0.83641908 0.69059406],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.2,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6863000988960266,0.6634479390652315,[0.75114594 0.57574994],0.6609920011687791,[0.77557252 0.54641148],0.6683143484869961,[0.72821101 0.60841769],,0.8143954873085022,0.8045888204698619,[0.84836472 0.76081292],0.80280095899921,[0.85790646 0.74769546],0.8067158794480438,[0.83903289 0.77439887],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.2,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6766076683998108,0.6560373981394716,[0.74015276 0.57192203],0.6537398634783169,[0.77485105 0.53262868],0.6629517963713323,[0.7084289  0.61747469],,0.8253133893013,0.8161652429243584,[0.85717434 0.77515614],0.8141993124495142,[0.86749944 0.76089918],0.8185248519873303,[0.84709214 0.78995757],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.2,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6814538836479187,0.6549077102064613,[0.75062017 0.55919525],0.6531693907875186,[0.76433878 0.542     ],0.6574513179825312,[0.73738532 0.57751731],,0.7742283344268799,0.7617791534941578,[0.81623697 0.70732133],0.7607088046251884,[0.82228117 0.69913644],0.7629905629888376,[0.81028098 0.71570014],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(256, 256)",0.2,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6712022423744202,0.652741329265973,[0.73280824 0.57267442],0.6509571711081381,[0.77681439 0.52509996],0.6616244660130112,[0.69352064 0.62972829],,0.7802938222885132,0.7695627302377589,[0.81929047 0.71983499],0.7673042753333721,[0.8342741  0.70033445],0.7726440822505874,[0.80483555 0.74045262],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6659832000732422,0.647484466565643,[0.72823779 0.56673114],0.6459167978582914,[0.77301996 0.51881363],0.65638036553059,[0.68836009 0.62440064],,0.783798336982727,0.7755888210002262,[0.81851098 0.73266667],0.7722991023112227,[0.85166    0.69293821],0.7825367540021264,[0.78784579 0.77722772],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6900279521942139,0.6682699674207612,[0.75322748 0.58331245],0.6656489073880768,[0.78068287 0.55061495],0.6738880667960292,[0.72763761 0.62013852],,0.7639843821525574,0.7505453586860674,[0.80844547 0.69264525],0.7498919867166642,[0.81208791 0.68769606],0.751250871500941,[0.80483555 0.6976662 ],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6974837183952332,0.6723467357269864,[0.76310028 0.58159319],0.6703593759793581,[0.77728219 0.56343656],0.675192791297845,[0.74942661 0.60095898],,0.7486184239387512,0.7338433457263358,[0.79655285 0.67113384],0.7336108700919199,[0.79785839 0.66936335],0.7340826495600364,[0.79525158 0.67291372],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6838769912719727,0.6564057854380434,[0.75356001 0.55925156],0.6549555322954794,[0.76399529 0.54591578],0.6583305788809979,[0.74340596 0.57325519],,0.7693759202957153,0.7544001889742926,[0.81504702 0.69375336],0.7557206458146339,[0.80901288 0.70242842],0.7532309077750978,[0.82117186 0.68528996],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6853681206703186,0.6619880096911411,[0.75088548 0.57309054],0.6596104713072266,[0.77372263 0.54549831],0.6664903002546518,[0.7293578 0.6036228],,0.7567057609558105,0.7436547035435113,[0.80149566 0.68581375],0.7423847124205034,[0.80941804 0.67535139],0.7451661158585597,[0.79372686 0.69660537],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6945013999938965,0.6685953177572648,[0.76125273 0.5759379 ],0.6668114252586886,[0.7737637  0.55985915],0.6710537047943967,[0.74913991 0.5929675 ],,0.7811025977134705,0.7656513967721802,[0.82582583 0.70547697],0.7687813295504906,[0.81343757 0.72412509],0.7631812302959144,[0.83859726 0.68776521],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6717613935470581,0.6427855615383908,[0.74452343 0.54104769],0.641594743624322,[0.75359765 0.52959184],0.6443376300753203,[0.73566514 0.55301012],,0.7848766446113586,0.7729110668246577,[0.82503837 0.72078376],0.771898696025105,[0.83050099 0.7132964 ],0.7740385607780058,[0.81964714 0.72842999],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6877912282943726,0.6638421005124043,[0.75356775 0.57411645],0.6615371737026599,[0.77394983 0.54912451],0.6678616967589311,[0.73423165 0.60149174],,0.7600755095481873,0.7469280641936848,[0.80461032 0.68924581],0.7458548961854545,[0.81102014 0.68068966],0.748160412861151,[0.79830102 0.6980198 ],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6831313967704773,0.6620152333834748,[0.74649568 0.57753479],0.659516306592835,[0.77781231 0.54122031],0.6683380999105542,[0.71760321 0.61907299],,0.7789459228515625,0.7673401316722424,[0.81930366 0.71537661],0.7657197474882191,[0.82898551 0.70245399],0.7693144711210083,[0.80984535 0.72878359],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.6669151782989502,0.6477309934210451,[0.72993804 0.56552395],0.6459686520752542,[0.77181208 0.52012522],0.6559898035367779,[0.69237385 0.61960575],,0.7811025977134705,0.7717080939150687,[0.81801883 0.72539736],0.7687235101638259,[0.84237249 0.69507453],0.7767601623248487,[0.79503376 0.75848656],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.6835041642189026,0.6549640077847538,[0.75419803 0.55572998],0.6538556652986365,[0.76169591 0.54601542],0.6563214070129477,[0.74684633 0.56579648],,0.7622321248054504,0.7477266103176916,[0.80821918 0.68723404],0.7480024522025824,[0.80681572 0.68918919],0.747458744847631,[0.80962753 0.68528996],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.6931966543197632,0.6701195054222571,[0.75737028 0.58286873],0.6676268406246627,[0.77942961 0.55582407],0.6746025187811899,[0.73652523 0.61267981],,0.7519881129264832,0.7382615191345175,[0.79820136 0.67832168],0.7373298246482378,[0.80384361 0.67081604],0.7393174703474019,[0.79263777 0.68599717],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.2,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6831313967704773,0.6544767807487442,[0.75397974 0.55497382],0.6533994260142886,[0.76125073 0.54554812],0.655788641962335,[0.74684633 0.56473095],,0.7705890536308289,0.7551494264427818,[0.81663435 0.69366451],0.7571541889973376,[0.80793008 0.7063783 ],0.7534642451238309,[0.82552821 0.68140028],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.2,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6846225261688232,0.6641366603028016,[0.7470852  0.58118812],0.6616071988063401,[0.78044972 0.54276468],0.6709612957188174,[0.71645642 0.62546617],,0.7506402730941772,0.7393969416832742,[0.79352679 0.6852671 ],0.7370076057468978,[0.81368734 0.66032787],0.7432525878533025,[0.7743411  0.71216407],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.2,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6838769912719727,0.6651424008893578,[0.7443473 0.5859375],0.6627951199932847,[0.7848061  0.54078414],0.6735867826611859,[0.7078555  0.63931806],,0.7786763906478882,0.7673203675506024,[0.81872378 0.71591696],0.7654840328624911,[0.83008731 0.70088076],0.7696398109332045,[0.80766717 0.73161245],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.2,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,23
0,,0.6749300956726074,0.6501814640472674,[0.74322733 0.5571356 ],0.6480942042521496,[0.76392252 0.53226589],0.6540335568665594,[0.72362385 0.58444326],,0.7851462364196777,0.7753533289667445,[0.82225691 0.72844974],0.7725924333716816,[0.84235778 0.70282709],0.7795521617382511,[0.80309301 0.75601132],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.2,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,23
0,,0.6902143359184265,0.6704136172100243,[0.7511976  0.58962963],0.6677491733244755,[0.78602757 0.54947078],0.6777224324634763,[0.71932339 0.63612147],,0.7656018137931824,0.7536827054387215,[0.80786653 0.69949888],0.7518729057962559,[0.81973094 0.68401487],0.7560204039820854,[0.79634067 0.71570014],80,3,5,26,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)",384,"(512, 512)",0.2,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,23
