,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.700465977191925,0.6737216861277517,[0.7671352  0.58030817],0.6723619279946973,[0.77556402 0.56915984],0.6753947929547932,[0.75888761 0.59190197],,0.8811160326004028,0.8729304360551464,[0.90518168 0.84067919],0.8764794564529981,[0.89365315 0.85930576],0.8699272714557139,[0.91701154 0.822843  ],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6719478368759155,0.6495257031310779,[0.73817316 0.56087824],0.6473066552673712,[0.76716141 0.5274519 ],0.6550618942241426,[0.71129587 0.59882792],,0.8340746760368347,0.8240363871795263,[0.86606463 0.78200815],0.8242369326156361,[0.86521739 0.78325647],0.8238386585648017,[0.86691353 0.78076379],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6721342206001282,0.6463744749643463,[0.74181711 0.55093184],0.6444607843137256,[0.76       0.52892157],0.649668717282605,[0.72448394 0.57485349],,0.8706024885177612,0.8635823291400391,[0.89452868 0.83263598],0.861821797672021,[0.90246065 0.82118294],0.8655739644350594,[0.88673492 0.84441301],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6682199239730835,0.6453281979699805,[0.73543401 0.55522239],0.6432018881626724,[0.76358025 0.52282353],0.6505954810281876,[0.70928899 0.59190197],,0.860762894153595,0.8525989966542641,[0.8872886 0.8179094],0.8522016010106793,[0.88893747 0.81546573],0.8530067899281448,[0.88564583 0.82036775],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6890959739685059,0.6682452120915542,[0.7514158  0.58507463],0.6655983435161843,[0.78243327 0.54876342],0.6746477304942007,[0.72276376 0.6265317 ],,0.7709934115409851,0.7592582501906996,[0.81241029 0.70610621],0.7574705996270273,[0.82377967 0.69116153],0.761530962583765,[0.80135047 0.72171146],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.702889084815979,0.6680978260700823,[0.77555618 0.56063947],0.6714237448946083,[0.76203652 0.58081097],0.6656931383282908,[0.78956422 0.54182206],,0.7874376773834229,0.7733116183423447,[0.82989969 0.71672355],0.7751882822665955,[0.82200855 0.72836802],0.7716946738237318,[0.8379438  0.70544554],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.685181736946106,0.6629456158140532,[0.74951802 0.57637321],0.6604469245273403,[0.77634409 0.54454976],0.6683154940540488,[0.72448394 0.61214704],,0.8002426028251648,0.7882008853410181,[0.83870266 0.73769912],0.7883193319156934,[0.83815532 0.73848335],0.7880836283522555,[0.83925071 0.73691655],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6883504390716553,0.6669822749516416,[0.75133849 0.58262606],0.6643689969756631,[0.78059333 0.54814467],0.6729670308857096,[0.72419725 0.62173681],,0.8652109503746033,0.8571245234787989,[0.89111498 0.82313406],0.8571731514263143,[0.89092097 0.82342534],0.8570760407870143,[0.89130908 0.822843  ],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6769804358482361,0.6508384099999845,[0.74637787 0.55529895],0.648987701460729,[0.76233184 0.53564356],0.6537648832071479,[0.73107798 0.57645178],,0.885429322719574,0.8783392252326085,[0.90770901 0.84896944],0.8790860343921072,[0.90495778 0.85321429],0.8776218198880597,[0.91047702 0.84476662],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6905871629714966,0.661970332003062,[0.76032342 0.56361725],0.6610786885968447,[0.76585224 0.55630514],0.6629989937339009,[0.75487385 0.57112413],,0.8773419857025146,0.8686644964979222,[0.90242333 0.83490566],0.8730018475474359,[0.88870116 0.85730253],0.8651125657264982,[0.91657591 0.81364922],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6788443326950073,0.6499248772820136,[0.75054293 0.54930683],0.6488423768151317,[0.75811641 0.53956835],0.6512612845991799,[0.74311927 0.5594033 ],,0.8360965251922607,0.8243966793069599,[0.86972359 0.77906977],0.8284916454647822,[0.85578748 0.80119581],0.8211270313327502,[0.88412111 0.75813296],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6672880053520203,0.644295903286773,[0.73473027 0.55386153],0.6421924018475617,[0.76272755 0.52165725],0.6495096362045623,[0.7087156  0.59030368],,0.8710068464279175,0.8645652341900658,[0.89410203 0.83502844],0.8616736412689464,[0.90868196 0.81466532],0.8682091090834197,[0.87998257 0.85643564],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6710158586502075,0.6467549210003629,[0.73932949 0.55418035],0.6446548209373646,[0.76241243 0.52689721],0.651023235765642,[0.71760321 0.58444326],,0.862784743309021,0.8535076276083546,[0.8903726  0.81664265],0.8563715969280282,[0.88051118 0.83223201],0.8510420039576849,[0.90045742 0.80162659],35,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6999068260192871,0.6680081403182516,[0.77091633 0.56509995],0.6692024611098213,[0.76525424 0.57315068],0.6669675434887802,[0.77666284 0.55727224],,0.7579188346862793,0.7375891480403777,[0.81062843 0.66454987],0.7449438166793125,[0.7856121  0.70427553],0.7331784143812521,[0.83729035 0.62906648],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6922646760940552,0.6636033926567331,[0.76179483 0.56541195],0.662783043488379,[0.76677316 0.55879292],0.6645351991514861,[0.75688073 0.57218966],,0.7536056041717529,0.7353405814184037,[0.80486763 0.66581353],0.7392244046629565,[0.78919824 0.68925057],0.7325449106039521,[0.82117186 0.64391796],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6807082891464233,0.6547917959832583,[0.7493782  0.56020539],0.652898561882407,[0.76516283 0.54063429],0.6577391607972902,[0.73423165 0.58124667],,0.7550882697105408,0.7390364492492938,[0.80375851 0.67431439],0.7404403773715377,[0.79712939 0.68375136],0.7378165862919179,[0.8104988  0.66513437],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6972972750663757,0.6632905913542173,[0.77029703 0.55628415],0.6655688393985882,[0.76018984 0.57094784],0.6615157135141476,[0.78067661 0.54235482],,0.8493058085441589,0.8365974925533088,[0.88216695 0.79102804],0.8468107567840415,[0.85460486 0.83901665],0.829899036827789,[0.91156611 0.74823197],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6771668195724487,0.6484647148942146,[0.74891273 0.5480167 ],0.6472812024210424,[0.75747801 0.5370844 ],0.6499711469845009,[0.74053899 0.5594033 ],,0.8679067492485046,0.8596154772960238,[0.89373238 0.82549858],0.8606464853691687,[0.8898726  0.83142037],0.8586431635353223,[0.89762579 0.81966054],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6935694217681885,0.6712810737899648,[0.75687666 0.58568548],0.6686638375421089,[0.78161271 0.55571497],0.676365622846334,[0.73365826 0.61907299],,0.8455317616462708,0.8363977122164189,[0.87505451 0.79774091],0.8361725261940001,[0.8760096  0.79633545],0.8366264233231675,[0.8741015  0.79915134],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.7036346793174744,0.6743438201773635,[0.77201032 0.57667732],0.67430109703621,[0.77223178 0.57637041],0.6743867703196101,[0.77178899 0.57698455],,0.763310432434082,0.7461871665480315,[0.81211213 0.6802622 ],0.7496542283608529,[0.79810726 0.7012012 ],0.7435773885133481,[0.82661729 0.66053748],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6980428695678711,0.6707366969488031,[0.76555716 0.57591623],0.6695373221560229,[0.7729398  0.56613484],0.672177887928717,[0.75831422 0.58604156],,0.8001078367233276,0.786171969023012,[0.84076023 0.73158371],0.789224485392259,[0.82909784 0.74935113],0.7836973560286606,[0.85275539 0.71463932],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6898415684700012,0.6700170030309751,[0.7508982 0.5891358],0.6673624350798764,[0.78571429 0.54901058],0.6773127013143168,[0.7190367  0.63558871],,0.7778676152229309,0.7669610770773407,[0.81737589 0.71654627],0.7647654993926842,[0.83194225 0.69758875],0.7699368837683469,[0.80331083 0.73656294],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.7105312347412109,0.6818828897193229,[0.77734767 0.58641811],0.681860557378341,[0.77745913 0.58626198],0.6819052796283354,[0.77723624 0.58657432],,0.755897045135498,0.7384918476555168,[0.80595736 0.67102634],0.7415383508894597,[0.79312526 0.68995144],0.7361616202538821,[0.8192115  0.65311174],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6786579489707947,0.6591659488311515,[0.74067389 0.57765801],0.6569039008008266,[0.77911392 0.53469388],0.6669893092627803,[0.70584862 0.62812999],,0.7511793971061707,0.7399908188325564,[0.79392722 0.68605442],0.7375835491432977,[0.81428899 0.66087811],0.7438919067716585,[0.77455892 0.71322489],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.686113715171814,0.6564284186639822,[0.75741861 0.55543823],0.65582180937049,[0.7611465  0.55049712],0.6570979487323614,[0.75372706 0.56046883],,0.7548187375068665,0.7356872329055382,[0.80679766 0.6645768 ],0.740862882121186,[0.78731343 0.69441233],0.7322350906715278,[0.82727075 0.63719943],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6963653564453125,0.6720086755948345,[0.7613886  0.58262875],0.6697905515214462,[0.77837676 0.56120434],0.6754400046678039,[0.74512615 0.60575386],,0.857123613357544,0.8480919498665999,[0.88513221 0.81105169],0.8492494341531647,[0.88074186 0.81775701],0.847010994390661,[0.88956654 0.80445545],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6695246696472168,0.6361890944906781,[0.74631564 0.52606255],0.636413507851221,[0.74493002 0.527897  ],0.6359736159106127,[0.74770642 0.52424081],,0.8582019209861755,0.8484607229813954,[0.88688172 0.81003973],0.8517225396293038,[0.8757698  0.82767528],0.8457096351418756,[0.89827924 0.79314003],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.685181736946106,0.6624587208291157,[0.750037   0.57488044],0.6600039639080046,[0.7751606  0.54484733],0.6674542567438768,[0.72649083 0.60841769],,0.8564496636390686,0.8480532461282471,[0.88377169 0.8123348 ],0.8476161073912125,[0.88560805 0.80962417],0.8485032905225987,[0.88194293 0.81506365],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6911463141441345,0.660662876212026,[0.76236914 0.55895661],0.6606039561647181,[0.76269727 0.55851064],0.6607222937734918,[0.76204128 0.5594033 ],,0.7804286479949951,0.7659708692038192,[0.82413905 0.70780269],0.7676164704584328,[0.81699486 0.71823808],0.7645377371075627,[0.83140928 0.6976662 ],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6885368227958679,0.66340422862162,[0.75537989 0.57142857],0.6613507771084034,[0.77176189 0.55093966],0.666589582732547,[0.7396789  0.59350027],,0.7877072095870972,0.771883265563259,[0.83196415 0.71180238],0.7764649051310637,[0.81534923 0.73758058],0.7685177582854592,[0.84927031 0.68776521],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6741845011711121,0.6510642332151018,[0.74088349 0.56124498],0.648823617844928,[0.76703499 0.53061224],0.6560438743016623,[0.71645642 0.59563133],,0.7808330059051514,0.7695008989685326,[0.820609  0.7183928],0.767719236896828,[0.83143304 0.70400543],0.7717218239856161,[0.81006317 0.73338048],35,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,17
