,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.7058714032173157,0.6818213593108737,[0.76929825 0.59434447],0.6795858986990291,[0.78490453 0.57426726],0.6850884286119271,[0.75430046 0.6158764 ],,0.8559104800224304,0.8471305193686611,[0.88376645 0.81049459],0.8474914634754371,[0.8823274  0.81265553],0.8467776570419279,[0.88521019 0.80834512],80,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7017707228660583,0.6830766786081484,[0.76004799 0.60610537],0.6801210368003685,[0.79685535 0.56338673],0.6911623014961412,[0.72649083 0.65583378],,0.857123613357544,0.8500348742802031,[0.8826395  0.81743024],0.8471945584893437,[0.8975456  0.79684352],0.8536646710848388,[0.86822043 0.83910891],80,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7211556434631348,0.7013070375670958,[0.77830468 0.62430939],0.698010142372091,[0.80552147 0.59049881],0.7075469651943127,[0.75286697 0.66222696],,0.8366356492042542,0.8282320012653615,[0.86622517 0.79023884],0.8259735427862753,[0.87804878 0.77389831],0.8310000240307815,[0.85471575 0.8072843 ],80,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7090400457382202,0.6760531498168383,[0.77942631 0.57267999],0.6787115723971394,[0.76845918 0.58896396],0.6739916260575876,[0.79071101 0.55727224],,0.8350182175636292,0.8223797616514152,[0.86975952 0.775     ],0.8286314209338028,[0.85021843 0.80704441],0.817811553691698,[0.89022    0.74540311],80,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6853681206703186,0.6620591490153125,[0.75081193 0.57330637],0.6596718862391413,[0.77388923 0.54545455],0.6666133341561051,[0.7290711  0.60415557],,0.8125084042549133,0.8002484238478145,[0.84973534 0.75076151],0.8019470712618537,[0.84290613 0.76098801],0.798741164451573,[0.85667611 0.74080622],80,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7112767696380615,0.6849826909609193,[0.77599422 0.59397117],0.6837619095370552,[0.7829005  0.58462332],0.6864157589702482,[0.76920872 0.6036228 ],,0.8313788771629333,0.8201213156042063,[0.86512129 0.77512134],0.8224163475333978,[0.85653288 0.78829982],0.8181299615476686,[0.87388369 0.76237624],80,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7017707228660583,0.6730146917881586,[0.76998275 0.57604663],0.6726065073305207,[0.772203   0.57301002],0.6734454196868906,[0.76777523 0.57911561],,0.8510580658912659,0.8412282680090937,[0.88073394 0.80172259],0.8433786719230436,[0.87291399 0.81384335],0.8393264202731068,[0.88869527 0.78995757],80,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6879776120185852,0.6686098410480256,[0.74872411 0.58849558],0.6660425864300799,[0.78575929 0.54632588],0.6763713506815971,[0.71502294 0.63771977],,0.8356921672821045,0.8263132741053115,[0.86667396 0.78595259],0.8254967747037221,[0.87038664 0.78060691],0.8271824031829078,[0.86299281 0.79137199],80,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7032619118690491,0.682074074074074,[0.76414815 0.6       ],0.6791897971803441,[0.79061925 0.56776034],0.687756836133201,[0.7393922  0.63612147],,0.8348833918571472,0.8263132176247686,[0.86489467 0.78773176],0.8241732552091161,[0.87600536 0.77234115],0.8289052638810883,[0.8540623  0.80374823],80,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6935694217681885,0.6663256300727995,[0.76167005 0.57098121],0.6649860122552145,[0.77038123 0.55959079],0.6679993175475212,[0.75315367 0.58284497],,0.8645370006561279,0.8564199040378788,[0.89055864 0.82228117],0.8564441365552925,[0.89046167 0.8224266 ],0.8563957077943224,[0.89065563 0.82213579],80,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
