,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.657409131526947,0.6453070420411477,[0.71082442 0.57978967],0.6477331375055926,[0.7876569  0.50780937],0.6615975833728427,[0.64764908 0.67554608],,0.8308397531509399,0.8242555865749117,[0.85827216 0.79023901],0.8202344175093585,[0.89118199 0.74928685],0.8318164159198382,[0.82770638 0.83592645],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6676607728004456,0.6591037829564275,[0.71311344 0.60509413],0.6652155612326458,[0.81261459 0.51781653],0.6815390800271759,[0.6353211  0.72775706],,0.8032079935073853,0.7982677277979292,[0.82983683 0.76669863],0.7959355794031253,[0.89245425 0.69941691],0.8118664384563982,[0.77543019 0.84830269],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6866728663444519,0.6685656004038704,[0.74603414 0.59109706],0.6662167278038342,[0.78856595 0.5438675 ],0.6775825205407809,[0.7078555  0.64730954],,0.8110257387161255,0.8022956761199351,[0.8438405  0.76075085],0.7993092673664635,[0.86346022 0.73515831],0.8066410528316733,[0.82509257 0.78818953],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6965517401695251,0.6792217308691837,[0.753781   0.60466246],0.6766254090197752,[0.79769526 0.55555556],0.688871014648595,[0.71444954 0.66329249],,0.7840679287910461,0.7739040549062961,[0.82184164 0.72596647],0.7713482793310575,[0.83958191 0.70311465],0.7775945773000924,[0.80483555 0.75035361],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6736253499984741,0.6536639994254594,[0.73681046 0.57051754],0.6515219732873762,[0.77440758 0.52863636],0.6611503539954935,[0.70269495 0.61960575],,0.77813720703125,0.7670434792561674,[0.81788006 0.7162069 ],0.7649890470112929,[0.8311221  0.69885599],0.76974733327644,[0.80505337 0.7344413 ],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7030754685401917,0.6834454087880772,[0.76227429 0.60461653],0.6804404330918654,[0.79489574 0.56598513],0.6905663011442229,[0.73222477 0.64890783],,0.782180905342102,0.7715698042631803,[0.82080284 0.72233677],0.7692732158884048,[0.83600632 0.70254011],0.7747119618144719,[0.80614245 0.74328147],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6577818989753723,0.6445001013430993,[0.71321462 0.57578558],0.6459115478757708,[0.78345916 0.50836393],0.6591775347885802,[0.65452982 0.66382525],,0.8009165525436401,0.794098903774345,[0.83156574 0.75663206],0.7905448368343074,[0.87266635 0.70842333],0.8030218399753284,[0.79416249 0.81188119],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6685927510261536,0.6558333383845425,[0.72210066 0.58956602],0.6569886828899574,[0.79381443 0.52016293],0.6713058059171135,[0.66227064 0.68034097],,0.7864941358566284,0.7790813667832948,[0.81954887 0.73861386],0.7757690736532454,[0.85908765 0.6924505 ],0.7874307150975234,[0.78348944 0.79137199],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.687045693397522,0.674630279782991,[0.73818806 0.6110725 ],0.6749022698612863,[0.80923077 0.54057377],0.6906647435396127,[0.67861239 0.7027171 ],,0.7905378341674805,0.7837650657591587,[0.8220339  0.74549623],0.78051233671411,[0.86669887 0.69432581],0.7932779742174361,[0.7817469  0.80480905],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6572227478027344,0.6445763100010409,[0.71161988 0.57753274],0.6465332683550944,[0.78539287 0.50767367],0.6601008618330051,[0.65051606 0.66968567],,0.8400053977966309,0.8330337281670157,[0.86715165 0.79891581],0.8293170282531555,[0.89180479 0.76682927],0.8388148419036445,[0.84382487 0.83380481],20,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
