,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,add_time_in_path,num_features,embedding_dim,log_signature,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.3613671520177056,0.6129647493362427,0.6128095567111531,[0.62056075 0.60505837],0.6131256179840633,[0.63723608 0.58901515],0.613367941712204,[0.60473588 0.622     ],0.1796476036310196,0.77224200963974,0.7468468468468468,[0.82702703 0.66666667],0.7560791157649797,[0.80104712 0.71111111],0.7410997918720561,[0.8547486  0.62745098],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,14
0,0.4206121721688439,0.602478563785553,0.5982197720845346,[0.55685441 0.63958513],0.6157666262852173,[0.66836735 0.56316591],0.608615664845173,[0.47723133 0.74      ],0.21144119501113892,0.6868327260017395,0.6464195836193091,[0.76595745 0.52688172],0.6571489001692048,[0.73096447 0.58333333],0.642430715302881,[0.80446927 0.48039216],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,14
0,0.5817887502558091,0.5443279147148132,0.5389782573517513,[0.48931624 0.58864028],0.5541737901746333,[0.59173127 0.51661631],0.5505610200364299,[0.41712204 0.684     ],0.2494689255952835,0.6690391302108765,0.6599258247120828,[0.71559633 0.60425532],0.662187563503353,[0.79054054 0.53383459],0.6748548581443751,[0.65363128 0.69607843],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,14
0,0.3769669655491324,0.5958055257797241,0.5951252193796925,[0.57852883 0.61172161],0.6004753385770891,[0.63676149 0.56418919],0.5990273224043716,[0.53005464 0.668     ],0.23625887036323548,0.7224199175834656,0.6929908112953833,[0.78804348 0.59793814],0.6988152749022314,[0.76719577 0.63043478],0.6893416584510899,[0.81005587 0.56862745],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,15
0,0.3783383176607244,0.6043851375579834,0.5999865845937843,[0.6419327  0.55804047],0.6033234997572725,[0.60983607 0.59681093],0.6007978142076502,[0.67759563 0.524     ],0.19929758906364442,0.7046263217926025,0.6241923269041749,[0.79805353 0.45033113],0.700387051372273,[0.70689655 0.69387755],0.6247672253258846,[0.91620112 0.33333333],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,15
0,0.6151706681532019,0.557673990726471,0.5566259792311897,[0.53507014 0.57818182],0.5623273942093541,[0.59465479 0.53      ],0.5611693989071038,[0.4863388 0.636    ],0.18827677369117737,0.7188612222671509,0.7024462167415053,[0.77233429 0.63255814],0.6996944795617362,[0.79761905 0.60176991],0.7076350093109869,[0.74860335 0.66666667],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,15
0,0.5129212772144991,0.6158245801925659,0.6157351985420104,[0.60987415 0.62159624],0.6183335771227967,[0.65082645 0.58584071],0.6178852459016393,[0.57377049 0.662     ],0.2444297730922699,0.7330960631370544,0.6868359659420182,[0.80719794 0.56647399],0.7188799463447351,[0.74761905 0.69014085],0.6787435644648921,[0.87709497 0.48039216],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,16
0,0.397413688547471,0.6005719900131226,0.5983513004001583,[0.5684861 0.6282165],0.609310868727182,[0.65402844 0.5645933 ],0.6053661202185792,[0.50273224 0.708     ],0.19767020642757416,0.7330960631370544,0.6907329958177416,[0.80519481 0.57627119],0.7162135922330097,[0.75242718 0.68      ],0.6829608938547487,[0.86592179 0.5       ],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,16
0,0.3628817831768709,0.6329838037490845,0.6325510301563545,[0.61994077 0.64516129],0.6375073681108163,[0.67672414 0.5982906 ],0.6359744990892532,[0.571949 0.7     ],0.23813177049160003,0.6548042893409729,0.6172683488492916,[0.73712737 0.49740933],0.621631000578369,[0.71578947 0.52747253],0.6151823858034834,[0.75977654 0.47058824],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,16
0,0.32559342594707713,0.6348903775215149,0.6345064112186092,[0.64635272 0.6226601 ],0.6345114723100979,[0.65543071 0.61359223],0.6347613843351548,[0.63752277 0.632     ],0.2072827398777008,0.754448413848877,0.7137098560354374,[0.82170543 0.60571429],0.7452252370916754,[0.76442308 0.7260274 ],0.703937999780918,[0.88826816 0.51960784],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,17
0,0.3179684035918292,0.6301239132881165,0.6247962713039374,[0.58008658 0.66950596],0.6488763600395648,[0.71466667 0.58308605],0.63708014571949,[0.48816029 0.786     ],0.23782886266708375,0.6761565804481506,0.6491211218903084,[0.74651811 0.55172414],0.6494499449944995,[0.74444444 0.55445545],0.6488114798992223,[0.74860335 0.54901961],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,17
0,0.5776441675775191,0.5691134333610535,0.5689720373804589,[0.56116505 0.57677903],0.5715425609791807,[0.6008316  0.54225352],0.5712058287795992,[0.52641166 0.616     ],0.20427019894123077,0.7153024673461914,0.6946979574098218,[0.7740113  0.61538462],0.6933153638814016,[0.78285714 0.60377358],0.6964070544418886,[0.76536313 0.62745098],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(256, 256)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,17
0,0.4379392932443058,0.6158245801925659,0.6148038469774074,[0.63463282 0.59497487],0.614874375524195,[0.63176895 0.5979798 ],0.6147613843351548,[0.63752277 0.592     ],0.2913095623254776,0.7437722086906433,0.6983899821109123,[0.81538462 0.58139535],0.7339201083276913,[0.7535545  0.71428571],0.6892321174279767,[0.88826816 0.49019608],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,18
0,0.3280673728269689,0.6205910444259644,0.617840143526655,[0.58541667 0.65026362],0.631817800456109,[0.6836983 0.5799373],0.62591985428051,[0.51183971 0.74      ],0.24405165016651154,0.6761565804481506,0.6547305599438301,[0.74074074 0.56872038],0.6531363345423512,[0.75581395 0.55045872],0.6572461386789352,[0.72625698 0.58823529],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,18
0,0.43307045277427225,0.6186844706535339,0.6186425273566728,[0.61464355 0.62264151],0.6208187262635115,[0.65235174 0.58928571],0.620528233151184,[0.58105647 0.66      ],0.1958660066127777,0.6761565804481506,0.6547305599438301,[0.74074074 0.56872038],0.6531363345423512,[0.75581395 0.55045872],0.6572461386789352,[0.72625698 0.58823529],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,18
0,0.3427243092480828,0.6196377873420715,0.618700789015548,[0.63760218 0.5997994 ],0.6187396115825388,[0.63586957 0.60160966],0.6186721311475409,[0.63934426 0.598     ],0.20320113003253937,0.7117437720298767,0.657301594471295,[0.79389313 0.52071006],0.6928441902636351,[0.72897196 0.65671642],0.651440464453938,[0.87150838 0.43137255],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,19
0,0.4378482278655557,0.5900858044624329,0.5900019633222322,[0.58413926 0.59586466],0.5923685749798933,[0.62268041 0.56205674],0.5920455373406193,[0.55009107 0.634     ],0.21471768617630005,0.7188612222671509,0.6561546444447888,[0.80299252 0.50931677],0.7100702397312567,[0.72522523 0.69491525],0.6507010625479241,[0.89944134 0.40196078],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,19
0,0.4403608485179789,0.6224976181983948,0.6224808061420346,[0.625      0.61996161],0.6234142666870456,[0.65088757 0.59594096],0.6235464480874318,[0.6010929 0.646    ],0.20975489020347596,0.7117437720298767,0.6889936462389834,[0.77310924 0.60487805],0.68861132322461,[0.7752809  0.60194175],0.6893964289626464,[0.77094972 0.60784314],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,19
0,0.35267086940653186,0.5919923782348633,0.5897821049784736,[0.55967078 0.61989343],0.6002669959742899,[0.643026   0.55750799],0.5967231329690346,[0.49544627 0.698     ],0.2022530496120453,0.7153024673461914,0.6895027624309393,[0.77900552 0.6       ],0.6913683506189361,[0.7704918 0.6122449],0.6879723956621755,[0.7877095  0.58823529],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,20
0,0.48118871099808636,0.5691134333610535,0.5671304411335086,[0.53783231 0.59642857],0.5758816452364839,[0.61305361 0.53870968],0.5735264116575592,[0.47905282 0.668     ],0.2215782642364502,0.6761565804481506,0.6595843816978847,[0.73469388 0.58447489],0.6576506149676882,[0.76829268 0.54700855],0.6656807974586483,[0.70391061 0.62745098],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,20
0,0.7415905980502858,0.5929456949234009,0.5900607418430486,[0.55567118 0.62445031],0.6026790477206566,[0.64805825 0.55729984],0.5981693989071037,[0.4863388 0.71     ],0.20208939909934998,0.7330960631370544,0.724369286302821,[0.7734139  0.67532468],0.7233782129742962,[0.84210526 0.60465116],0.7398948406178114,[0.7150838  0.76470588],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,20
0,0.4141071263481589,0.6301239132881165,0.6300267609116162,[0.63602251 0.62403101],0.6304845770131324,[0.655706   0.60526316],0.6307431693989072,[0.61748634 0.644     ],0.23709343671798705,0.7330960631370544,0.6907329958177416,[0.80519481 0.57627119],0.7162135922330097,[0.75242718 0.68      ],0.6829608938547487,[0.86592179 0.5       ],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,21
0,0.34355852183173685,0.6062917113304138,0.6029664997227784,[0.56663169 0.63930131],0.6178793460741423,[0.66831683 0.56744186],0.6119016393442622,[0.49180328 0.732     ],0.2319594770669937,0.6512455344200134,0.6393661602933474,[0.70481928 0.57391304],0.6401654411764706,[0.76470588 0.515625  ],0.6503450542228064,[0.65363128 0.64705882],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,21
0,0.6759447490467745,0.5719733238220215,0.5680479016435238,[0.52687039 0.60922541],0.5821456086286595,[0.625      0.53929122],0.5776867030965391,[0.45537341 0.7       ],0.1985424816608429,0.7259786128997803,0.7162621136420264,[0.76876877 0.66375546],0.7147970140096125,[0.83116883 0.5984252 ],0.730090919049184,[0.7150838  0.74509804],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,21
0,0.43149229708839865,0.6177312135696411,0.6176964303404251,[0.62134089 0.61405197],0.6184673869547819,[0.64509804 0.59183673],0.6186357012750455,[0.5992714 0.638    ],0.19509259462356568,0.7259786128997803,0.6946557344660673,[0.79245283 0.59685864],0.7030372191011236,[0.765625   0.64044944],0.6900262898455471,[0.82122905 0.55882353],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,22
0,0.4436940165127025,0.6234509348869324,0.6130477943476802,[0.54960091 0.67649468],0.653785815770779,[0.7347561  0.57281553],0.6324899817850638,[0.43897996 0.826     ],0.2129107266664505,0.690391480922699,0.6600097350671024,[0.76164384 0.55837563],0.663129598189021,[0.74731183 0.57894737],0.657875999561836,[0.77653631 0.53921569],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,22
0,0.3967185528839336,0.6348903775215149,0.6330643651391648,[0.60717949 0.65894924],0.6443680811460524,[0.69483568 0.59390048],0.6395810564663024,[0.53916211 0.74      ],0.2159625142812729,0.6583629846572876,0.6306276700624384,[0.73184358 0.52941176],0.6306276700624384,[0.73184358 0.52941176],0.6306276700624384,[0.73184358 0.52941176],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,22
0,0.3832765992949991,0.6062917113304138,0.6047269956981693,[0.57985758 0.62959641],0.6137068674834214,[0.65668203 0.57073171],0.6105628415300546,[0.51912568 0.702     ],0.21182628870010375,0.7330960631370544,0.7095547194774052,[0.79224377 0.62686567],0.711038961038961,[0.78571429 0.63636364],0.7082648701938876,[0.79888268 0.61764706],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,23
0,0.47483501013587504,0.5910391211509705,0.5891033466427201,[0.56090072 0.61730598],0.5986763887007691,[0.64018692 0.55716586],0.5955446265938069,[0.49908925 0.692     ],0.242035573720932,0.6832740306854248,0.6414223241809449,[0.76392573 0.51891892],0.6527929901423877,[0.72727273 0.57831325],0.6375287545185673,[0.80446927 0.47058824],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,23
0,0.5663728836704703,0.599618673324585,0.5991199528312188,[0.58498024 0.61325967],0.6037841204785528,[0.63930886 0.56825939],0.6025810564663023,[0.53916211 0.666     ],0.19247789084911346,0.6939501762390137,0.68266099380187,[0.74251497 0.62280702],0.6817460317460318,[0.8        0.56349206],0.6944079307700735,[0.69273743 0.69607843],35,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(12,)","(512, 512)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,23
0,0.4265773015863755,0.5729265809059143,0.5686044120670917,[0.6117851  0.52542373],0.5710148164693619,[0.58347107 0.55855856],0.5694936247723132,[0.64298725 0.496     ],0.19519545435905455,0.7651245594024658,0.7252932811944544,[0.82989691 0.62068966],0.7601674641148326,[0.77033493 0.75      ],0.7144265527440026,[0.89944134 0.52941176],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,24
0,0.5077883040203768,0.605338454246521,0.6034178574559481,[0.63101604 0.57581967],0.6040685907871002,[0.61780105 0.59033613],0.6034043715846995,[0.64480874 0.562     ],0.20950958728790284,0.7295373678207397,0.6628141972969559,[0.81280788 0.51282051],0.7338064937183879,[0.72687225 0.74074074],0.6569722861211523,[0.92178771 0.39215686],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,24
0,0.43065643485854654,0.5929456949234009,0.5925665172183882,[0.58013766 0.60499537],0.5965822998955529,[0.63034188 0.56282272],0.5956703096539162,[0.53734062 0.654     ],0.21370563209056853,0.708185076713562,0.6882846320346321,[0.76704545 0.60952381],0.6864697067009206,[0.78034682 0.59259259],0.6908204622631176,[0.75418994 0.62745098],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,24
0,0.3603253715178546,0.5986654162406921,0.5984552087832156,[0.60764212 0.58926829],0.5986877499091239,[0.6221374 0.5752381],0.598903460837887,[0.59380692 0.604     ],0.2135361462831497,0.7188612222671509,0.6452530482445628,[0.80684597 0.48366013],0.7214407502131287,[0.7173913 0.7254902],0.6422664037682112,[0.92178771 0.3627451 ],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,25
0,0.24357477794675267,0.6186844706535339,0.6077683552444624,[0.5423341  0.67320261],0.649145771355716,[0.72923077 0.56906077],0.6278469945355191,[0.43169399 0.824     ],0.2426735818386078,0.6619216799736023,0.6367285840647752,[0.73239437 0.5410628 ],0.6359848484848485,[0.73863636 0.53333333],0.6376382955416804,[0.72625698 0.54901961],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,25
0,0.3648291423040278,0.5815061926841736,0.5813540169508937,[0.57337221 0.58933583],0.5840930726420621,[0.61458333 0.55360281],0.5836703096539162,[0.53734062 0.63      ],0.18254210650920868,0.7615658044815063,0.6966371795491533,[0.83698297 0.55629139],0.7992610837438423,[0.74137931 0.85714286],0.6863292803154781,[0.96089385 0.41176471],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,25
0,0.3961203957305235,0.602478563785553,0.6017126702085525,[0.61917808 0.58424726],0.6016920455290237,[0.62087912 0.58250497],0.601743169398907,[0.61748634 0.586     ],0.17756673097610473,0.7935943007469177,0.7585910652920962,[0.85051546 0.66666667],0.797514619883041,[0.78947368 0.80555556],0.7452075802387994,[0.92178771 0.56862745],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,26
0,0.8408823083428776,0.5938989520072937,0.5835967259797088,[0.51809955 0.6490939 ],0.6177014089217776,[0.68358209 0.55182073],0.6025610200364299,[0.41712204 0.788     ],0.24119761884212493,0.7651245594024658,0.750966806316468,[0.81034483 0.69158879],0.7475169061707523,[0.83431953 0.66071429],0.7565998466425676,[0.7877095 0.7254902],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,26
0,0.4124783224919263,0.6110581755638123,0.605813439434129,[0.56034483 0.65128205],0.6273362737762376,[0.68601583 0.56865672],0.6177941712204007,[0.47358834 0.762     ],0.1982085645198822,0.7117437720298767,0.6834573395452332,[0.77808219 0.58883249],0.6869835880022637,[0.76344086 0.61052632],0.6809617701829336,[0.79329609 0.56862745],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,26
0,0.6284758729093215,0.5643470287322998,0.5640792016185865,[0.55327468 0.57488372],0.5672188589249679,[0.59704641 0.5373913 ],0.5667413479052823,[0.5154827 0.618    ],0.229140704870224,0.7437722086906433,0.707460960092539,[0.81052632 0.6043956 ],0.7268345771144278,[0.76616915 0.6875    ],0.699775440902618,[0.8603352  0.53921569],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,27
0,0.6248725319609922,0.5748332142829895,0.569841637612722,[0.52350427 0.616179  ],0.5869302169449715,[0.63307494 0.5407855 ],0.5811329690346083,[0.44626594 0.716     ],0.23086635172367095,0.6939501762390137,0.68266099380187,[0.74251497 0.62280702],0.6817460317460318,[0.8        0.56349206],0.6944079307700735,[0.69273743 0.69607843],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,27
0,0.6196905374526978,0.5614871382713318,0.560528233151184,[0.54       0.58105647],0.5660572195566893,[0.59866962 0.53344482],0.5649016393442623,[0.49180328 0.638     ],0.2219371348619461,0.6797152757644653,0.6457586284177499,[0.75543478 0.53608247],0.6503335633770416,[0.73544974 0.56521739],0.6431701172088947,[0.77653631 0.50980392],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,27
0,0.38034918904304504,0.6177312135696411,0.6171745384287053,[0.60257681 0.63177227],0.6224551561231269,[0.66086957 0.58404075],0.6208670309653916,[0.55373406 0.688     ],0.20713808238506318,0.7188612222671509,0.6634730538922156,[0.8        0.52694611],0.7042022792022793,[0.73148148 0.67692308],0.657027056632709,[0.88268156 0.43137255],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,28
0,0.24936176222913406,0.6415634155273438,0.6387238127340275,[0.60669456 0.67075306],0.6545519606267269,[0.71253071 0.59657321],0.6471165755919854,[0.52823315 0.766     ],0.243154177069664,0.6334519386291504,0.5826953299594849,[0.72823219 0.43715847],0.5919135802469135,[0.69       0.49382716],0.5815532917077445,[0.77094972 0.39215686],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,28
0,0.38805293160326343,0.5938989520072937,0.5924288966392809,[0.56795132 0.61690647],0.6005948908930467,[0.64073227 0.56045752],0.598009107468124,[0.51001821 0.686     ],0.17273375988006592,0.7758007049560547,0.7316304100659441,[0.84050633 0.62275449],0.7842592592592592,[0.76851852 0.8       ],0.7185891116223025,[0.9273743  0.50980392],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,28
0,0.4562353526844698,0.5681601762771606,0.5673990523139107,[0.54925373 0.58554437],0.5724460814768794,[0.60526316 0.53962901],0.5713661202185792,[0.50273224 0.64      ],0.18770258128643036,0.7829181551933289,0.73644233282593,[0.84711779 0.62576687],0.8021236959761551,[0.76818182 0.83606557],0.7220670391061452,[0.94413408 0.5       ],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,29
0,0.4562114862834706,0.5653002858161926,0.5596332302253646,[0.50967742 0.60958904],0.5774906879155075,[0.62204724 0.53293413],0.5718469945355191,[0.43169399 0.712     ],0.28348183929920195,0.6868327260017395,0.6733939137785292,[0.73964497 0.60714286],0.6717702855964532,[0.78616352 0.55737705],0.6824953445065176,[0.69832402 0.66666667],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,29
0,0.44663353702601266,0.6091516017913818,0.6083653860162886,[0.59081836 0.62591241],0.614462494629391,[0.65342163 0.57550336],0.6125810564663023,[0.53916211 0.686     ],0.18940483629703522,0.7580071091651917,0.7072557911508763,[0.82914573 0.58536585],0.7638091029606717,[0.75342466 0.77419355],0.6961879723956621,[0.92178771 0.47058824],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(64, 64)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,29
0,0.575623317676432,0.5843660831451416,0.5799961798132516,[0.62283737 0.53715499],0.5827394574608451,[0.59308072 0.57239819],0.5808688524590164,[0.6557377 0.506    ],0.21997036337852477,0.7508896589279175,0.7171900161030595,[0.81481481 0.61956522],0.7344956489765903,[0.77386935 0.69512195],0.7095793624712454,[0.8603352  0.55882353],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,30
0,0.5095979483688579,0.5881792306900024,0.5859482928754687,[0.55555556 0.61634103],0.5963054856909795,[0.63829787 0.5543131 ],0.5929016393442623,[0.49180328 0.694     ],0.3604218542575836,0.6227757930755615,0.6119189076506151,[0.67682927 0.54700855],0.6149074639007526,[0.74496644 0.48484848],0.6237813561178661,[0.62011173 0.62745098],35,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)","(128, 128)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,30
