,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.7002795934677124,0.6757003763970538,[0.764981   0.58641975],0.6735722607353058,[0.78026237 0.56688215],0.6788194274730808,[0.7502867  0.60735216],,0.8518668413162231,0.8449959152474054,[0.87763055 0.81236128],0.8415649104969352,[0.8977221  0.78540773],0.8498245984009671,[0.85841865 0.84123055],80,3,5,26,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(10,)",384,"(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.708108127117157,0.6857511057223469,[0.76957034 0.60193188],0.6830516936005817,[0.79050786 0.57559553],0.6902535613388532,[0.7497133  0.63079382],,0.8560453057289124,0.8482548960276391,[0.88263736 0.81387243],0.8465343082449077,[0.89066312 0.8024055 ],0.8502134041234972,[0.87475496 0.82567185],80,3,5,26,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(10,)",384,"(256, 256)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6989748477935791,0.6746128287074293,[0.76364701 0.58557865],0.6724107948911483,[0.7799701  0.56485149],0.6779390210075613,[0.74799312 0.60788492],,0.8619760274887085,0.8547478462612215,[0.8871501  0.82234559],0.8525284894007699,[0.89783627 0.80722071],0.857381701545703,[0.87671531 0.83804809],80,3,5,26,15,4,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(10,)",384,"(256, 256)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64
