,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6760484576225281,0.6634251506585546,[0.72860712 0.59824318],0.664223758640603,[0.80006859 0.52837893],0.6791313271959452,[0.66886468 0.68939798],,0.7297479510307312,0.7215099735768479,[0.76940771 0.67361224],0.7195956047736234,[0.81505848 0.62413273],0.7301059403167811,[0.72859943 0.73161245],11,3,5,3,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6773532032966614,0.6647555874429749,[0.72974239 0.59976879],0.6654929212571785,[0.80116558 0.52982026],0.680503869267277,[0.67001147 0.69099627],,0.7320393323898315,0.724679500868692,[0.76969416 0.67966484],0.7232038347611933,[0.82207374 0.62433393],0.7346731752087365,[0.72358963 0.74575672],11,3,5,3,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6915190815925598,0.676390540362003,[0.74636015 0.60642093],0.674729241417704,[0.80177807 0.54768041],0.6886916188481522,[0.6981078  0.67927544],,0.74983149766922,0.7401084014113685,[0.79037723 0.68983957],0.7373879406226893,[0.82078349 0.6539924 ],0.7459938684536531,[0.76214332 0.72984441],11,3,5,3,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7021435499191284,0.6796713822575892,[0.76451518 0.59482759],0.6770132049947146,[0.7865373  0.56748911],0.6843130324595661,[0.74369266 0.6249334 ],,0.7568405270576477,0.7406625242559519,[0.80543572 0.67588933],0.7423453046515225,[0.7976928  0.68699781],0.7392323998401644,[0.81333043 0.66513437],11,3,5,3,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7051258087158203,0.6832805531648248,[0.76645999 0.60010111],0.6804829151146863,[0.79001826 0.57094757],0.6883290850615612,[0.74426606 0.63239212],,0.748214066028595,0.7331810820239489,[0.79651416 0.669848  ],0.7331495194762094,[0.79668773 0.66961131],0.7332127660754375,[0.79634067 0.67008487],11,3,5,3,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7051258087158203,0.6874162139642706,[0.76181873 0.6130137 ],0.6844339437303595,[0.80215599 0.5667119 ],0.6964493225574677,[0.72534404 0.66755461],,0.7455182671546936,0.7346268516914454,[0.78838825 0.68086545],0.73212735813505,[0.81205264 0.65220207],0.7391140559430434,[0.76606404 0.71216407],11,3,5,3,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6931966543197632,0.6702591389417871,[0.75722714 0.58329114],0.6677427452069922,[0.77976914 0.55571635],0.6748485865840963,[0.73595183 0.61374534],,0.7397223114967346,0.7252272025681104,[0.78833717 0.66211724],0.7244101216427783,[0.79346867 0.65535158],0.7261478318227317,[0.78327162 0.66902405],11,3,5,3,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6835041642189026,0.669903625368623,[0.73690734 0.60289991],0.6695302071525082,[0.8017532  0.53730721],0.6842501026428078,[0.68176606 0.68673415],,0.7409354448318481,0.731858514715466,[0.78119308 0.68252395],0.729345058757481,[0.81826854 0.64042157],0.738941681298229,[0.74733174 0.73055163],11,3,5,3,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6971108913421631,0.6834120803322884,[0.74926709 0.61755707],0.6821729623196113,[0.81122619 0.55311973],0.6975443319175143,[0.69610092 0.69898775],,0.7457878589630127,0.7364706140267611,[0.78602224 0.68691899],0.7338208324578113,[0.82026995 0.64737171],0.7430660797199613,[0.75451971 0.73161245],11,3,5,3,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6943150162696838,0.6760170265413733,[0.75301205 0.599022  ],0.6733472145444203,[0.79314721 0.55354722],0.6846901531332938,[0.71674312 0.65263719],,0.7425528764724731,0.7309449506027317,[0.78683036 0.67505954],0.7286562930332559,[0.80682078 0.6504918 ],0.7346812239801321,[0.76780658 0.70155587],11,3,5,3,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
