,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6945013999938965,0.6704274340371186,[0.7595011  0.58135377],0.6681342735692418,[0.77787797 0.55839058],0.6741295523307249,[0.74197248 0.60628663],,0.731365442276001,0.7145235918268085,[0.78386292 0.64518426],0.7151283931706403,[0.78056156 0.64969523],0.7139639174733667,[0.78719233 0.6407355 ],5,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6958061456680298,0.6725068994501087,[0.75985874 0.58515506],0.6700423951246782,[0.78053204 0.55955275],0.6767324334165881,[0.74025229 0.61321257],,0.7302870750427246,0.7134175358151852,[0.78294826 0.64388681],0.7139866396712238,[0.7798185  0.64815478],0.7128889636170885,[0.78610325 0.63967468],5,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.698602020740509,0.672522913322846,[0.76493676 0.58010906],0.6708667260048575,[0.77587732 0.56585613],0.6746995101249799,[0.75430046 0.59509856],,0.7279956936836243,0.7108822000876881,[0.7812229 0.6405415],0.7115257766430747,[0.77768185 0.64536971],0.7102906738693286,[0.78479634 0.63578501],5,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
