,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6905871629714966,0.6662409873561401,[0.75638392 0.57609806],0.6640084645268143,[0.77480457 0.55321236],0.6698888922152761,[0.73881881 0.60095898],,0.8889338374137878,0.8819788269653863,[0.91062907 0.85332859],0.8830155610840493,[0.90689134 0.85913978],0.8809966042657102,[0.91439773 0.84759547],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.702889084815979,0.6740826702033599,[0.77097701 0.57718833],0.6737512658813334,[0.77275346 0.57474908],0.6744285453314629,[0.76920872 0.57964838],,0.8808465003967285,0.8724358588341179,[0.90519091 0.83968081],0.8767442407430976,[0.89161209 0.8618764 ],0.8688947180650168,[0.91918972 0.81859972],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6618825793266296,0.6346394113451215,[0.73440703 0.53487179],0.6330098836450834,[0.75044883 0.51557093],0.6373553225183657,[0.7190367  0.55567395],,0.86858069896698,0.8602243455750052,[0.89440052 0.82604817],0.8615603536590417,[0.88948729 0.83363342],0.8589840232272908,[0.89936833 0.81859972],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6918919086456299,0.6687517165467656,[0.75630252 0.58120091],0.6662792402483635,[0.7784522  0.55410628],0.6732299767098582,[0.73537844 0.61108151],,0.8905512690544128,0.8843725691135658,[0.91110138 0.85764376],0.8832006905425731,[0.91591459 0.85048679],0.8856303474265652,[0.90633849 0.86492221],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6853681206703186,0.6517457703976752,[0.75995449 0.54353705],0.65292245101357,[0.75395034 0.55189456],0.6507419608686513,[0.76605505 0.53542888],,0.8711416721343994,0.86291932489,[0.89649199 0.82934666],0.8643499184725456,[0.89128095 0.83741889],0.8615964464635778,[0.90176432 0.82142857],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6917055249214172,0.6631122339889179,[0.76125866 0.56496581],0.6622459226819692,[0.76656977 0.55792208],0.6641051532799265,[0.75602064 0.57218966],,0.8692545890808105,0.8605357510239816,[0.89540651 0.82566499],0.863078965163282,[0.88661115 0.83954678],0.8583064630170893,[0.90437813 0.81223479],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6693382859230042,0.6555071739854348,[0.72453416 0.58648019],0.6558271900062557,[0.79031165 0.52134273],0.6695415562849169,[0.66886468 0.67021843],,0.825043797492981,0.8168742856473479,[0.85555308 0.77819549],0.8138032260685844,[0.87463026 0.75297619],0.8212265049045901,[0.83729035 0.80516266],80,3,5,26,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6816402673721313,0.653255382752488,[0.75246377 0.554047  ],0.6520554243959304,[0.76084408 0.54326677],0.6547648868729624,[0.74426606 0.56526372],,0.8412184715270996,0.8293179735598162,[0.87438686 0.78424908],0.8349680825665762,[0.85648632 0.81344985],0.8250618792625755,[0.89305162 0.75707214],80,3,5,26,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6948741674423218,0.6708295970218201,[0.75979457 0.58186462],0.6685298976789954,[0.77817854 0.55888126],0.6745392834798845,[0.74225917 0.60681939],,0.8231567740440369,0.8120566389922277,[0.85773151 0.76638177],0.8129533457235826,[0.85402721 0.77187948],0.8112149501037791,[0.86146809 0.76096181],80,3,5,26,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6838769912719727,0.6595180362221224,[0.75058824 0.56844784],0.6573066162161654,[0.7705314  0.54408183],0.6633749688405761,[0.73165138 0.59509856],,0.8823291659355164,0.8737116807784904,[0.90670087 0.8407225 ],0.8792526817438322,[0.89005455 0.86845081],0.869345872882711,[0.9239817  0.81471004],80,3,5,26,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,13
