,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.67940354347229,0.6575599691248071,[0.74404762 0.57107232],0.6551587384476845,[0.77351485 0.53680263],0.6633795511087868,[0.71674312 0.61001598],,0.8801725506782532,0.8745247634387625,[0.90114534 0.84790419],0.8709181968542036,[0.92049069 0.82134571],0.8794170039961957,[0.88259638 0.87623762],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6904007196426392,0.6724484720824384,[0.74913155 0.59576539],0.6699803342153763,[0.79157357 0.5483871 ],0.6815567981309234,[0.71100917 0.65210442],,0.8757244944572449,0.8704351736239492,[0.89661359 0.84425676],0.8660902719498584,[0.9239658  0.80821475],0.8772488036213772,[0.87083424 0.88366337],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.679962694644928,0.6549676270837212,[0.74783375 0.5621015 ],0.6528877492514868,[0.76663656 0.53913894],0.6585191392178618,[0.72993119 0.58710709],,0.8743765950202942,0.8685575699878566,[0.89621381 0.84090133],0.8648544177726043,[0.91683755 0.81287129],0.8737155085113639,[0.8764975  0.87093352],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,384,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
