,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,0.5560560454340542,0.5176358222961426,0.512173737225204,[0.5637931  0.46055437],0.5141694504853933,[0.53518822 0.49315068],0.5138142076502732,[0.59562842 0.432     ],0.5076054215431214,0.7508896589279175,0.6964506172839506,[0.825      0.56790123],0.7566365007541478,[0.74660633 0.76666667],0.6863840508270347,[0.92178771 0.45098039],1,False,384,0.5,0.0005,1,focal,2,False,,64
0,0.30597022877019997,0.5347950458526611,0.5343884159208324,[0.54814815 0.52062868],0.534510903154971,[0.55743879 0.51158301],0.5345810564663024,[0.53916211 0.53      ],0.2990881264209747,0.7366548180580139,0.6836740903005963,[0.81313131 0.55421687],0.7303427419354839,[0.74193548 0.71875   ],0.6752108664694928,[0.89944134 0.45098039],1,False,384,0.5,0.0005,12,focal,2,False,,64
0,0.39122297658639793,0.5214489698410034,0.5200318643177974,[0.49395161 0.54611212],0.5256986195233518,[0.5530474  0.49834983],0.5251329690346084,[0.44626594 0.604     ],0.3290856957435608,0.7366548180580139,0.6836740903005963,[0.81313131 0.55421687],0.7303427419354839,[0.74193548 0.71875   ],0.6752108664694928,[0.89944134 0.45098039],1,False,384,0.5,0.0005,123,focal,2,False,,64
