,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6879776120185852,0.6640067825585707,[0.7537511  0.57426246],0.6617049271910673,[0.77401813 0.54939173],0.6680050453827844,[0.73451835 0.60149174],,0.8350182175636292,0.8270021583828071,[0.86424135 0.78976297],0.8241605244387079,[0.88045198 0.76786907],0.8307794337793303,[0.84861686 0.81294201],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6682199239730835,0.6434904005934895,[0.73738566 0.54959514],0.641473981030505,[0.75957447 0.52337349],0.6475196334918594,[0.71645642 0.57858284],,0.8362312912940979,0.8300218229631187,[0.8625099  0.79753374],0.8258632473506515,[0.89755064 0.75417586],0.8381417104432539,[0.83010237 0.84618105],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6747437119483948,0.6528264113329463,[0.74005661 0.56559622],0.6505368398174309,[0.77023256 0.53084112],0.6586885303993784,[0.71215596 0.6052211 ],,0.8396010398864746,0.8334925744478928,[0.86538462 0.80160053],0.8292857179978514,[0.90021181 0.75835962],0.841611270066858,[0.83315182 0.85007072],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
