,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,,0.6777260303497314,0.6438782303520847,[0.75366861 0.53408785],0.644714272434184,[0.74907958 0.54034896],0.643142192670326,[0.75831422 0.52797017],,0.8805769085884094,0.8726496531265111,[0.90442287 0.84087644],0.875148746612836,[0.89591793 0.85437956],0.8704421617598173,[0.91309083 0.82779349],1,True,384,0.2,0.0005,1,focal,2,True,5,64
0,,0.6773532032966614,0.6499137621690565,[0.74792486 0.55190267],0.6483727316429568,[0.75998816 0.5367573 ],0.6520830380316042,[0.73623853 0.56792754],,0.885429322719574,0.877963598796896,[0.90814783 0.84777937],0.8799950090372686,[0.90113661 0.85885341],0.8761281373648768,[0.915269   0.83698727],1,True,384,0.2,0.0005,12,focal,2,True,5,64
0,,0.6712022423744202,0.6477978705002387,[0.73858921 0.55700653],0.6456290165104994,[0.76441718 0.52684086],0.6526429912069327,[0.71444954 0.59083644],,0.889068603515625,0.8825643506742105,[0.91020185 0.85492685],0.8821329467464534,[0.91189331 0.85237258],0.8830065634842416,[0.90851666 0.85749646],1,True,384,0.2,0.0005,123,focal,2,True,5,64
