,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6863000988960266,0.664553822306416,[0.74996286 0.57914479],0.6620016490240852,[0.77829171 0.54571159],0.6702828909102463,[0.72362385 0.61694193],,0.8476883769035339,0.8380149533397925,[0.87759965 0.79843025],0.8392438882846709,[0.87287223 0.80561555],0.8368752805516728,[0.88237857 0.79137199],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6764212250709534,0.65324539707729,[0.742891  0.5635998],0.6509689013634964,[0.76838235 0.53355545],0.6581331594922603,[0.7190367  0.59722962],,0.8346138000488281,0.8243183058805548,[0.86684753 0.78178908],0.8250793093202766,[0.86375433 0.78640429],0.8235953469012769,[0.86996297 0.77722772],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6430568695068359,0.6219384214422448,[0.71129202 0.53258482],0.6207604663487016,[0.75007949 0.49144144],0.6287827387789415,[0.67631881 0.58124667],,0.8197870254516602,0.8093990790507242,[0.85389575 0.76490241],0.8087768772666188,[0.85679825 0.76075551],0.8100538089250939,[0.85101285 0.76909477],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
