,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6820130348205566,0.6527676188938447,[0.75353944 0.5519958 ],0.6518708790487908,[0.75946418 0.54427758],0.6538212451061376,[0.74770642 0.55993607],,0.8840814232826233,0.8763512844130148,[0.90726763 0.84543494],0.8790024388325073,[0.89835575 0.85964912],0.8740206301179018,[0.91635809 0.83168317],80,3,5,26,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,6,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6801491379737854,0.6504010025062656,[0.75238095 0.54842105],0.6496350789534195,[0.75740848 0.54186167],0.6512804537545274,[0.74741972 0.55514118],,0.885429322719574,0.8786544985898396,[0.90732665 0.84998235],0.8784009049234982,[0.90831696 0.84848485],0.8789118184308085,[0.90633849 0.85148515],80,3,5,26,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,6,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6708294749259949,0.6407250183304529,[0.74472391 0.53672613],0.6398512893529504,[0.75102041 0.52868217],0.6417753784342572,[0.73853211 0.54501865],,0.8724895715713501,0.8647660859278825,[0.89708442 0.83244775],0.8650171553720001,[0.89610954 0.83392477],0.864518689632289,[0.89806142 0.83097595],80,3,5,26,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,6,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
