,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6937558054924011,0.666798515446247,[0.76157307 0.57202396],0.6653586824361667,[0.77108434 0.55963303],0.6686348017771869,[0.75229358 0.58497603],,0.7188300490379333,0.6996894365583879,[0.77550581 0.62387306],0.7014650492380325,[0.76643267 0.63649742],0.6982680430348166,[0.78479634 0.61173975],5,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,cls,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6993476152420044,0.6641869162606735,[0.77284889 0.55552494],0.6674110612741659,[0.75947966 0.57534247],0.6618622093620017,[0.78669725 0.53702717],,0.7231432795524597,0.698602361968005,[0.7846057  0.61259902],0.7064742891286774,[0.75652174 0.65642684],0.6945562885628576,[0.81485515 0.57425743],5,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,cls,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6999068260192871,0.6678380866944651,[0.77104664 0.56462953],0.669133110326849,[0.76495485 0.57331137],0.6667214756858739,[0.77723624 0.55620671],,0.7226040959358215,0.6997947051660086,[0.78254438 0.61704503],0.7055595471399309,[0.7599015 0.6512176],0.6964290720698544,[0.80657809 0.58628006],5,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,cls,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
