,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6913326978683472,0.6690193294464031,[0.75495709 0.58308157],0.6664334771153102,[0.78012232 0.55274463],0.6741533037542828,[0.73136468 0.61694193],,0.7279956936836243,0.7138956270326224,[0.7774101  0.65038115],0.7125269841510808,[0.78748603 0.63756793],0.7156543520207577,[0.76758876 0.66371994],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6976701021194458,0.670561138977745,[0.76506373 0.57605855],0.6692723134304146,[0.77312646 0.56541816],0.6721372584839168,[0.75716743 0.58710709],,0.7244911789894104,0.7054350678987222,[0.78035676 0.63051338],0.7075329271430095,[0.77009544 0.64497041],0.7037927351250233,[0.79089523 0.61669024],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6993476152420044,0.6769722787836017,[0.76198908 0.59195548],0.6743124304697564,[0.78504105 0.56358382],0.6817937013974085,[0.74025229 0.62333511],,0.7277261018753052,0.7132488748374748,[0.77767995 0.6488178 ],0.7120756609030554,[0.78598443 0.63816689],0.7146896932902053,[0.76954912 0.65983027],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.681826651096344,0.6632526371429228,[0.74233962 0.58416565],0.6610103736660201,[0.78386994 0.53815081],0.6718869138973473,[0.70498853 0.6387853 ],,0.7754414081573486,0.7668144533354746,[0.81166629 0.72196262],0.763670798539979,[0.84371328 0.68362832],0.7734080993592716,[0.78196471 0.76485149],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.681267499923706,0.6598916742665213,[0.74515648 0.57462687],0.6574398247234583,[0.77591558 0.53896407],0.6660433763618501,[0.71674312 0.61534363],,0.7867637276649475,0.7744571918145169,[0.82714161 0.72177278],0.7739232385075094,[0.82986187 0.7179846 ],0.7750201257795755,[0.82443912 0.72560113],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6736253499984741,0.6582489397897955,[0.73073966 0.58575822],0.6574341060654176,[0.7880597  0.52680851],0.6703778966044782,[0.68119266 0.65956313],,0.7858201861381531,0.7779585327524505,[0.81973908 0.73617798],0.7746235462014511,[0.85535038 0.69389671],0.7854603835620828,[0.78697452 0.78394625],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6982292532920837,0.6720428481528523,[0.76471443 0.57937127],0.6704179019087741,[0.77541998 0.56541582],0.6741667450743671,[0.75430046 0.59403303],,0.7513142228126526,0.7361968617227482,[0.79934747 0.67304625],0.7364096476459577,[0.79821894 0.67460036],0.7359892456090679,[0.8004792  0.67149929],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6915190815925598,0.6694587407470913,[0.75485113 0.58406635],0.6668416723211814,[0.78087649 0.55280685],0.6747887879839487,[0.73050459 0.61907299],,0.7286696434020996,0.7125670769818522,[0.78059946 0.6445347 ],0.7124672197752477,[0.78119546 0.64373898],0.7126683733656374,[0.78000436 0.64533239],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6907735466957092,0.6746593787924805,[0.7470651  0.60225366],0.6726504973687251,[0.79778574 0.54751526],0.6857805802251299,[0.70240826 0.6691529 ],,0.7490227818489075,0.7385771376370797,[0.79083352 0.68632075],0.7359606474950943,[0.81651589 0.65540541],0.7435072602228638,[0.76671749 0.72029703],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6941286325454712,0.6707361063193,[0.7584989  0.58297332],0.6682966719885932,[0.77925612 0.55733722],0.6749501601960965,[0.73881881 0.61108151],,0.7204474806785583,0.704313663605125,[0.77338287 0.63524446],0.7039183794083437,[0.77592633 0.63191043],0.7047349420195776,[0.77085602 0.63861386],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6924510598182678,0.6712311947474539,[0.75475624 0.58770615],0.6685268700072622,[0.78364198 0.55341176],0.6772280057235585,[0.72792431 0.6265317 ],,0.7137080430984497,0.7010779434894222,[0.76252236 0.63963353],0.699087679594746,[0.78336779 0.61480757],0.7046531834469815,[0.74275757 0.6665488 ],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6840633749961853,0.6620246354713994,[0.74832962 0.57571965],0.6595330388507092,[0.77610102 0.54296506],0.6675784362123827,[0.72247706 0.61267981],,0.7271869778633118,0.7132607765119747,[0.7764524  0.65006916],0.711790706142855,[0.78758683 0.63599459],0.7152045835943086,[0.7656284  0.66478076],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6717613935470581,0.6595019746529531,[0.72411092 0.59489303],0.6608773328298826,[0.79827288 0.52348178],0.6757112749458681,[0.66255734 0.68886521],,0.7668149471282959,0.7612667961251729,[0.79766082 0.72487277],0.759999569284589,[0.86132862 0.65867052],0.7743137209293012,[0.74275757 0.80586987],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6678471565246582,0.6502008693361433,[0.72876712 0.57163462],0.648787144662905,[0.77676833 0.52080596],0.6599054280938252,[0.68635321 0.63345765],,0.76870197057724,0.7588576550311245,[0.80758017 0.71013514],0.7560176018029336,[0.83221632 0.67981889],0.7638210883664214,[0.78436071 0.74328147],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6857408881187439,0.6655891794721942,[0.74768034 0.58349802],0.6630401833008517,[0.78209142 0.54398895],0.6726826247721085,[0.71616972 0.62919552],,0.780159056186676,0.7683661060828072,[0.82063125 0.71610096],0.766959666118757,[0.82874278 0.70517655],0.7700230710907541,[0.81267698 0.72736917],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6930102705955505,0.674110507129519,[0.75259126 0.59562976],0.671419060789835,[0.79047018 0.55236794],0.6822103059488839,[0.71817661 0.64624401],,0.7515837550163269,0.7410842646283979,[0.79322338 0.68894515],0.7384666192611948,[0.81790838 0.65902486],0.7458481048185722,[0.76998475 0.72171146],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6907735466957092,0.6644754081100315,[0.75840979 0.57054103],0.6627631955800697,[0.7706422  0.55488419],0.666833359401348,[0.74655963 0.58710709],,0.731230616569519,0.7117865661143365,[0.78664669 0.63692644],0.7148062494671328,[0.77308097 0.65653153],0.7095776451497718,[0.80069702 0.61845827],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6978564858436584,0.672603844615421,[0.76353027 0.58167742],0.6706569206569206,[0.77724978 0.56406406],0.6753564546440983,[0.7502867  0.60042621],,0.7398571372032166,0.7246964457932323,[0.78930131 0.66009158],0.7243727177431432,[0.79120158 0.65754386],0.7250346366746081,[0.78741015 0.66265912],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6982292532920837,0.6698084893914253,[0.76668108 0.5729359 ],0.6690945970864834,[0.77079108 0.56739812],0.6705987619322265,[0.76261468 0.57858284],,0.7301523089408875,0.7119079277720295,[0.78440663 0.63940922],0.7136670607497901,[0.77571885 0.65161527],0.7104716364376893,[0.79329122 0.62765205],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.7000932097434998,0.674808173482454,[0.76548608 0.58413027],0.6729022523536184,[0.77853543 0.56726908],0.6774457398346962,[0.75286697 0.60202451],,0.7215257883071899,0.7052177860463628,[0.7745526  0.63588297],0.7049745373675024,[0.77607697 0.6338721 ],0.7054704225751325,[0.7730342  0.63790665],11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,6
