,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.7088536620140076,0.6887024517087668,[0.7679049 0.6095   ],0.6856131677293693,[0.79703886 0.57418747],0.6951331423851257,[0.74082569 0.6494406 ],,0.8568540215492249,0.8491655629565056,[0.88321971 0.81511142],0.8473309745948974,[0.89184988 0.80281207],0.8512742244912483,[0.87475496 0.82779349],80,3,5,26,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7254427075386047,0.705989938176241,[0.78161601 0.63036386],0.7025795848264925,[0.80933374 0.59582543],0.7124434242618272,[0.75573394 0.6691529 ],,0.8522711992263794,0.8451310828038869,[0.87838438 0.81187779],0.8420659011307998,[0.89527256 0.78885924],0.8492007993623832,[0.86212154 0.83628006],80,3,5,26,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7094128727912903,0.6869206170033659,[0.7708364  0.60300484],0.68425560092705,[0.79095023 0.57756098],0.6912570017058257,[0.75172018 0.63079382],,0.8393314480781555,0.8313599718320774,[0.8680248  0.79469514],0.8286825370589003,[0.88268408 0.77468099],0.8348076705638638,[0.85384448 0.81577086],80,3,5,26,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7069897651672363,0.6873390128344863,[0.7657228  0.60895522],0.6842463864709867,[0.79733085 0.57116192],0.6943148256538592,[0.73652523 0.65210442],,0.8040167093276978,0.7938574042147835,[0.83962056 0.74809425],0.7919293857784795,[0.85050279 0.73335598],0.7962251724285601,[0.82901329 0.76343706],80,3,5,26,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7226467728614807,0.7052613111055781,[0.77684463 0.63367799],0.7017407135558338,[0.81446541 0.58901602],0.714107245849076,[0.74254587 0.68566862],,0.804421067237854,0.7952519464862936,[0.83858049 0.75192341],0.792442556492908,[0.85698045 0.72790467],0.7992676850377884,[0.82095404 0.77758133],80,3,5,26,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7178005576133728,0.6960556054482863,[0.77735294 0.61475827],0.6932072276696528,[0.79800725 0.58840721],0.7006605034140954,[0.75774083 0.64358018],,0.8146650195121765,0.8053375889730945,[0.84794869 0.76272649],0.8030230559514953,[0.86118598 0.74486013],0.8082915901198982,[0.83511218 0.781471  ],80,3,5,26,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7185461521148682,0.6988821266341319,[0.77583135 0.6219329 ],0.6955871684998989,[0.80449507 0.58667926],0.7054170505589146,[0.74913991 0.66169419],,0.8315137028694153,0.8231760751581048,[0.86157254 0.78477961],0.8205442984770437,[0.8763235 0.7647651],0.8265899134799437,[0.84730995 0.80586987],80,3,5,26,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7179869413375854,0.6986812198094061,[0.77495166 0.62241078],0.6953505162867986,[0.80525502 0.58544601],0.7056021741946206,[0.74684633 0.66435802],,0.8329963684082031,0.8248927384463983,[0.8625624  0.78722308],0.8220590677047641,[0.87884268 0.76527546],0.82867054014111,[0.84687432 0.81046676],80,3,5,26,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6961789131164551,0.6802066027090843,[0.75167581 0.6087374 ],0.6779846481248875,[0.8020156  0.55395369],0.6914140971343106,[0.70728211 0.67554608],,0.8166868686676025,0.8104764138758861,[0.8447843  0.77616853],0.8066512058985749,[0.88731719 0.72598522],0.8199736308385172,[0.80614245 0.83380481],80,3,5,26,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7129543423652649,0.6940680883182377,[0.77008062 0.61805556],0.6908085232488381,[0.80342679 0.57819026],0.7016087274491307,[0.7393922  0.66382525],,0.8549669981002808,0.84756353533937,[0.8811575  0.81396957],0.8450699132879362,[0.89379341 0.79634641],0.8506321327904021,[0.86887388 0.83239038],80,3,5,26,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
