,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6904007196426392,0.6686689211580783,[0.75352426 0.58381358],0.6660392246676446,[0.78099046 0.55108798],0.6742977979451887,[0.72792431 0.62067128],,0.894864559173584,0.8882186046188187,[0.91547464 0.86096257],0.8895071555070668,[0.91093379 0.86808052],0.8870106924654565,[0.92006099 0.8539604 ],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.7054985761642456,0.6779548432412421,[0.77213729 0.58377239],0.6771133851937902,[0.77684272 0.57738405],0.6788961040944705,[0.76748853 0.59030368],,0.8878555297851562,0.880915571051212,[0.90966341 0.85216773],0.8816674140970526,[0.90690626 0.85642857],0.8801932290500109,[0.91243738 0.84794908],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6760484576225281,0.6395595317026588,[0.75424208 0.52487698],0.6415818228874228,[0.74414062 0.53902302],0.6380380041106,[0.76462156 0.51145445],,0.8765332102775574,0.8698180096768082,[0.89938489 0.84025113],0.8680658185750456,[0.9071571  0.82897454],0.8717917366152397,[0.89174472 0.85183876],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
