,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6965517401695251,0.6672117236062948,[0.76602472 0.56839873],0.6668553679103968,[0.76801153 0.56569921],0.6675861496972038,[0.76404817 0.57112413],,0.7328481078147888,0.714370012023125,[0.78701913 0.6417209 ],0.7165525563636135,[0.7766702  0.65643491],0.7126498111272994,[0.79764757 0.62765205],5,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,signature,6,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6933830380439758,0.6670801840918315,[0.76065765 0.57350272],0.665408143473136,[0.77223043 0.55858586],0.6693323757411056,[0.74942661 0.58923815],,0.7331176996231079,0.71664110133593,[0.78496959 0.64831261],0.7170399264611419,[0.78275937 0.65132049],0.716262361603494,[0.78719233 0.64533239],5,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,signature,6,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6922646760940552,0.6669171101603534,[0.75880205 0.57503218],0.6649411439734063,[0.77360739 0.5562749 ],0.6698256569139707,[0.74455275 0.59509856],,0.7319045662879944,0.7148576649730106,[0.78457706 0.64513827],0.7156647118409871,[0.78026713 0.6510623 ],0.71412797377071,[0.78893487 0.63932107],5,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,signature,6,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
