,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.678471565246582,0.6589359867849753,[0.74056249 0.57730948],0.6566751028155646,[0.77886745 0.53448276],0.6667229267374739,[0.70584862 0.62759723],,0.7657366394996643,0.7544735916082979,[0.80706039 0.70188679],0.7522511971115173,[0.82295676 0.68154564],0.7576229952397486,[0.7917665  0.72347949],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6831313967704773,0.6634628015422005,[0.74482137 0.58210423],0.6610280154507312,[0.78166352 0.54039251],0.671044845742523,[0.71129587 0.63079382],,0.7703194618225098,0.761000175894525,[0.80819451 0.71380584],0.7580137598456265,[0.83624505 0.67978247],0.7666895703635148,[0.78196471 0.75141443],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6918919086456299,0.6711958162963741,[0.75368797 0.58870366],0.6684801234590434,[0.78467267 0.55228758],0.6776591971621708,[0.72505734 0.63026105],,0.7619625329971313,0.7520275819277097,[0.80166217 0.70239299],0.7492288472129887,[0.82749826 0.67095943],0.7571535477597919,[0.77739055 0.73691655],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
