,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6866728663444519,0.6607891607976424,[0.75449102 0.5670873 ],0.658916151218865,[0.76897886 0.54885344],0.6635566557751242,[0.74053899 0.58657432],,0.7416093945503235,0.7236358581962108,[0.79411449 0.65315723],0.726014460785853,[0.78326271 0.66876621],0.7217657186728723,[0.80527118 0.63826025],5,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,signature,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6797763109207153,0.6539749221008372,[0.74846266 0.55948718],0.6520547811478589,[0.76481149 0.53929807],0.6570224176780242,[0.73279817 0.58124667],,0.7374309301376343,0.7204006268258237,[0.78940541 0.65139585],0.7215324243866477,[0.78364456 0.65942029],0.7194079678061468,[0.79525158 0.64356436],5,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,signature,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6846225261688232,0.6569008526850508,[0.75442671 0.559375  ],0.6555420637466259,[0.76396238 0.54712175],0.6586579055735045,[0.74512615 0.57218966],,0.7402614951133728,0.7194645349622235,[0.79584702 0.64308205],0.7249880618166834,[0.77475248 0.67522365],0.715991899778085,[0.81812241 0.61386139],5,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,signature,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
