,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,,0.6896551847457886,0.6622589210456677,[0.7584506  0.56606724],0.6608880997332853,[0.76769457 0.55408163],0.6640047252349788,[0.74942661 0.57858284],,0.8786898255348206,0.8708216448373929,[0.9027027  0.83894059],0.8726952042330413,[0.89611505 0.84927536],0.8691211234575242,[0.90938793 0.82885431],1,True,300,0.1,0.0005,1,focal,2,True,5,64
0,,0.6766076683998108,0.652759086649082,[0.74376015 0.56175802],0.6505416223007763,[0.76698142 0.53410183],0.6571692030030353,[0.72190367 0.59243474],,0.8774767518043518,0.8694835648041301,[0.90178282 0.83718431],0.871500709765186,[0.89472556 0.84827586],0.867665682226187,[0.9089523  0.82637907],1,True,300,0.1,0.0005,12,focal,2,True,5,64
0,,0.6767940521240234,0.6559343630474592,[0.74065211 0.57121662],0.6536144100214919,[0.7742339  0.53299492],0.6626030093893731,[0.70986239 0.61534363],,0.8789594173431396,0.8727009884832363,[0.90092674 0.84447523],0.870186495756617,[0.91281019 0.8275628 ],0.8757210389800842,[0.88934873 0.86209335],1,True,300,0.1,0.0005,123,focal,2,True,5,64
