,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6948741674423218,0.6657361456417519,[0.76442654 0.56704576],0.6652167367958453,[0.76740826 0.56302521],0.6662960120825248,[0.76146789 0.57112413],,0.7153255343437195,0.6944546451531379,[0.77431075 0.61459854],0.697504620282542,[0.76001678 0.63499246],0.6923132615716685,[0.78915269 0.59547383],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7066169381141663,0.67046452486227,[0.77961355 0.5613155 ],0.6752247363001308,[0.76190476 0.58854471],0.6673297717908238,[0.79816514 0.53649441],,0.7177517414093018,0.6912125427362354,[0.78173859 0.6006865 ],0.7007271216740154,[0.74955027 0.65190397],0.6868731008365485,[0.81681551 0.55693069],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7041938304901123,0.6663900903662385,[0.77869195 0.55408823],0.6721422753190334,[0.75807765 0.5862069 ],0.6628825277502163,[0.80045872 0.52530634],,0.7422833442687988,0.7244982242191708,[0.79449699 0.65449946],0.7267336936143507,[0.78421388 0.66925351],0.7227176303061429,[0.80505337 0.6403819 ],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6657968163490295,0.6401605290858154,[0.73620715 0.54411391],0.6382738445908047,[0.75611967 0.52042802],0.6436875589585176,[0.71731651 0.5700586 ],,0.8692545890808105,0.8627000231999438,[0.89269912 0.83270093],0.8598699968895518,[0.90694538 0.81279461],0.8662501382540158,[0.87889349 0.85360679],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7034482955932617,0.6756740788025073,[0.77058399 0.58076416],0.6748618208758095,[0.77516681 0.57455683],0.6765810658233664,[0.76605505 0.58710709],,0.883677065372467,0.8777315181409591,[0.90469354 0.8507695 ],0.8750250168295035,[0.91756272 0.83248731],0.8810265272100848,[0.89218035 0.8698727 ],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6866728663444519,0.6558323620117532,[0.75885813 0.5528066 ],0.6557375386078975,[0.75940281 0.55207226],0.6559285538850304,[0.75831422 0.55354289],,0.8716807961463928,0.8650968269842714,[0.89489954 0.83529412],0.8625355133672223,[0.90732035 0.81775068],0.868210495474665,[0.8828142  0.85360679],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6909599304199219,0.6684126577982633,[0.75487877 0.58194655],0.6658607269545518,[0.77930403 0.55241742],0.673374470900764,[0.73193807 0.61481087],,0.7413398027420044,0.7272539599204697,[0.78923668 0.66527124],0.7262112441156486,[0.7959681  0.65645439],0.7284731565386678,[0.78261817 0.67432815],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7051258087158203,0.664988946418946,[0.78094711 0.54903079],0.6728287987463043,[0.75522228 0.59043532],0.6607694911360604,[0.80848624 0.51305274],,0.8013209104537964,0.7844603477897796,[0.84474405 0.72417665],0.7934722568545198,[0.81786661 0.7690779 ],0.7788385938665435,[0.87344805 0.68422914],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6835041642189026,0.6611148360900161,[0.74822064 0.57400903],0.6586571619466356,[0.77487715 0.54243717],0.6664101869321042,[0.72333716 0.60948322],,0.7898638844490051,0.7785915140301021,[0.82854943 0.72863359],0.777128612476655,[0.83673923 0.717518  ],0.7803087077385586,[0.82051841 0.74009901],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7054985761642456,0.6656083468877794,[0.7811028 0.5501139],0.6732948815702093,[0.75576408 0.59082569],0.6614252900881261,[0.80819954 0.51465104],,0.7250303030014038,0.6974768751534127,[0.78877614 0.60617761],0.709621933438858,[0.75172686 0.66751701],0.6924146991977724,[0.82966674 0.55516266],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6959925293922424,0.667678457554895,[0.76468042 0.57067649],0.6668367222037022,[0.76967761 0.56399584],0.6686325106430817,[0.75974771 0.57751731],,0.712360143661499,0.6929572981856722,[0.77014218 0.61577242],0.6945327948980069,[0.76177285 0.62729274],0.6916825305768589,[0.77869745 0.60466761],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6939421892166138,0.6648363028837987,[0.76360495 0.56606765],0.6642661977439666,[0.76691729 0.5616151 ],0.6654562350618056,[0.7603211  0.57059137],,0.7133036851882935,0.6942070754062966,[0.77062439 0.61778976],0.6955976659185117,[0.76313541 0.62805992],0.6930559436595245,[0.77826182 0.60785007],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6663560271263123,0.6434798278489464,[0.73378941 0.55317024],0.6413965335954541,[0.76236094 0.52043213],0.6487928930852962,[0.70728211 0.59030368],,0.8672327995300293,0.861205803563416,[0.89012828 0.83228333],0.8574178813003845,[0.9122085  0.80262726],0.8666533470411484,[0.8690917  0.86421499],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.7034482955932617,0.6780820608142752,[0.7684471  0.58771703],0.6762608972923023,[0.78037245 0.57214934],0.6805181506698665,[0.75688073 0.60415557],,0.8731635212898254,0.8676670681988923,[0.89463666 0.84069748],0.8634687858736827,[0.92050691 0.80643066],0.8740932231039329,[0.87018079 0.87800566],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6937558054924011,0.6621897110884363,[0.76545325 0.55892617],0.6628045504396087,[0.76229741 0.56331169],0.6616218693943585,[0.76863532 0.55460842],,0.7665453553199768,0.7509055226179049,[0.81332184 0.68848921],0.7527890920370697,[0.80499253 0.70058565],0.749314352507535,[0.82182531 0.67680339],35,3,5,11,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,1,10,1,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,4
