,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,,0.6618825793266296,0.6390625315241862,[0.72981829 0.54830677],0.6370904702239605,[0.75945443 0.51472651],0.6444912888026473,[0.70240826 0.58657432],,0.7749022841453552,0.7628728948051382,[0.81628163 0.70946416],0.7614576831381099,[0.8246277  0.69828767],0.7645535265634102,[0.80810281 0.72100424],1,True,400,0.1,0.0001,1,focal,2,True,5,64
0,,0.6568499803543091,0.630999754360108,[0.72866618 0.53333333],0.6292382911843544,[0.74977252 0.50870406],0.6345922147874072,[0.7087156  0.56046883],,0.772476077079773,0.7593449682572089,[0.81555944 0.7031305 ],0.7588408908154127,[0.81824161 0.69944017],0.7598773829369744,[0.81289479 0.70685997],1,True,400,0.1,0.0001,12,focal,2,True,5,64
0,,0.6637464761734009,0.6414808367687008,[0.73082662 0.55213505],0.6394738471303343,[0.76197884 0.51696885],0.6472781479571637,[0.70212156 0.59243474],,0.7736891508102417,0.7615797097640647,[0.81531185 0.70784757],0.7601847664725363,[0.82355556 0.69681398],0.7632338746523624,[0.80723154 0.71923621],1,True,400,0.1,0.0001,123,focal,2,True,5,64
