,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6721342206001282,0.645678059931436,[0.74249744 0.54885868],0.6438895452446067,[0.75860006 0.52917903],0.6485614121695269,[0.72706422 0.5700586 ],,0.8642674088478088,0.856270335472201,[0.89017341 0.82236726],0.8559615266623395,[0.89143731 0.82048574],0.8565852582862294,[0.88891309 0.82425743],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6667287945747375,0.6467131419520327,[0.73080397 0.56262231],0.6448128441782555,[0.76949905 0.52012664],0.654247014194034,[0.69581422 0.61267981],,0.8556409478187561,0.8481481274090834,[0.88187934 0.81441691],0.845856574285873,[0.89320822 0.79850493],0.8509050978222259,[0.87083424 0.83097595],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6745573282241821,0.6458691788169562,[0.7466628  0.54507556],0.6446383832561027,[0.75587544 0.53340133],0.6474721306447435,[0.73767202 0.55727224],,0.8400053977966309,0.8302794985717628,[0.8709081  0.78965089],0.8305763927575527,[0.86967854 0.79147425],0.8299885360848374,[0.87214115 0.78783593],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6868592500686646,0.6654563529887563,[0.75007438 0.58083832],0.6628762122996888,[0.77952999 0.54622243],0.6714511401905245,[0.72276376 0.62013852],,0.8711416721343994,0.8628227123386613,[0.89660394 0.82904149],0.8645400196791337,[0.89044039 0.83863965],0.8612569731628545,[0.90285341 0.81966054],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6993476152420044,0.6745834637726531,[0.76435354 0.58481338],0.6725021273262625,[0.7792672  0.56573705],0.6776105487480022,[0.75      0.6052211],,0.8645370006561279,0.8557610528117328,[0.8913396 0.8201825],0.8575315817801437,[0.88492915 0.83013401],0.8541551840095483,[0.89784361 0.81046676],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6628145575523376,0.6335549798076034,[0.73710217 0.53000779],0.6323312702623047,[0.74742116 0.51724138],0.6352422859042098,[0.72706422 0.54342035],,0.8449925780296326,0.8343197295503608,[0.87637067 0.79226879],0.8375159162674992,[0.86520909 0.80982275],0.8316418461555525,[0.887824   0.77545969],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6883504390716553,0.6733688176509622,[0.74332208 0.60341556],0.6719441200348018,[0.80006609 0.54382215],0.6858855905382881,[0.69409404 0.67767714],,0.8738374710083008,0.86652061210057,[0.89777195 0.83526927],0.8658965990738772,[0.90032859 0.83146461],0.8671693541604215,[0.8952298  0.83910891],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6404473185539246,0.616448562260961,[0.71239004 0.52050708],0.6150201926063995,[0.74215595 0.48788444],0.621362366381059,[0.68491972 0.55780501],,0.8687154650688171,0.8617524814166377,[0.89277851 0.83072645],0.8596648937764357,[0.90251502 0.81681476],0.8641850314726217,[0.88324984 0.84512023],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6611369848251343,0.6407178680641936,[0.72636966 0.55506608],0.6389649354725254,[0.76457541 0.51335446],0.6479780130551877,[0.69180046 0.60415557],,0.8602237701416016,0.8520083375432763,[0.88687684 0.81713983],0.8516572956150428,[0.88833042 0.81498417],0.8523674710097888,[0.88542801 0.81930693],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6572227478027344,0.6387242296424432,[0.72047424 0.55697422],0.6375487378313696,[0.76674215 0.50835532],0.647674437786239,[0.67947248 0.6158764 ],,0.8502493500709534,0.8431158839697954,[0.87656927 0.8096625 ],0.8399342787962643,[0.89455782 0.78531073],0.8474313790248864,[0.85928992 0.83557284],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6745573282241821,0.656097016187868,[0.73577482 0.57641921],0.6541713066072754,[0.77916667 0.52917595],0.6649429446510877,[0.69696101 0.63292488],,0.8499797582626343,0.8417075807994014,[0.87789358 0.80552158],0.8402973433570182,[0.88439434 0.79620035],0.8432756712675344,[0.87148769 0.81506365],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,3
