,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size,model_id
0,,0.6859273314476013,0.6648974238652945,[0.74884484 0.58095001],0.6623290718095336,[0.77988202 0.54477612],0.671226532677071,[0.72018349 0.62226958],,0.8741070032119751,0.8668944516678683,[0.89787885 0.83591005],0.8660417139370451,[0.901427   0.83065642],0.8677945395902505,[0.89435853 0.84123055],11,1,True,200,0.1,0.001,1,focal,2,True,5,64,0
0,,0.6773532032966614,0.6491137688618331,[0.74865689 0.54957065],0.6477948005172965,[0.75845837 0.53713123],0.6508526990170729,[0.7391055  0.56259989],,0.8715460300445557,0.8625297995524577,[0.89773581 0.82732379],0.8665563864885206,[0.88472927 0.8483835 ],0.8592073862612325,[0.91113047 0.8072843 ],11,1,True,200,0.1,0.001,12,focal,2,True,5,64,0
0,,0.6885368227958679,0.662048467119869,[0.7566623  0.56743464],0.6603647849238842,[0.76886653 0.55186304],0.6643749725063908,[0.74483945 0.5839105 ],,0.8763984441757202,0.8689564399326547,[0.90018504 0.83772784],0.8690825501822497,[0.89969539 0.83846971],0.868831252154683,[0.90067523 0.83698727],11,1,True,200,0.1,0.001,123,focal,2,True,5,64,0
0,,0.6866728663444519,0.6649524511569134,[0.75025999 0.57964491],0.6623914540213198,[0.77860006 0.54618285],0.6706926220594057,[0.72391055 0.61747469],,0.8737026453018188,0.8660618154242211,[0.89805244 0.83407119],0.8662882690439101,[0.89717391 0.83540263],0.8658383415433368,[0.89893269 0.83274399],11,1,True,200,0.1,0.0005,1,focal,2,True,5,64,1
0,,0.6782851815223694,0.6531215349575954,[0.74654919 0.55969388],0.6510785716958953,[0.76520169 0.53695546],0.6566138320959172,[0.7287844  0.58444326],,0.8803073167800903,0.8725078538019337,[0.9040415  0.84097421],0.8745106693305884,[0.89706198 0.85195936],0.870699606911869,[0.91113047 0.83026874],11,1,True,200,0.1,0.0005,12,focal,2,True,5,64,1
0,,0.6820130348205566,0.6634810816502773,[0.74245169 0.58451047],0.6612389530172769,[0.7841199  0.53835801],0.6721532964226538,[0.70498853 0.63931806],,0.8786898255348206,0.872718013221421,[0.90028806 0.84514797],0.8695890295027067,[0.91612176 0.8230563 ],0.8767253253937275,[0.88499238 0.86845827],11,1,True,200,0.1,0.0005,123,focal,2,True,5,64,1
0,,0.6754893064498901,0.6439830082387912,[0.74989226 0.53807376],0.6437262323852564,[0.75151166 0.5359408 ],0.6442517889175094,[0.74827982 0.54022376],,0.8592802286148071,0.8482880094219496,[0.88912489 0.80745113],0.8557176185777462,[0.86756477 0.84387047],0.8429145933699074,[0.91178393 0.77404526],11,1,True,200,0.1,0.0001,1,focal,2,True,5,64,2
0,,0.6743709444999695,0.6469967879781202,[0.74529815 0.54869543],0.6454148860107466,[0.75823198 0.53259779],0.6492973244441402,[0.73279817 0.56579648],,0.8637282848358154,0.8545044020192607,[0.89113815 0.81787065],0.8574074184137772,[0.88117547 0.83363937],0.8520080490794824,[0.90132869 0.80268741],11,1,True,200,0.1,0.0001,12,focal,2,True,5,64,2
0,,0.6790307760238647,0.6494281582213981,[0.75129983 0.54755649],0.6485805616257225,[0.75698487 0.54017626],0.650420362011408,[0.74569954 0.55514118],,0.8595498204231262,0.8494791954672014,[0.88841294 0.81054545],0.8540108139524616,[0.87381504 0.83420659],0.8458481972446552,[0.90350686 0.78818953],11,1,True,200,0.1,0.0001,123,focal,2,True,5,64,2
0,,0.6892823576927185,0.6655907385125531,[0.75460032 0.57658115],0.6632312765301176,[0.77549168 0.55097087],0.6697466891584756,[0.73480505 0.60468833],,0.8735678791999817,0.8653674476194162,[0.89859459 0.8321403 ],0.8672141110706719,[0.89203692 0.8423913 ],0.8636925930045163,[0.9052494  0.82213579],11,1,True,300,0.1,0.001,1,focal,2,True,5,64,3
