,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6725069880485535,0.6449761628377546,[0.74384021 0.54611212],0.6434195050294759,[0.75674874 0.53009027],0.6472486686983425,[0.73136468 0.56313266],,0.8941906094551086,0.8868637823361054,[0.91565488 0.85807268],0.8907166808343194,[0.90351993 0.87791343],0.8836145730669778,[0.92812024 0.83910891],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.681826651096344,0.6532566625491616,[0.75278783 0.55372549],0.6521216090101492,[0.76060872 0.5436345 ],0.6546621676939093,[0.74512615 0.56419819],,0.8840814232826233,0.8780417220355778,[0.90518192 0.85090153],0.8755965480632977,[0.91649922 0.83469388],0.8809458854526583,[0.89414071 0.86775106],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6685927510261536,0.6406924009914043,[0.74081633 0.54056848],0.6391978240567966,[0.75355872 0.52483693],0.6428849746814407,[0.72849771 0.55727224],,0.8755897283554077,0.8680269394959874,[0.89961936 0.83643452],0.8683575792460954,[0.89834926 0.8383659 ],0.8677025371267872,[0.90089305 0.83451202],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64
