,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,add_time_in_path,num_features,embedding_dim,log_signature,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.3704187151263742,0.6215443015098572,0.6215099322821664,[0.61790183 0.62511804],0.6236154211237268,[0.65510204 0.5921288 ],0.6233497267759562,[0.58469945 0.662     ],0.22842829823493957,0.725978672504425,0.6483903992719827,[0.81355932 0.48322148],0.7419530823786142,[0.71794872 0.76595745],0.6457443312520539,[0.93854749 0.35294118],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,16
0,0.34958579435068016,0.5948522686958313,0.5947800637153984,[0.60018815 0.58937198],0.5953580130186552,[0.62062257 0.57009346],0.595528233151184,[0.58105647 0.61      ],0.19777308404445648,0.7153024673461914,0.673065735892961,[0.79057592 0.55555556],0.6924340027788304,[0.74384236 0.64102564],0.666885748712893,[0.84357542 0.49019608],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,16
0,0.45687906181111054,0.5977120995521545,0.5921040992488519,[0.54427646 0.63993174],0.6132353637741569,[0.66843501 0.55803571],0.6045081967213115,[0.45901639 0.75      ],0.22333630919456482,0.6370106935501099,0.6075418994413408,[0.7150838 0.5      ],0.6075418994413408,[0.7150838 0.5      ],0.6075418994413408,[0.7150838 0.5      ],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0005,1,True,focal,2,False,,Conv1d,,concatenation,64,17
0,0.5465906542890212,0.6091516017913818,0.6083653860162885,[0.62591241 0.59081836],0.6083490535117301,[0.62705667 0.58964143],0.6083861566484516,[0.62477231 0.592     ],0.2986778229475021,0.6975088715553284,0.6516037749609813,[0.77806789 0.52513966],0.6703908836261777,[0.73039216 0.61038961],0.6465932741811808,[0.83240223 0.46078431],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0005,12,True,focal,2,False,,Conv1d,,concatenation,64,17
0,0.38862856170710397,0.6234509348869324,0.6232536994521856,[0.63187325 0.61463415],0.623473282442748,[0.64694656 0.6       ],0.6237431693989071,[0.61748634 0.63      ],0.2272474080324173,0.6797152757644653,0.6506906077348066,[0.75138122 0.55      ],0.6521969443515111,[0.7431694  0.56122449],0.6494961112936795,[0.75977654 0.53921569],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,17
0,0.4252532247234793,0.6005719900131226,0.5945349565551095,[0.54505972 0.6440102 ],0.6172769651053827,[0.67473118 0.55982275],0.6075974499089254,[0.4571949 0.758    ],0.21706989109516145,0.6298932433128357,0.5998466425676415,[0.70949721 0.49019608],0.5998466425676415,[0.70949721 0.49019608],0.5998466425676415,[0.70949721 0.49019608],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.001,1,True,focal,2,False,,Conv1d,,concatenation,64,18
0,0.29870864748954773,0.6186844706535339,0.6186757980908344,[0.62049336 0.61685824],0.619718258590565,[0.64752475 0.59191176],0.6198142076502733,[0.59562842 0.644     ],0.20842462480068208,0.6654804348945618,0.5651014225500528,[0.77403846 0.35616438],0.6351169927119295,[0.67932489 0.59090909],0.5771716507832183,[0.89944134 0.25490196],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.001,12,True,focal,2,False,,Conv1d,,concatenation,64,18
0,0.5439999804777258,0.5757864713668823,0.5708948878391185,[0.52508004 0.61670973],0.5878121247095154,[0.63402062 0.54160363],0.5820437158469945,[0.44808743 0.716     ],0.2251873254776001,0.6690391302108765,0.6628739502302721,[0.70846395 0.61728395],0.6695288753799392,[0.80714286 0.53191489],0.683289516924088,[0.63128492 0.73529412],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.001,123,True,focal,2,False,,Conv1d,,concatenation,64,18
0,0.3055598849759382,0.5948522686958313,0.5889214172102994,[0.53954496 0.63829787],0.6106654783125371,[0.6657754  0.55555556],0.601775956284153,[0.45355191 0.75      ],0.22890366911888121,0.6227757930755615,0.5827823845809055,[0.71195652 0.45360825],0.5856912813434553,[0.69312169 0.47826087],0.5816080622193012,[0.73184358 0.43137255],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0001,1,True,focal,2,False,,Conv1d,,concatenation,64,19
0,0.3508277167292202,0.6224976181983948,0.6223462671369868,[0.62990654 0.61478599],0.6226589309602746,[0.64683301 0.59848485],0.6229216757741348,[0.61384335 0.632     ],0.23067470788955688,0.7473309636116028,0.6639039099745624,[0.83135392 0.4964539 ],0.810288196651833,[0.7231405 0.8974359],0.6603954430934385,[0.97765363 0.34313725],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,19
0,0.4072023673969157,0.5815061926841736,0.5804753042050766,[0.60127157 0.55967904],0.5805029452074768,[0.59963768 0.56136821],0.5804571948998178,[0.60291439 0.558     ],0.1886399894952774,0.7330960631370544,0.6907329958177416,[0.80519481 0.57627119],0.7162135922330097,[0.75242718 0.68      ],0.6829608938547487,[0.86592179 0.5       ],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,19
0,0.44289235157125134,0.5767397284507751,0.5619102442548196,[0.48130841 0.64251208],0.6043728105217872,[0.67100977 0.53773585],0.5866138433515483,[0.37522769 0.798     ],0.2287186026573181,0.6441280841827393,0.6240098479982873,[0.71098266 0.53703704],0.6226494379661729,[0.73652695 0.50877193],0.6278891444846095,[0.68715084 0.56862745],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0005,1,True,focal,2,False,,Conv1d,,concatenation,64,20
0,0.4817596638903898,0.6072449684143066,0.6070875304556529,[0.61495327 0.59922179],0.6074056301983366,[0.63147793 0.58333333],0.6076357012750455,[0.5992714 0.616    ],0.24564922153949736,0.690391480922699,0.6412502751485802,[0.77402597 0.50847458],0.6616504854368932,[0.72330097 0.6       ],0.6367893526125534,[0.83240223 0.44117647],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0005,12,True,focal,2,False,,Conv1d,,concatenation,64,20
0,0.3777673735338099,0.5767397284507751,0.574446856566454,[0.60568384 0.54320988],0.5751549510912669,[0.59098787 0.55932203],0.5745646630236794,[0.62112933 0.528     ],0.20857131481170654,0.6797152757644653,0.6537134406835359,[0.74860335 0.55882353],0.653713440683536,[0.74860335 0.55882353],0.653713440683536,[0.74860335 0.55882353],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,20
0,0.4137810784227708,0.6129647493362427,0.6097641875943762,[0.57442348 0.6451049 ],0.6247622881680853,[0.67654321 0.57298137],0.6185446265938069,[0.49908925 0.738     ],0.21736598908901214,0.6334519386291504,0.6120501306882915,[0.70317003 0.52093023],0.6108828487147071,[0.72619048 0.49557522],0.6152919268265966,[0.68156425 0.54901961],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.001,1,True,focal,2,False,,Conv1d,,concatenation,64,21
0,0.3179471036967109,0.5881792306900024,0.5878192534381139,[0.57563851 0.6       ],0.5916770825674582,[0.62473348 0.55862069],0.5908488160291439,[0.53369763 0.648     ],0.2571729987859726,0.6583629846572876,0.5773906504574507,[0.76237624 0.39240506],0.6190079365079365,[0.68444444 0.55357143],0.5821283820790886,[0.8603352  0.30392157],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.001,12,True,focal,2,False,,Conv1d,,concatenation,64,21
0,0.28844992465832653,0.6148713231086731,0.6147168987963199,[0.62242991 0.60700389],0.6150322805793056,[0.63915547 0.59090909],0.6152786885245902,[0.60655738 0.624     ],0.20528377294540406,0.6654804348945618,0.6135592228464419,[0.75520833 0.47191011],0.62997432605905,[0.70731707 0.55263158],0.6109102859020703,[0.81005587 0.41176471],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.001,123,True,focal,2,False,,Conv1d,,concatenation,64,21
0,0.27219362644588246,0.6244041919708252,0.6243055252556103,[0.61821705 0.630394  ],0.6270475312570872,[0.66045549 0.59363958],0.626528233151184,[0.58105647 0.672     ],0.22074773907661438,0.608540952205658,0.5421554686574239,[0.71649485 0.36781609],0.5547581073896863,[0.66507177 0.44444444],0.5451309015226202,[0.77653631 0.31372549],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0001,1,True,focal,2,False,,Conv1d,,concatenation,64,22
0,0.4015987638164969,0.6196377277374268,0.6195257241084033,[0.61299709 0.62605436],0.6223334577414799,[0.65560166 0.58906526],0.6217959927140255,[0.57559199 0.668     ],0.22193736135959624,0.6512455344200134,0.5750308641975308,[0.755      0.39506173],0.6082956259426848,[0.68325792 0.53333333],0.578650454595246,[0.84357542 0.31372549],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0001,12,True,focal,2,False,,Conv1d,,concatenation,64,22
0,0.27315470576286316,0.6081982851028442,0.6079189390487779,[0.6183844  0.59745348],0.6080472430640378,[0.63068182 0.58541267],0.6082786885245901,[0.60655738 0.61      ],0.22965149581432343,0.6049821972846985,0.5132262746383258,[0.72456576 0.30188679],0.5364191729323309,[0.65178571 0.42105263],0.5254682878738087,[0.81564246 0.23529412],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0001,123,True,focal,2,False,,Conv1d,,concatenation,64,22
0,0.4897283788989572,0.5929456353187561,0.5837398298429928,[0.52183651 0.64564315],0.6145493155203694,[0.67732558 0.55177305],0.6012040072859746,[0.42440801 0.778     ],0.22457154989242553,0.6334519386291504,0.6133974487410673,[0.70144928 0.52534562],0.6122839182818229,[0.72891566 0.49565217],0.6174005915215248,[0.67597765 0.55882353],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0005,1,True,focal,2,False,,Conv1d,,concatenation,64,23
0,0.46348951318684745,0.6005719900131226,0.5976099994415458,[0.63213345 0.56308655],0.5992023928215354,[0.61016949 0.58823529],0.5978688524590163,[0.6557377 0.54     ],0.2923124760389328,0.690391480922699,0.609329306294645,[0.78728606 0.43137255],0.6735294117647059,[0.7        0.64705882],0.6114853762734144,[0.89944134 0.32352941],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0005,12,True,focal,2,False,,Conv1d,,concatenation,64,23
0,0.4635917141157038,0.6139180064201355,0.6137158184256586,[0.62255359 0.60487805],0.6139403853144312,[0.63740458 0.59047619],0.6141894353369763,[0.60837887 0.62      ],0.20251510441303253,0.6868327260017395,0.6723900370959195,[0.74117647 0.6036036 ],0.6704710144927537,[0.7826087  0.55833333],0.6803866798115894,[0.70391061 0.65686275],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0005,123,True,focal,2,False,,Conv1d,,concatenation,64,23
