,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6767940521240234,0.6512867766126653,[0.74559859 0.55697496],0.6493111364044031,[0.76352163 0.53510064],0.6546058057949197,[0.72849771 0.58071391],,0.853349506855011,0.844572601766509,[0.8815073  0.80763791],0.844572601766509,[0.8815073  0.80763791],0.844572601766509,[0.8815073  0.80763791],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6685927510261536,0.6369011457500666,[0.74417266 0.52962963],0.636489315875417,[0.74696707 0.52601156],0.6373484491160499,[0.74139908 0.53329782],,0.891090452671051,0.8838110017476751,[0.91289349 0.85472851],0.886578708839789,[0.90373533 0.86942209],0.8813812508145049,[0.92223916 0.84052334],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6810810565948486,0.6450183445882256,[0.75816254 0.53187415],0.6471908463351754,[0.74770003 0.54668166],0.6433848237720743,[0.76892202 0.51784763],,0.8887990117073059,0.8816617772785006,[0.91072395 0.85259961],0.883314577290043,[0.90494624 0.86168292],0.8801408542696383,[0.91657591 0.8437058 ],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6780987977981567,0.6489479507700286,[0.75010852 0.54778738],0.6479252394822328,[0.7572305  0.53861998],0.6501957544979544,[0.74311927 0.55727224],,0.8858336806297302,0.8796630799947168,[0.90691285 0.85241331],0.8777614177718942,[0.91526176 0.84026108],0.8818185417197475,[0.89871488 0.86492221],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6540540456771851,0.624929750416224,[0.72944606 0.52041344],0.6236306610503309,[0.74199288 0.50526844],0.6269054598642182,[0.71731651 0.53649441],,0.8896077871322632,0.8825884502830044,[0.91129644 0.85388046],0.8840058370156656,[0.90629039 0.86172128],0.8812695692975341,[0.91635809 0.84618105],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6702702641487122,0.6361918653849126,[0.74753818 0.52484555],0.6367489809999085,[0.74424552 0.52925244],0.6356857730958537,[0.75086009 0.52051145],,0.8835422396659851,0.8761459466244078,[0.90641248 0.84587941],0.8775107816843302,[0.90152984 0.85349172],0.8748749937227285,[0.91134829 0.8384017 ],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6719478368759155,0.6455935504812247,[0.74223784 0.54894926],0.6437857618097138,[0.75868263 0.52888889],0.6485410974471267,[0.72649083 0.57059137],,0.8645370006561279,0.8571785401614632,[0.88959684 0.82476024],0.8554691216725585,[0.89738475 0.81355349],0.8591114942001092,[0.88194293 0.83628006],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6739981174468994,0.6486131724547248,[0.74305862 0.55416773],0.6466285231775226,[0.7619765  0.53128055],0.6520864747327622,[0.72505734 0.57911561],,0.8784202933311462,0.8714718582990614,[0.90135608 0.84158764],0.8705629394911356,[0.9051175  0.83600837],0.8724338283160862,[0.89762579 0.84724187],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6890959739685059,0.66492283746757,[0.75492213 0.57492355],0.6626559604566938,[0.7742616  0.55105032],0.6687421032244505,[0.73652523 0.60095898],,0.8858336806297302,0.8794756295055357,[0.90715773 0.85179353],0.8780761889970898,[0.91306267 0.84308971],0.8810038057980114,[0.90132869 0.86067893],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6743709444999695,0.6553616620320365,[0.73630189 0.57442144],0.6533342843194878,[0.77749442 0.52917415],0.6636922909141565,[0.69925459 0.62812999],,0.8548321723937988,0.8480988177629258,[0.88008017 0.81611747],0.844633538663083,[0.90022779 0.78903929],0.8529674318211297,[0.86081464 0.84512023],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6708294749259949,0.6385622647405838,[0.74655568 0.53056885],0.6384283819628647,[0.74741379 0.52944297],0.6386995308979291,[0.74569954 0.53169952],,0.889068603515625,0.8812295578231126,[0.91174263 0.85071649],0.8856713469422436,[0.89797212 0.87337058],0.8775749906726678,[0.92594206 0.82920792],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6751164793968201,0.6427873329399021,[0.75025075 0.53532391],0.642840394281132,[0.74992839 0.5357524 ],0.6427347526552717,[0.75057339 0.53489611],,0.8909556269645691,0.8840545243091722,[0.91234153 0.85576752],0.8853588827904004,[0.90771884 0.86299892],0.8828339192633519,[0.91701154 0.84865629],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6963653564453125,0.6627412358820695,[0.76923077 0.5562517 ],0.6647052607293923,[0.76029123 0.56911929],0.661168072099241,[0.77838303 0.54395312],,0.8869119882583618,0.8802005849914427,[0.90855586 0.85184531],0.8800216072467382,[0.90924956 0.85079365],0.8803813931506728,[0.90786321 0.85289958],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6609506011009216,0.6357176535073599,[0.73159215 0.53984316],0.6338468539084272,[0.75372454 0.51396917],0.6395913930339747,[0.71072248 0.56846031],,0.8906860947608948,0.8838650191897095,[0.91201042 0.85571962],0.8848207929495779,[0.90856031 0.86108127],0.8829555750951141,[0.91548682 0.85042433],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6715750098228455,0.6472442064958416,[0.73988781 0.55460061],0.6451434321184777,[0.76262934 0.52765753],0.6514532816372016,[0.7184633  0.58444326],,0.8782854676246643,0.8714227848985578,[0.90112778 0.84171779],0.8702692148222431,[0.90598855 0.83454988],0.872664392882329,[0.89631888 0.8490099 ],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.653122067451477,0.6252142789119295,[0.72748572 0.52294284],0.623721271115959,[0.74348997 0.50395257],0.6277881574638429,[0.71215596 0.54342035],,0.8731635212898254,0.8664789005216907,[0.89635422 0.83660358],0.8642718579010649,[0.90663993 0.82190379],0.8690690182532271,[0.88629928 0.85183876],80,3,5,26,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6747437119483948,0.6541888237970823,[0.73849843 0.56987922],0.6519508014920858,[0.77362637 0.53027523],0.6611492084284408,[0.70642202 0.6158764 ],,0.8730286955833435,0.8652084531703632,[0.89767543 0.83274148],0.8658232783069535,[0.89534128 0.83630528],0.8646148512694876,[0.90002178 0.82920792],80,3,5,26,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6572227478027344,0.6241256873038693,[0.73566192 0.51258945],0.6238488304488338,[0.73767656 0.5100211 ],0.6244210304115976,[0.73365826 0.5151838 ],,0.8774767518043518,0.8713899165591796,[0.89936898 0.84341085],0.8683786411716905,[0.91445295 0.82230433],0.8752019895022455,[0.88477456 0.86562942],80,3,5,26,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6933830380439758,0.6657727354201466,[0.76183582 0.56970965],0.6645663538529474,[0.76952325 0.55960946],0.6672407994164024,[0.75430046 0.58018114],,0.8205957412719727,0.8106786799285108,[0.85400899 0.76734837],0.8094346846327376,[0.86014141 0.75872796],0.8120651545348703,[0.84796341 0.7761669 ],80,3,5,26,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6730661988258362,0.6461766270924745,[0.74371712 0.54863613],0.6444777553452847,[0.75834327 0.53061224],0.6487860196829803,[0.7296445  0.56792754],,0.8921687602996826,0.884828163589027,[0.91390443 0.85575189],0.8881402576033561,[0.90321208 0.87306843],0.8819809420497702,[0.92485297 0.83910891],80,3,5,26,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6887232065200806,0.6572816016769565,[0.76108727 0.55347594],0.6575607589314043,[0.75956596 0.55555556],0.6570132531416031,[0.76261468 0.55141183],,0.8945949673652649,0.8880720872139998,[0.91509229 0.86105188],0.8888379132774564,[0.91231868 0.86535714],0.8873360322776529,[0.91788281 0.85678925],80,3,5,26,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6853681206703186,0.6526311461148444,[0.75926982 0.54599247],0.6533611994665585,[0.7553916 0.5513308],0.6519722998831827,[0.76318807 0.54075653],,0.8786898255348206,0.8704693065158182,[0.90310078 0.83783784],0.8735308638074204,[0.89291037 0.85415136],0.8678311249147754,[0.91352646 0.82213579],80,3,5,26,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,384,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,13
