,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6943150162696838,0.6693933033074647,[0.76016379 0.57862282],0.6673149142624347,[0.7758209  0.55880893],0.6725097968894341,[0.74512615 0.59989345],,0.748214066028595,0.7298767654005046,[0.80025663 0.6594969 ],0.7332781208113515,[0.78596933 0.68058691],0.7273738253029958,[0.81507297 0.63967468],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6829450130462646,0.6648072240217255,[0.74277937 0.58683507],0.662602857142857,[0.78592    0.53928571],0.6738543107535448,[0.70412844 0.64358018],,0.7315002083778381,0.7183858641924024,[0.77915743 0.6576143 ],0.7166032103700828,[0.79340709 0.63979933],0.7209301868824589,[0.76541059 0.67644979],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6749300956726074,0.6561124954976808,[0.73655589 0.5756691 ],0.6540984558225937,[0.77841635 0.52978056],0.6646144723915286,[0.69896789 0.63026105],,0.725569486618042,0.7140834389417364,[0.77139007 0.6567768 ],0.7118187872561551,[0.79606025 0.62757732],0.7185145156703803,[0.74820301 0.68882603],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6917055249214172,0.6609015498612532,[0.76310513 0.55869797],0.6610218571227089,[0.76244991 0.5595938 ],0.660783237940692,[0.76376147 0.55780501],,0.7546839118003845,0.7326242960451799,[0.80942408 0.65582451],0.742134527515874,[0.77939101 0.70487805],0.7275093450472097,[0.84186452 0.61315417],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6948741674423218,0.6710436840629306,[0.7595829  0.58250446],0.6686947675086666,[0.77868112 0.55870841],0.6749083851842439,[0.74139908 0.60841769],,0.7352743148803711,0.718263454945637,[0.78749188 0.64903503],0.7192408742976524,[0.78241238 0.65606936],0.71739384941388,[0.79263777 0.64214993],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6835041642189026,0.6648725306257587,[0.7438914  0.58585366],0.6625556612155827,[0.78485041 0.54026091],0.6734231193149325,[0.70699541 0.63985083],,0.7271869778633118,0.7136162383411958,[0.77595749 0.65127498],0.7119810158059434,[0.78888139 0.63508065],0.7158835301957553,[0.76345023 0.66831683],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7000932097434998,0.6742918052116496,[0.76596364 0.58261997],0.6725646564527488,[0.77738412 0.5677452 ],0.6765845025245243,[0.75487385 0.59829515],,0.7413398027420044,0.7223131208175384,[0.79500053 0.64962571],0.7258290181888977,[0.78008386 0.67157418],0.7197826400401499,[0.8104988  0.62906648],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6814538836479187,0.6553690672633945,[0.75018272 0.56055541],0.6535171612733381,[0.76528482 0.5417495 ],0.6581895213912499,[0.73566514 0.58071391],,0.7290740013122559,0.7113377096704507,[0.78289047 0.63978495],0.7125675745960006,[0.77651596 0.64861919],0.710279313163292,[0.78937051 0.63118812],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6769804358482361,0.6534493632798848,[0.74375277 0.56314595],0.6511943460316301,[0.76793893 0.53444976],0.6580710697580074,[0.72104358 0.59509856],,0.7270521521568298,0.7130653070254072,[0.77641603 0.64971458],0.711622555428387,[0.78728168 0.63596343],0.7149598855395388,[0.76584622 0.66407355],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6894688010215759,0.6688407066478392,[0.75149165 0.58618977],0.666181872744236,[0.78327114 0.5490926 ],0.6754265633477197,[0.72219037 0.62866276],,0.744439959526062,0.7306444805804087,[0.79160255 0.66968641],0.7295034189795118,[0.79897937 0.66002747],0.7319964773338895,[0.78436071 0.67963225],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(128, 128)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6877912282943726,0.6679323584343602,[0.74913883 0.58672588],0.6653369146929703,[0.78425839 0.54641544],0.6752437308461189,[0.71702982 0.63345765],,0.7248955368995667,0.7112996261296184,[0.7739506  0.64864865],0.7096471282218659,[0.78729157 0.63200268],0.7136247137487188,[0.76105424 0.66619519],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(128, 128)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6892823576927185,0.6664384604674718,[0.75373024 0.57914668],0.6639453674123275,[0.77750686 0.55038388],0.6712230959759131,[0.73136468 0.61108151],,0.7309610247612,0.7159594169975925,[0.7812363  0.65068253],0.7151892130383195,[0.78623428 0.64414414],0.7168282402967248,[0.77630146 0.65735502],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(128, 128)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6905871629714966,0.671128721353609,[0.75112444 0.591133  ],0.6684714868593465,[0.78724073 0.54970224],0.6787473331199014,[0.71817661 0.63931806],,0.7401267290115356,0.7268610558869009,[0.78705545 0.66666667],0.7252873347145088,[0.79834192 0.65223275],0.7289187657913814,[0.77608364 0.68175389],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(128, 128)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6864864826202393,0.6653939127323943,[0.74940405 0.58138377],0.6628131580868846,[0.78008685 0.54553947],0.6716565785486307,[0.72104358 0.62226958],,0.729343593120575,0.7164677400936393,[0.77688889 0.65604659],0.7145680950095282,[0.79292357 0.63621262],0.7193234364510602,[0.76148987 0.677157  ],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(128, 128)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6816402673721313,0.6614884869247378,[0.74408151 0.57889546],0.6590632001468103,[0.77934714 0.53877926],0.668667717737166,[0.71186927 0.62546617],,0.7221997380256653,0.7092798970405528,[0.77056663 0.64799317],0.7073583874455944,[0.78802368 0.6266931 ],0.7123291696409895,[0.75386626 0.67079208],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(128, 128)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6915190815925598,0.6705341379816903,[0.75368358 0.58738469],0.6678366527173349,[0.78365831 0.552015  ],0.6767573304071987,[0.72591743 0.62759723],,0.7395875453948975,0.7265999772025308,[0.78618858 0.66701138],0.7248694913472064,[0.79910011 0.65063887],0.7289583934744721,[0.77368765 0.68422914],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(128, 128)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6918919086456299,0.6706667635663917,[0.75427382 0.58705971],0.6679737657552576,[0.78326644 0.55268109],0.6766749259505457,[0.72735092 0.62599893],,0.7359482645988464,0.7225212305661044,[0.78355983 0.66148263],0.7209537066364379,[0.79506726 0.64684015],0.7245920697804603,[0.77238074 0.67680339],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(128, 128)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6833177804946899,0.6611579913059223,[0.7478106  0.57450538],0.6586879865900284,[0.77531548 0.54206049],0.6666359400126104,[0.72219037 0.61108151],,0.7263782024383545,0.7118293148119178,[0.77657935 0.64707928],0.7106644942168605,[0.78487208 0.63645691],0.7132611326446769,[0.76846003 0.65806223],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(128, 128)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6747437119483948,0.6589076088004,[0.73240301 0.58541221],0.6578205774219434,[0.78733927 0.52830189],0.6704997849388786,[0.68463303 0.65636654],,0.7151907086372375,0.7056748614701982,[0.75859705 0.65275267],0.7037285013744101,[0.79769342 0.60976359],0.7127085402008788,[0.723154   0.70226308],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(512, 512)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6702702641487122,0.6560738536245079,[0.72594888 0.58619883],0.6561026588554162,[0.78968655 0.52251877],0.6696431298969172,[0.67173165 0.66755461],,0.7110122442245483,0.7023024749584512,[0.75322284 0.65138211],0.7007915881534439,[0.79863315 0.60295003],0.7104865786544425,[0.71269876 0.7082744 ],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(512, 512)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.699533998966217,0.6737216850553593,[0.76549316 0.58195021],0.6719880212998444,[0.77702304 0.56695301],0.6760314227515116,[0.75430046 0.59776239],,0.7306914925575256,0.7141439407508612,[0.78292047 0.64536741],0.7144754535626253,[0.78105354 0.64789736],0.7138267417618323,[0.78479634 0.64285714],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(512, 512)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6956197619438171,0.6746514367234832,[0.75724692 0.59205596],0.6718692865090529,[0.78635381 0.55738476],0.6807722374421412,[0.73021789 0.63132658],,0.7408006191253662,0.7277219976416898,[0.78739635 0.66804764],0.726059944980013,[0.79950606 0.65261383],0.7299385720847966,[0.77564801 0.68422914],11,3,5,3,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(512, 512)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,7
