,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6883504390716553,0.6665087372727051,[0.75185515 0.58116232],0.6639239861793054,[0.77938462 0.54846336],0.6721057935755378,[0.72620413 0.61800746],,0.7279956936836243,0.7150557268470938,[0.77577778 0.65433368],0.7131705082250215,[0.79178952 0.6345515 ],0.7178948758055318,[0.76040078 0.67538897],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7032619118690491,0.6721377172983756,[0.77315474 0.57112069],0.67310595827126,[0.76855524 0.57765668],0.6712702933384818,[0.77780963 0.56473095],,0.723547637462616,0.701929460426072,[0.7822024  0.62165652],0.7064921752897477,[0.76315789 0.64982646],0.6990245890351241,[0.80222174 0.59582744],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6917055249214172,0.6728810002898972,[0.75135298 0.59440902],0.6702409001539927,[0.78982301 0.55065879],0.6810838316804583,[0.71645642 0.64571124],,0.7301523089408875,0.7176526342443015,[0.77706013 0.65824513],0.7156227652840472,[0.7949419  0.63630363],0.720859519439824,[0.75996515 0.68175389],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6911463141441345,0.6704001618893478,[0.75309194 0.58770839],0.6677030001161701,[0.78405213 0.55135387],0.6768397348638517,[0.72448394 0.62919552],,0.7301523089408875,0.7165187705441678,[0.77868671 0.65435083],0.7149555610081926,[0.79057239 0.63933873],0.7186189956550498,[0.76715313 0.67008487],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6978564858436584,0.6731148379367832,[0.76304634 0.58318334],0.6710128433099584,[0.7784074  0.56361829],0.6762176919542702,[0.74827982 0.60415557],,0.737026572227478,0.720500734303851,[0.78846362 0.65253785],0.7211558661513207,[0.78497409 0.65733764],0.7198959775244413,[0.79198432 0.64780764],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6889095902442932,0.6717101418095628,[0.74685272 0.59656756],0.6694661764496317,[0.79291465 0.5460177 ],0.6816403481546289,[0.70584862 0.65743207],,0.7306914925575256,0.7183168763117704,[0.77735681 0.65927694],0.7162474896270985,[0.79580196 0.63669302],0.7216346276784694,[0.75974733 0.68352192],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.680335521697998,0.6647716613711667,[0.73700353 0.5925398 ],0.6635095001297902,[0.79228487 0.53473413],0.6766457521762719,[0.68893349 0.66435802],,0.7224693298339844,0.712007965738201,[0.76689686 0.65711907],0.7097351277013577,[0.79844413 0.62102613],0.7177069812809453,[0.73774777 0.6976662 ],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6969245076179504,0.6758159258159258,[0.75853876 0.59309309],0.6730202954985509,[0.78681454 0.55922605],0.6817756778091137,[0.73222477 0.63132658],,0.7271869778633118,0.7121999768779532,[0.77787533 0.64652462],0.711306861973317,[0.78389737 0.63871636],0.7132356384501132,[0.77194511 0.65452617],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6967381238937378,0.6717590177049636,[0.76230825 0.58120978],0.6697165018804734,[0.77718201 0.562251  ],0.6747424307038853,[0.74799312 0.60149174],,0.7344655394554138,0.7179942651966809,[0.7861485  0.64984003],0.718460213411781,[0.78359662 0.6533238 ],0.7175551329287331,[0.78871706 0.64639321],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6909599304199219,0.6690979966061523,[0.75415184 0.58404415],0.6664699987068408,[0.78101966 0.55192034],0.6746048099152953,[0.7290711  0.62013852],,0.7177517414093018,0.7027061772810779,[0.76958627 0.63582609],0.7016142178289976,[0.77762953 0.6255989 ],0.7040504498531504,[0.76170769 0.64639321],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.704753041267395,0.6726968195880911,[0.77512777 0.57026587],0.6743502522383706,[0.76771654 0.58098397],0.6713097772162293,[0.78268349 0.55993607],,0.7288044095039368,0.7063155245489618,[0.78758446 0.62504659],0.7124720838219119,[0.76418767 0.6607565 ],0.7027288723987064,[0.81245916 0.59299859],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6702702641487122,0.6570331373504104,[0.7244119  0.58965437],0.6577151644773084,[0.79324463 0.5221857 ],0.6718577401230736,[0.6665711  0.67714438],,0.7196387648582458,0.711023471646386,[0.76091954 0.6611274 ],0.7092698659416108,[0.8055488  0.61299094],0.7192219988249564,[0.72097582 0.71746818],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6952469944953918,0.6729100243455599,[0.75838629 0.58743376],0.6702807049245949,[0.78255566 0.55800575],0.6779018282639191,[0.73566514 0.62013852],,0.7319045662879944,0.7170848192169856,[0.78183613 0.65233351],0.7162277360792404,[0.78745029 0.64500518],0.7180658640591009,[0.77630146 0.65983027],5,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(256, 256)",0.2,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,4
