,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6732525825500488,0.6515126840542655,[0.73855332 0.56447205],0.6492626172990439,[0.76966118 0.52886406],0.6575417414085526,[0.70986239 0.6052211 ],,0.8413532972335815,0.8333689761609688,[0.86984408 0.79689387],0.830825173040008,[0.88342318 0.77822717],0.8365770909013608,[0.85667611 0.81647808],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.677539587020874,0.6507844834073293,[0.74744526 0.55412371],0.6490732372589242,[0.76145152 0.53669496],0.6533336917685356,[0.73394495 0.57272243],,0.8416228890419006,0.834452750195247,[0.8689055 0.8      ],0.8309591483951788,[0.89066789 0.77125041],0.8395785894362533,[0.84818122 0.83097595],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6665424108505249,0.6441435664574793,[0.73342274 0.55486439],0.6420579298013549,[0.76357431 0.52054155],0.6497974790193213,[0.70556193 0.59403303],,0.8422967791557312,0.8354533383054933,[0.8690103  0.80189638],0.8316821835232582,[0.89403363 0.76933073],0.84134523699126,[0.8453496  0.83734088],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
