,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6749300956726074,0.6593603172550541,[0.73218673 0.5865339 ],0.6583832260893345,[0.78835979 0.52840666],0.6712583030699975,[0.68348624 0.65903037],,0.7678932547569275,0.7609204848721483,[0.80174994 0.72009103],0.7583355373066565,[0.85030525 0.66636582],0.7708397325558862,[0.75844043 0.78323904],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6816402673721313,0.66264688895388,[0.74269358 0.5826002 ],0.6603443333691641,[0.78253968 0.53814898],0.6708823279633223,[0.70670872 0.63505594],,0.7731500267982483,0.7655236019796469,[0.80781089 0.72323631],0.7625036175477593,[0.84901584 0.67599139],0.7740008586383111,[0.77042039 0.77758133],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6734389662742615,0.6583634208233053,[0.73012939 0.58659745],0.6577099516048347,[0.78894807 0.52647183],0.6708497174878907,[0.67947248 0.66222696],,0.7598059177398682,0.7524723449355741,[0.7950782  0.70986649],0.749979528034831,[0.84214373 0.65781533],0.7619288953819924,[0.75299499 0.7708628 ],11,3,5,3,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
