,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6786579489707947,0.6550690483947381,[0.74527187 0.56486623],0.6527965432532024,[0.76890244 0.53669065],0.6596072751755926,[0.72305046 0.59616409],,0.7487531900405884,0.7335348669868638,[0.79721497 0.66985476],0.7336959564904657,[0.79634862 0.67104329],0.7333768223727809,[0.79808321 0.66867044],11,3,5,3,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.679962694644928,0.6582602373757671,[0.74437993 0.57214054],0.6558433461734305,[0.77423351 0.53745318],0.6641786986847058,[0.71674312 0.61161428],,0.7475401163101196,0.7342348360011973,[0.79369975 0.67476993],0.7328605839842217,[0.80280749 0.66291368],0.7359271660899793,[0.78479634 0.68705799],11,3,5,3,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6743709444999695,0.6497662412824625,[0.74259614 0.55693634],0.647664800298838,[0.76386784 0.53146176],0.653726544896453,[0.72247706 0.58497603],,0.7459226250648499,0.7286066274226206,[0.79715915 0.6600541 ],0.7306434414943672,[0.78774989 0.67353699],0.7269481646798652,[0.80679591 0.64710042],11,3,5,3,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
