,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6667287945747375,0.6494533257829855,[0.72727273 0.57163392],0.6482132751806534,[0.77705346 0.5193731 ],0.6595374719565186,[0.68348624 0.63558871],,0.8057689666748047,0.7970706270886416,[0.83908431 0.75505694],0.7939561671824675,[0.86090742 0.72700491],0.8018504549057762,[0.81834023 0.78536068],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6777260303497314,0.6555250055694442,[0.74297607 0.56807394],0.6531707868908356,[0.77153442 0.53480715],0.6611051422824827,[0.71645642 0.60575386],,0.8373095989227295,0.8288221675384124,[0.8669386  0.79070574],0.8267263221212269,[0.87767857 0.77577407],0.8313408837227501,[0.85645829 0.80622348],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.703821063041687,0.6812379625053671,[0.76608273 0.59639319],0.6785974472335238,[0.78729198 0.56990291],0.6857262039756982,[0.74598624 0.62546617],,0.8559104800224304,0.8463348890348551,[0.88469421 0.80797557],0.8486923217344904,[0.87628205 0.82110259],0.844265554616575,[0.89326944 0.79526167],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6805219054222107,0.6582013013582131,[0.74554632 0.57085628],0.6557945036777111,[0.77309113 0.53849787],0.6636244733446404,[0.71989679 0.60735216],,0.821674108505249,0.8117920765593192,[0.8549183  0.76866585],0.810578140641176,[0.86086572 0.76029056],0.8131401083911485,[0.84905249 0.77722772],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6894688010215759,0.6676375657244,[0.75281899 0.58245614],0.6650321561190056,[0.7801353  0.54992901],0.6732119531215632,[0.72735092 0.61907299],,0.8356921672821045,0.8281727134819985,[0.86411771 0.79222771],0.8248283727073162,[0.88493151 0.76472524],0.8330213439553495,[0.84426051 0.82178218],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6956197619438171,0.6704751336005651,[0.76150139 0.57944888],0.6684706968703891,[0.77612385 0.56081755],0.6733902033549535,[0.74741972 0.59936068],,0.830704927444458,0.8213583010018528,[0.86222027 0.78049633],0.8200523468253998,[0.86850829 0.77159641],0.8228133067064058,[0.85602265 0.78960396],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6691519021987915,0.6424551201695844,[0.74015517 0.54475507],0.6407147758148255,[0.756207   0.52522255],0.6452835629762503,[0.72477064 0.56579648],,0.8300309777259827,0.8184735846125215,[0.86427726 0.77266991],0.8212063649808674,[0.85425532 0.78815741],0.8161582436209829,[0.87453714 0.75777935],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6741845011711121,0.6477773891744323,[0.74422008 0.5513347 ],0.6459792313724932,[0.76001195 0.53194651],0.6506303826377247,[0.7290711  0.57218966],,0.8433751463890076,0.8347923655017201,[0.87244786 0.79713687],0.8333197381172215,[0.8793981  0.78724138],0.8364454607548069,[0.86560662 0.8072843 ],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6881640553474426,0.663517466462225,[0.75458413 0.57245081],0.661351308764262,[0.77260439 0.55009823],0.6670410888935594,[0.73738532 0.59669686],,0.8577975630760193,0.8473604478930041,[0.88727428 0.80744661],0.852603740768964,[0.87080537 0.83440211],0.8432781744739493,[0.90437813 0.78217822],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7034482955932617,0.6782280737209525,[0.76831222 0.58814393],0.6763541892984541,[0.78070435 0.57200403],0.6807642184727728,[0.75630734 0.6052211 ],,0.8041514754295349,0.7900616032215175,[0.8444492 0.735674 ],0.7939514503756582,[0.83031579 0.75758711],0.7870325127232205,[0.8590721  0.71499293],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
