,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6738117337226868,0.651796819276365,[0.73935061 0.56424303],0.6495303035441062,[0.76937384 0.52968677],0.6576026855757529,[0.71158257 0.6036228 ],,0.8630543351173401,0.8544584948293471,[0.88982867 0.81908832],0.8554749401063941,[0.88598575 0.82496413],0.85350034521142,[0.89370508 0.81329562],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6613233685493469,0.632353931175071,[0.73555523 0.52915263],0.6310531854380825,[0.74697014 0.51513623],0.6342185308148374,[0.72448394 0.54395312],,0.872219979763031,0.8641045803240028,[0.89731369 0.83089547],0.865426499558122,[0.89248007 0.83837293],0.8628750843002899,[0.90219996 0.82355021],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6917055249214172,0.6680921640260293,[0.75662154 0.57956279],0.6657059622993771,[0.77720677 0.55420515],0.672225390775833,[0.73709862 0.60735216],,0.8781507015228271,0.8708405692248342,[0.90156794 0.84011319],0.8708910633415661,[0.90137165 0.84041047],0.870790222984087,[0.90176432 0.83981612],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.684249758720398,0.6612129326358613,[0.74955648 0.57286939],0.6588051927329094,[0.77380952 0.54380086],0.6659993102158921,[0.72677752 0.6052211 ],,0.7840679287910461,0.7712994196952034,[0.82533799 0.71726085],0.7711179967999084,[0.82623881 0.71599718],0.771484057887072,[0.82443912 0.718529  ],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6928238868713379,0.6755179736542403,[0.75045427 0.60058168],0.6730809185768486,[0.79525032 0.55091152],0.685265838762812,[0.71043578 0.6600959 ],,0.7661409974098206,0.7547335720444748,[0.80762834 0.7018388 ],0.752604018016108,[0.82249322 0.68271481],0.7576781428026115,[0.79329122 0.72206506],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6831313967704773,0.660854658902449,[0.74777448 0.57393484],0.6583956634644434,[0.77490775 0.54188358],0.666246523585851,[0.72247706 0.61001598],,0.7851462364196777,0.7696718066224844,[0.82937273 0.70997089],0.7733333264960869,[0.81540728 0.73125937],0.7668558602911977,[0.84382487 0.68988685],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.7012115716934204,0.6781537561530427,[0.76429937 0.59200814],0.6756247466269389,[0.78448536 0.56676413],0.6823659503257686,[0.74512615 0.61960575],,0.8745113611221313,0.8648878690372468,[0.90094691 0.82882883],0.8719432090394472,[0.88061564 0.86327078],0.8596344332756081,[0.92223916 0.7970297 ],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6503261923789978,0.62418356297375,[0.72330383 0.52506329],0.6225385811559723,[0.74483597 0.5002412 ],0.6277295044307478,[0.70298165 0.55247736],,0.8968863487243652,0.8912851574363376,[0.91596177 0.86660854],0.889406828894305,[0.9239805  0.85483316],0.8933969496927912,[0.90808103 0.87871287],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6648648381233215,0.6426023952898048,[0.73180191 0.55340288],0.6405646991890246,[0.76274876 0.51838064],0.6483843075031892,[0.70326835 0.59350027],,0.8862380385398865,0.879198007172143,[0.90836048 0.85003554],0.8799464942937556,[0.90560727 0.85428571],0.8784789562753768,[0.91113047 0.84582744],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.679962694644928,0.6588046245380594,[0.74376959 0.57383966],0.6563869248649481,[0.77559913 0.53717472],0.6651629698963307,[0.71444954 0.6158764 ],,0.8317832350730896,0.8219321379408814,[0.86381493 0.78004935],0.8215487756284059,[0.86551498 0.77758257],0.8223266833793563,[0.86212154 0.78253182],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6562907695770264,0.634534408600244,[0.72370393 0.54536489],0.6327880236705619,[0.75800377 0.50757228],0.6408059995943165,[0.69237385 0.58923815],,0.8813856244087219,0.8748695551643275,[0.90342406 0.84631505],0.8732559534685844,[0.91041805 0.83609386],0.8766629762985634,[0.8965367  0.85678925],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6615098118782043,0.6426988193868064,[0.72468163 0.56071601],0.6412483912483913,[0.76898327 0.51351351],0.6513405578392222,[0.68520642 0.61747469],,0.8820595741271973,0.8747349759397952,[0.90502551 0.84444444],0.875557270903006,[0.90199048 0.84912406],0.8739485762840217,[0.90808103 0.83981612],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.7153774499893188,0.6843521954391716,[0.78331205 0.58539234],0.6861989802030446,[0.77549874 0.59689922],0.6828025641150968,[0.7912844  0.57432072],,0.7769241333007812,0.7577347118395539,[0.82591774 0.68955168],0.7664677895069448,[0.79861676 0.73431882],0.7525403308915388,[0.85515138 0.64992928],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6710158586502075,0.6491967671151253,[0.73668507 0.56170847],0.6470045932945134,[0.76796267 0.52604651],0.6552063884150484,[0.7078555  0.60255727],,0.7926944494247437,0.7806130226062132,[0.83209607 0.72912998],0.7802075773807466,[0.83409937 0.72631579],0.7810342139793218,[0.83010237 0.73196605],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6766076683998108,0.6604594495760884,[0.7345065 0.5864124],0.659144923378998,[0.78765999 0.53062985],0.6716872033745045,[0.68807339 0.65530101],,0.7863593697547913,0.7772285513630177,[0.82232934 0.73212777],0.7741554813063116,[0.84711316 0.7011978 ],0.7824333908326265,[0.79895448 0.76591231],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6935694217681885,0.6693140855944297,[0.75887357 0.5797546 ],0.6670625170625171,[0.77687688 0.55724816],0.6729206736056463,[0.74168578 0.60415557],,0.8739722371101379,0.8649458362278548,[0.89986077 0.8300309 ],0.8696314883630518,[0.88516646 0.85409652],0.8611677434818816,[0.91505119 0.8072843 ],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6475303173065186,0.6211385849420847,[0.72113258 0.52114459],0.6195528393562102,[0.74248406 0.49662162],0.6245950038613246,[0.70097477 0.54821524],,0.8951340913772583,0.8885673875959592,[0.91561822 0.86151655],0.8896217627532828,[0.91186001 0.86738351],0.8875679832351409,[0.91940754 0.85572843],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6745573282241821,0.6486437400582798,[0.74406332 0.55322416],0.6467489367709914,[0.76124775 0.53225012],0.651778317195603,[0.72763761 0.57591902],,0.883677065372467,0.8756768518581985,[0.90721428 0.84413943],0.879216835601075,[0.89575372 0.86267996],0.8726754840122901,[0.9189719  0.82637907],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6939421892166138,0.6676495079782256,[0.76112889 0.57417012],0.6659832255218483,[0.77259303 0.55937342],0.6698854555141183,[0.75       0.58977091],,0.8424316048622131,0.8321521311947505,[0.8736899  0.79061437],0.8339707081775534,[0.86685249 0.80108893],0.8305231054424482,[0.88063603 0.78041018],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6559180021286011,0.6294841819612434,[0.72844954 0.53051882],0.6277894164259303,[0.74803625 0.50754258],0.632768166555063,[0.70986239 0.55567395],,0.8696590065956116,0.8615066252540151,[0.89510793 0.82790532],0.8624614337912297,[0.89152982 0.83339305],0.8606021343647263,[0.89871488 0.82248939],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.657409131526947,0.639016844784788,[0.72049878 0.55753491],0.6378635561517404,[0.76716321 0.5085639 ],0.6480638542129985,[0.67918578 0.61694193],,0.8761288523674011,0.8690927956542422,[0.89944195 0.83874364],0.8680782439994523,[0.90369393 0.83246256],0.8701750118690494,[0.8952298  0.84512023],80,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,"(512, 512)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,11
0,,0.6948741674423218,0.6677078292909489,[0.76271923 0.57269642],0.6663702717471052,[0.77132806 0.56141249],0.669371859618853,[0.75430046 0.58444326],,0.7560318112373352,0.7386946084852901,[0.80600214 0.67138707],0.74167085284697,[0.79341633 0.68992537],0.736406318308652,[0.81899368 0.65381895],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6855545043945312,0.6664492809891324,[0.74627764 0.58662093],0.6639908256880733,[0.7848782  0.54310345],0.6745078185715054,[0.71129587 0.63771977],,0.7600755095481873,0.7470262633457629,[0.80448155 0.68957098],0.7458751112676096,[0.81143364 0.68031659],0.7483640968415851,[0.79764757 0.69908062],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.6665424108505249,0.6419515884813878,[0.73578497 0.54811821],0.6399453798466352,[0.75875723 0.52113353],0.6461064619757274,[0.71416284 0.57805008],,0.761288583278656,0.7494296394128792,[0.8039411  0.69491817],0.7474761479915735,[0.81742458 0.67752771],0.7520600618576965,[0.79089523 0.71322489],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,12
0,,0.7008387446403503,0.6672737598160777,[0.77295233 0.56159519],0.6695742853099881,[0.76291539 0.57623318],0.6654696763818899,[0.78325688 0.54768247],,0.8639978170394897,0.8532936590878157,[0.89292157 0.81366574],0.8611097467085811,[0.87065397 0.85156552],0.8476769243187504,[0.91635809 0.77899576],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6859273314476013,0.6478579441060952,[0.76364146 0.53207442],0.6516406344092257,[0.74759681 0.55568445],0.645389413371914,[0.78038991 0.51038892],,0.8770723938941956,0.868723181503163,[0.90182992 0.83561644],0.8718360758859832,[0.89146627 0.85220588],0.8660489574799968,[0.91243738 0.81966054],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.6848089694976807,0.660412292079982,[0.75143319 0.56939139],0.6582032888202185,[0.77104072 0.54536585],0.6642147458612953,[0.73279817 0.59563133],,0.8584715127944946,0.8484815065337372,[0.88738739 0.80957563],0.8525255336377291,[0.87407564 0.83097543],0.8451806113492453,[0.90111087 0.78925035],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,13
0,,0.7101584076881409,0.6764362079308311,[0.78089334 0.57197908],0.6797441823181858,[0.76780272 0.59168565],0.6739904804905349,[0.79443807 0.55354289],,0.7889203429222107,0.7723607084664706,[0.83375796 0.71096346],0.7784205943659246,[0.81321185 0.74362934],0.7682079383530349,[0.8553692  0.68104668],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6866728663444519,0.6577345977409546,[0.75725632 0.55821288],0.656852237730241,[0.7628746  0.55082988],0.6587583336184522,[0.75172018 0.56579648],,0.7689715623855591,0.7554748610055413,[0.81292294 0.69802678],0.7551386104754203,[0.81470138 0.69557584],0.7558236519578772,[0.81115225 0.70049505],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6820130348205566,0.666558952537779,[0.73834356 0.59477435],0.6652567639704278,[0.79386544 0.53664809],0.6785510592982165,[0.69008028 0.66702184],,0.8063081502914429,0.7980758276372522,[0.83884715 0.75730451],0.7947012918527049,[0.86453999 0.72486259],0.8037118777067364,[0.81463733 0.79278642],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.708108127117157,0.6709441832688297,[0.78152902 0.56035935],0.6767130854083344,[0.7611413  0.59228487],0.6673692556685713,[0.80303899 0.53169952],,0.7722064852714539,0.7529559123369638,[0.82191781 0.68399402],0.760937241808338,[0.79608083 0.72579365],0.7481174732434193,[0.84948813 0.64674682],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6840633749961853,0.6569610407511576,[0.7533828  0.56053928],0.6554022499738896,[0.7648449 0.5459596],0.6590890970121167,[0.74225917 0.57591902],,0.7685672044754028,0.7501947555308952,[0.81794083 0.68244868],0.7561471949214732,[0.79690083 0.71539356],0.7462632519747603,[0.84012198 0.65240453],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6700838804244995,0.6457170490982248,[0.73862965 0.55280445],0.6436400242083558,[0.76157125 0.52570879],0.6499373909420166,[0.71702982 0.58284497],,0.7700498700141907,0.7557520777492104,[0.81484697 0.69665718],0.7563352996168625,[0.81202682 0.70064378],0.7552012393105384,[0.81768678 0.6927157 ],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6991612315177917,0.6725662973923918,[0.76588338 0.57924922],0.6711144222863475,[0.77510276 0.56712608],0.6743913525878207,[0.75688073 0.59190197],,0.8680415153503418,0.8585268520310321,[0.89521567 0.82183803],0.8633473372646601,[0.88005051 0.84664417],0.8546783926611226,[0.91091266 0.79844413],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6943150162696838,0.6567418053572405,[0.77030812 0.54317549],0.6610944654273838,[0.75301205 0.56917688],0.6539316777700117,[0.78841743 0.51944592],,0.8782854676246643,0.8698954529048677,[0.90293454 0.83685637],0.87345045825355,[0.89134126 0.85555966],0.8668933467700319,[0.91483337 0.81895332],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6797763109207153,0.6513062241271714,[0.7509423  0.55167015],0.6500978767128425,[0.75953079 0.54066496],0.6528392650286178,[0.74254587 0.56313266],,0.8792290091514587,0.8713226805297134,[0.90321884 0.83942652],0.8734410114809075,[0.89586458 0.85101744],0.8694209690751569,[0.91069484 0.8281471 ],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6933830380439758,0.6669284061893459,[0.76079686 0.57305995],0.6653067855875702,[0.77190912 0.55870445],0.6690863079381992,[0.75       0.58817262],,0.8172260522842407,0.8053160470218718,[0.85346877 0.75716332],0.8069666961009485,[0.84687969 0.7670537 ],0.8038429687011394,[0.86016118 0.74752475],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6905871629714966,0.6652873615057353,[0.75730994 0.57326478],0.6632863416432805,[0.77267303 0.55389965],0.6682894514963855,[0.74254587 0.59403303],,0.7831243872642517,0.7704083113424113,[0.82444081 0.71637582],0.7701041955639847,[0.82597289 0.7142355 ],0.7707216967457085,[0.8229144 0.718529 ],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6730661988258362,0.6542680374737162,[0.73488513 0.57365095],0.6523330450331384,[0.77717391 0.52749218],0.662811884448637,[0.69696101 0.62866276],,0.7937727570533752,0.7825562825387737,[0.831942   0.73317056],0.7812312187061039,[0.8391314  0.72333104],0.7840781129797953,[0.82487475 0.74328147],80,15,4,umap,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,6,1,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,17
