,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6667287945747375,0.6478886577848724,[0.72933697 0.56644035],0.6462074156033859,[0.77261065 0.51980418],0.6564616244201903,[0.69065367 0.62226958],,0.8366356492042542,0.8296633209922755,[0.86412556 0.79520108],0.8258817817070244,[0.89027489 0.76148867],0.8357526502409085,[0.83946853 0.83203678],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6849953532218933,0.6653140953859166,[0.74647465 0.58415354],0.6628174725471728,[0.78288232 0.54275263],0.6728474336854144,[0.71330275 0.63239212],,0.8350182175636292,0.8280158889247977,[0.86271871 0.79331307],0.8242299658858652,[0.88924855 0.75921138],0.8341741667865639,[0.83772599 0.83062235],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6756756901741028,0.6570275856352714,[0.73700121 0.57705396],0.6550165663046623,[0.77941176 0.53062137],0.6656800024927538,[0.69896789 0.63239212],,0.7959293723106384,0.7842665116017506,[0.83442695 0.73410608],0.7835742144662331,[0.83790907 0.72923936],0.7850059168097474,[0.83097364 0.73903819],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6756756901741028,0.6541999201649331,[0.74037601 0.56802383],0.6518904681604221,[0.77193528 0.53184565],0.6603895447302693,[0.71129587 0.60948322],,0.8451274037361145,0.8386725374226629,[0.87094238 0.8064027 ],0.8346575346351198,[0.89911874 0.77019633],0.8453296869189673,[0.84447833 0.84618105],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6838769912719727,0.6590768415464766,[0.7510276  0.56712608],0.656947881309214,[0.76955475 0.54434101],0.6626367654318573,[0.73337156 0.59190197],,0.847957968711853,0.8407822874387167,[0.87458306 0.80698152],0.8375424189318712,[0.8932546  0.78183024],0.8452404572379943,[0.85667611 0.83380481],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6680335402488708,0.645021008632042,[0.73540336 0.55463866],0.6429012041595863,[0.76318224 0.52262017],0.6502060646014283,[0.70957569 0.59083644],,0.8404097557067871,0.8329975068534154,[0.86818081 0.79781421],0.8297094723896332,[0.88795263 0.77146631],0.8376478855839034,[0.84927031 0.82602546],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6410065293312073,0.6246177876630097,[0.70305273 0.54618285],0.6250781749162164,[0.760507   0.48964935],0.635572209215369,[0.65366972 0.61747469],,0.8412184715270996,0.8356044702674394,[0.86598407 0.80522487],0.8313087336677322,[0.90640629 0.75621118],0.8450229093451088,[0.82901329 0.86103253],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6902143359184265,0.6686384186384187,[0.75319275 0.58408408],0.6660003657894408,[0.78126925 0.55073148],0.6744005171242418,[0.72706422 0.62173681],,0.8371748328208923,0.8299915987453965,[0.86493739 0.79504581],0.826385226824697,[0.88858259 0.76418787],0.835509338577384,[0.84251797 0.82850071],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6624417304992676,0.6396954905008398,[0.73022494 0.54916604],0.6377102803738317,[0.76       0.51542056],0.6451674024771131,[0.70269495 0.58763985],,0.8320528268814087,0.823828280678409,[0.86189315 0.78576341],0.8210899340988418,[0.8774543  0.76472557],0.8274329163787337,[0.84687432 0.80799151],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6652376651763916,0.6473281305038983,[0.72680256 0.56785371],0.6459561176932612,[0.77414128 0.51777095],0.6567912422468022,[0.68491972 0.62866276],,0.8354225754737854,0.8286973190444802,[0.86263922 0.79475542],0.8247461730074523,[0.89204281 0.75744954],0.8355193128921754,[0.83511218 0.83592645],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6779124140739441,0.6610984383225127,[0.73658537 0.58561151],0.6594742604302951,[0.78645833 0.53249019],0.6715833386283988,[0.69266055 0.65050613],,0.8334007263183594,0.826563906467247,[0.86099865 0.79212916],0.8226587145999879,[0.89002558 0.75529185],0.8332746299336657,[0.83380527 0.83274399],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6840633749961853,0.665743624430905,[0.74399638 0.58749087],0.6634590359075033,[0.78614746 0.54077061],0.674591368595211,[0.70613532 0.64304742],,0.7906726002693176,0.7795282592276287,[0.82909651 0.72996001],0.7779768582831221,[0.83785587 0.71809784],0.7813695281063098,[0.82051841 0.74222065],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6730661988258362,0.6502959002959003,[0.73953074 0.56106106],0.6480605454217148,[0.76709797 0.52902312],0.6555528842629024,[0.71387615 0.59722962],,0.8441838622093201,0.8368496176477392,[0.87144128 0.80225795],0.8336284271196271,[0.89025222 0.77700464],0.8413083820906595,[0.85340884 0.82920792],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6708294749259949,0.6488236138329231,[0.73673226 0.56091497],0.646632715110976,[0.7673913  0.52587413],0.6546939380868357,[0.7084289  0.60095898],,0.8424316048622131,0.835413469901064,[0.86940007 0.80142687],0.8317991203577352,[0.89243119 0.77116705],0.8408430937844383,[0.84752777 0.83415842],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.664119303226471,0.6445444953890971,[0.72795894 0.56113005],0.6428187316312797,[0.76881378 0.51682369],0.6524862012629953,[0.69122706 0.61374534],,0.8404097557067871,0.8332335479402746,[0.86782764 0.79863946],0.829708156101057,[0.89008473 0.76933159],0.8384626215056394,[0.8466565  0.83026874],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6801491379737854,0.663156392694064,[0.73881279 0.5875    ],0.661368143570555,[0.78747567 0.53526062],0.6734265560160905,[0.69581422 0.65103889],,0.8398706316947937,0.8334652948114651,[0.86612576 0.80080483],0.8293739308705037,[0.89726827 0.76147959],0.8407427729735042,[0.83707253 0.84441301],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.684249758720398,0.6610003282455277,[0.74977843 0.57222222],0.6586179931384999,[0.77330896 0.54392703],0.6656302085115327,[0.72763761 0.6036228 ],,0.8489014506340027,0.8413755036347916,[0.87592695 0.80682406],0.8386523988533308,[0.89041404 0.78689076],0.8448486091568985,[0.86190372 0.82779349],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6480894684791565,0.6337096796124116,[0.706285   0.56113436],0.6349204011501508,[0.77210884 0.49773196],0.6469250841915413,[0.65080275 0.64304742],,0.8371748328208923,0.8303024858957664,[0.86445242 0.79615255],0.8264596579617999,[0.89146031 0.76145901],0.8365956531396986,[0.83903289 0.83415842],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(256, 256)",0.2,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6656104326248169,0.6490625683657842,[0.72526799 0.57285714],0.6481500349674794,[0.77843524 0.51786483],0.6599077192279306,[0.67889908 0.64091636],,0.8261221051216125,0.8192461504314669,[0.85450034 0.78399196],0.8153373733315477,[0.88608187 0.74459288],0.8264430330296931,[0.82509257 0.82779349],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6782851815223694,0.6573876333821723,[0.74200299 0.57277228],0.6550228806949425,[0.77514054 0.53490522],0.663995866183105,[0.71158257 0.61640916],,0.8274700045585632,0.8204894891593368,[0.85588831 0.78509066],0.8166249796606351,[0.8858075  0.74744246],0.8273284363940641,[0.8279242  0.82673267],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.68369060754776,0.6650387084932199,[0.74408083 0.58599658],0.6627114588646266,[0.78491887 0.54050405],0.6735664679387858,[0.70728211 0.63985083],,0.7716673612594604,0.7600117368632833,[0.81290038 0.7071231 ],0.7581853668579148,[0.82455747 0.69181326],0.7623470848967462,[0.80156829 0.72312588],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6782851815223694,0.6534208669907198,[0.7462511  0.56059063],0.6513265972381401,[0.76584188 0.53681131],0.6571059677017298,[0.72763761 0.58657432],,0.8417576551437378,0.8334284579936844,[0.87067636 0.79618056],0.8314133432614639,[0.88076666 0.78206003],0.8358175025424874,[0.86081464 0.81082037],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6829450130462646,0.6601310000977612,[0.74818653 0.57207547],0.6577186050060649,[0.7734925  0.54194471],0.6651189037503726,[0.72448394 0.60575386],,0.8346138000488281,0.827347563665009,[0.86276703 0.7919281 ],0.8237504072987945,[0.88666667 0.76083415],0.832896915341097,[0.84012198 0.82567185],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.677539587020874,0.6511729731354952,[0.74707602 0.55526992],0.6493720856200804,[0.7622315  0.53651267],0.6539488612758013,[0.73251147 0.57538625],,0.8458012938499451,0.837869149709219,[0.87373068 0.80200762],0.8355402376446406,[0.88565675 0.78542373],0.8407142364203748,[0.86212154 0.81930693],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,7
0,,0.6749300956726074,0.6495040306871647,[0.74390602 0.55510204],0.6475213228648476,[0.76249247 0.53255017],0.6529262517534813,[0.72620413 0.57964838],,0.8436446785926819,0.8361471867406183,[0.87119698 0.80109739],0.8330957741508869,[0.88856172 0.77762983],0.8402616952114355,[0.85449793 0.82602546],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6790307760238647,0.6594969040247678,[0.74105263 0.57794118],0.6572164689459461,[0.77925364 0.5351793 ],0.6672760065104867,[0.70642202 0.62812999],,0.8432403206825256,0.837156485475521,[0.8686321  0.80568087],0.8329291629499938,[0.90215861 0.76369971],0.8450270685188443,[0.83750817 0.85254597],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6514445543289185,0.6324047763654506,[0.71606438 0.54874517],0.6313400537592305,[0.76113622 0.50154389],0.64089298631918,[0.67603211 0.60575386],,0.8238307237625122,0.8162175039087716,[0.85362303 0.77881198],0.8126754439717305,[0.87851544 0.74683544],0.8218757981377376,[0.83010237 0.81364922],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,8
0,,0.6907735466957092,0.6743739547895047,[0.74745014 0.60129776],0.6722712535050428,[0.79681921 0.54772329],0.6851654107178642,[0.70384174 0.66648908],,0.8269308805465698,0.8201652833898803,[0.85504629 0.78528428],0.8162163231219642,[0.88750879 0.74492386],0.8275717480575888,[0.82487475 0.83026874],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6723206043243408,0.6510356080451094,[0.73721973 0.56485149],0.6488258754136269,[0.77014366 0.52750809],0.6574401677965522,[0.70699541 0.60788492],,0.8301658034324646,0.8237921352126949,[0.85730464 0.79027963],0.8197200745992959,[0.89289927 0.74654088],0.8319508188488824,[0.82443912 0.83946252],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.680894672870636,0.667076691453738,[0.73490245 0.59925094],0.6667183315408785,[0.7989899  0.53444676],0.6811359167957849,[0.68033257 0.68193926],,0.7960641384124756,0.7898275767256077,[0.82603197 0.75362319],0.7866389750983189,[0.87481734 0.69846061],0.8003232294166343,[0.78240035 0.81824611],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,9
0,,0.6786579489707947,0.6559963188289282,[0.74428953 0.56770311],0.6536448817721555,[0.77105101 0.53623875],0.6612067158944832,[0.71932339 0.60309004],,0.8408141136169434,0.8333112999113368,[0.86867564 0.79794696],0.8301386042472936,[0.88732394 0.77295326],0.8377030331467662,[0.85079503 0.82461103],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6721342206001282,0.6514817105762261,[0.73632139 0.56664203],0.6493192668544769,[0.77159912 0.52703941],0.6584041242857772,[0.70412844 0.61267981],,0.8390618562698364,0.8327523341794253,[0.86523702 0.80026765],0.8286167163046994,[0.89786835 0.75936508],0.8403608992071998,[0.83489436 0.84582744],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.6766076683998108,0.6512750170845093,[0.74526501 0.55728502],0.6492687566519875,[0.76376768 0.53476983],0.6547085249739727,[0.72763761 0.58177944],,0.8463404774665833,0.8386570876986822,[0.8738659  0.80344828],0.835999120492258,[0.88801439 0.78398385],0.8420325019401775,[0.86016118 0.82390382],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,10
0,,0.68369060754776,0.6552074966613914,[0.75430722 0.55610777],0.6540837024944036,[0.76191869 0.54624872],0.656587789538254,[0.74684633 0.56632925],,0.8502493500709534,0.8417014335775236,[0.87848627 0.80491659],0.8408457429951027,[0.88224956 0.79944193],0.8426108581546147,[0.87475496 0.81046676],20,3,5,6,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,10,1,384,"(512, 512)",0.2,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,11
