,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.7073625326156616,0.6859464264994468,[0.76795743 0.60393542],0.6830534939409628,[0.79255644 0.57355055],0.6912796075623311,[0.74483945 0.63771977],,0.8015905022621155,0.791252807949268,[0.83770673 0.74479889],0.7893963211540477,[0.8481804  0.73061224],0.7935179739463196,[0.82748856 0.75954738],35,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6954333782196045,0.6775039546775559,[0.75354449 0.60146341],0.6748454399967014,[0.79503501 0.55465587],0.6865345160880383,[0.71616972 0.65689931],,0.7920204997062683,0.7824510729436336,[0.82807799 0.73682415],0.7796623035390036,[0.84762774 0.71169687],0.7866001897199397,[0.80940971 0.76379066],35,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.001,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7092264890670776,0.6830058022050742,[0.77417487 0.59183673],0.6816811737999668,[0.78187135 0.581491  ],0.6845928563049567,[0.76662844 0.60255727],,0.8111605048179626,0.8001151153292715,[0.84710248 0.75312775],0.7997386621456302,[0.84886264 0.75061468],0.800503652832844,[0.8453496  0.75565771],35,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.001,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6959925293922424,0.672672516976556,[0.76004119 0.58530384],0.6702116354053853,[0.78059837 0.5598249 ],0.6768757820404412,[0.74053899 0.61321257],,0.8855640888214111,0.8796092498678445,[0.90638439 0.85283411],0.8771353212858694,[0.91782046 0.83645019],0.8825512494928118,[0.8952298 0.8698727],35,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6879776120185852,0.668162771429323,[0.74925105 0.58707449],0.6655640928401119,[0.78450439 0.54662379],0.6755101133714252,[0.71702982 0.63399041],,0.8862380385398865,0.8809543038718604,[0.90603429 0.85587432],0.8771385838753281,[0.92666818 0.82760898],0.8862189475318694,[0.88629928 0.88613861],35,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6736253499984741,0.6545084858613356,[0.73577788 0.57323909],0.6524911791400939,[0.77668047 0.52830189],0.6627497947143841,[0.69896789 0.6265317 ],,0.8932470679283142,0.8875421153806404,[0.91287129 0.86221294],0.8854175357080873,[0.92220493 0.84863014],0.8899811512408047,[0.90372468 0.87623762],35,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6687791347503662,0.653686454107649,[0.72598304 0.58138987],0.6532834918251584,[0.78545212 0.52111486],0.6661586967784822,[0.67488532 0.65743207],,0.8692545890808105,0.8627677623130161,[0.89260407 0.83293145],0.8598163912828278,[0.90767845 0.81195433],0.8665217168945946,[0.87802222 0.85502122],35,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7025163173675537,0.6851792534078796,[0.75905797 0.61130054],0.682345456688732,[0.80165816 0.56303275],0.694688509626429,[0.72075688 0.66862014],,0.8703329563140869,0.8637138670970947,[0.89374862 0.83367911],0.8610971597167751,[0.90656509 0.81562923],0.8669177241494259,[0.88128948 0.85254597],35,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6883504390716553,0.6630914157320655,[0.75534094 0.57084189],0.6610682526754943,[0.7713688  0.55076771],0.6662001663057876,[0.7399656  0.59243474],,0.8773419857025146,0.8702456919422557,[0.90058991 0.83990148],0.8695686854623506,[0.90335306 0.83578431],0.8709515064989399,[0.89784361 0.84405941],35,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.704380214214325,0.6811194011727942,[0.76724391 0.59499489],0.6786437764848238,[0.78592904 0.57135851],0.6850489447341797,[0.74942661 0.62067128],,0.7327132821083069,0.7181576876093234,[0.78220758 0.6541078 ],0.7171589707141751,[0.78887904 0.6454389 ],0.719330368407286,[0.77564801 0.66301273],35,15,3,gaussian_random_projection,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(256, 256)",0.2,0.001,1,focal,2,True,5,Conv1d,,concatenation,64,3
