,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.703821063041687,0.6803423391460135,[0.76697463 0.59371005],0.6779229974256316,[0.78504953 0.57079646],0.6841267632568073,[0.7497133  0.61854022],,0.8812508583068848,0.8741181451965085,[0.90408274 0.84415355],0.8741946594442154,[0.90378755 0.84460177],0.87404196513873,[0.90437813 0.8437058 ],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6771668195724487,0.6337597592541268,[0.7598447  0.50767482],0.6399741846127462,[0.73576799 0.54418038],0.6306548244563597,[0.78555046 0.47575919],,0.8732982873916626,0.8649844692238173,[0.89848812 0.83148082],0.8671279035806772,[0.89098308 0.84327273],0.8630674075746871,[0.90612067 0.82001414],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6900279521942139,0.6527414968811521,[0.76653096 0.53895204],0.6564406739232415,[0.75103164 0.56184971],0.6502655577170284,[0.78268349 0.51784763],,0.8770723938941956,0.8683953656750174,[0.9021879  0.83460283],0.872659157616891,[0.88865413 0.85666418],0.8648947482575373,[0.91614027 0.81364922],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
