,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6905871629714966,0.6673137174975374,[0.7553066  0.57932083],0.6648733089480872,[0.77730583 0.55244079],0.6717344007370731,[0.73451835 0.60895045],,0.7282652854919434,0.7119238497797118,[0.7805356 0.6433121],0.7119817852265826,[0.78019587 0.64376771],0.711866384541183,[0.78087563 0.64285714],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(32, 32)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7088536620140076,0.6735183886551348,[0.78092567 0.56611111],0.6779127436628769,[0.76441516 0.59141033],0.6705263620944998,[0.79816514 0.54288759],,0.7354090809822083,0.7112984929574044,[0.79472969 0.6278673 ],0.7205135025040923,[0.76427997 0.67674704],0.706639612525213,[0.82770638 0.58557284],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(32, 32)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6904007196426392,0.6698018073098319,[0.75227442 0.58732919],0.667119770492999,[0.78396021 0.55027933],0.6763893742698919,[0.72305046 0.62972829],,0.7254347205162048,0.7113649532892614,[0.77509109 0.64763882],0.7099348973597255,[0.7859382  0.63393159],0.7132456127649047,[0.76453932 0.66195191],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(32, 32)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6935694217681885,0.6679957286924723,[0.76014006 0.57585139],0.6660973832132941,[0.77391563 0.55827914],0.67070606337949,[0.74684633 0.5945658 ],,0.7383744716644287,0.7203400598985029,[0.79135763 0.64932249],0.7225157235564214,[0.78119694 0.6638345 ],0.7186087517641828,[0.8017861 0.6354314],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6982292532920837,0.6691718283573207,[0.76721783 0.57112583],0.6687538352729924,[0.76954139 0.56796628],0.6696144907206014,[0.76490826 0.57432072],,0.7278608679771423,0.7076206621282004,[0.78454807 0.63069325],0.7111577068148991,[0.76903766 0.65327776],0.7051575602841424,[0.80069702 0.6096181 ],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6989748477935791,0.6706242806467895,[0.76725753 0.57399103],0.6699068342070371,[0.77137062 0.56844305],0.6714182242305455,[0.76318807 0.57964838],,0.7391831874847412,0.7182998833170225,[0.79499947 0.6416003 ],0.7237976131335421,[0.77392739 0.67366783],0.7148490512616623,[0.81725114 0.61244696],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6939421892166138,0.660094217782198,[0.76735619 0.55283224],0.6620015136974009,[0.75854342 0.56545961],0.6585663365804304,[0.77637615 0.54075653],,0.7358134388923645,0.7120569342025014,[0.7947644  0.62934947],0.720849010667965,[0.76527526 0.67642276],0.707509496009812,[0.82661729 0.5884017 ],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(32, 32)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7060577869415283,0.6729058317222392,[0.77703945 0.56877222],0.6753984297870339,[0.7665272  0.58426966],0.6709598446672174,[0.78784404 0.55407565],,0.7328481078147888,0.708578396787169,[0.79267782 0.62447897],0.7175903663940923,[0.76252767 0.67265306],0.704027189288926,[0.82531039 0.58274399],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(32, 32)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6999068260192871,0.669430251932063,[0.76980269 0.56905782],0.6698196927913019,[0.76782658 0.5718128 ],0.6690591198134834,[0.77178899 0.56632925],,0.7308262586593628,0.7105854598667993,[0.78712291 0.63404801],0.7144086632875165,[0.77077244 0.65804488],0.7079609204035815,[0.8041821  0.61173975],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(32, 32)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6959925293922424,0.670878715800687,[0.76179349 0.57996395],0.6688688029392027,[0.77642155 0.56131605],0.673799934504113,[0.74770642 0.59989345],,0.7352743148803711,0.718342792193734,[0.78739987 0.64928571],0.7192498162478795,[0.78265548 0.65584416],0.7175296387341694,[0.79220213 0.64285714],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(128, 128)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.7058714032173157,0.6750209283271587,[0.77514962 0.57489224],0.6760048166359194,[0.77053824 0.58147139],0.6741384113825986,[0.77981651 0.56846031],,0.737026572227478,0.7148262175874809,[0.79439351 0.63525893],0.7217183336575461,[0.76949775 0.67393891],0.7108659877251999,[0.82095404 0.60077793],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(128, 128)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6894688010215759,0.6640775567882861,[0.75643275 0.57172237],0.6620936911270062,[0.77177804 0.55240934],0.6670602580489069,[0.74168578 0.59243474],,0.7332524657249451,0.7169984076993267,[0.78482114 0.64917568],0.7172248550129903,[0.7835432  0.65090651],0.7167786382988425,[0.78610325 0.64745403],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(128, 128)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6838769912719727,0.662944289999843,[0.74694121 0.57894737],0.6604268951186074,[0.77878034 0.54207345],0.6694036300117795,[0.71760321 0.62120405],,0.7288044095039368,0.7144936062907306,[0.7784141  0.65057312],0.7132534439513502,[0.78725774 0.63924915],0.716036225787062,[0.76976694 0.66230552],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(128, 128)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6945013999938965,0.6677628348726425,[0.76201539 0.57351028],0.6662603775809832,[0.77199176 0.56052899],0.6697003318784123,[0.75229358 0.58710709],,0.7346003651618958,0.7167181998820371,[0.78789185 0.64554455],0.7184554239737699,[0.77941176 0.65749908],0.71528772855815,[0.79655848 0.63401697],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(128, 128)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.685181736946106,0.6675358970284525,[0.74412968 0.59094212],0.6653451206451602,[0.78894957 0.54174067],0.677050901057221,[0.70412844 0.64997336],,0.7186952233314514,0.7081847623603545,[0.76356633 0.65280319],0.7059807368999083,[0.79556185 0.61639962],0.7139106954538998,[0.73404487 0.69377652],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(128, 128)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6890959739685059,0.6629217800076841,[0.75685131 0.56899225],0.6611515154761713,[0.76986951 0.55243352],0.665420187885216,[0.74426606 0.58657432],,0.7332524657249451,0.7161317057383667,[0.78584569 0.64641772],0.7170823285452999,[0.78086022 0.65330444],0.7152849557756598,[0.79089523 0.63967468],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(128, 128)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.699533998966217,0.6730476038103856,[0.76610563 0.57998958],0.6715628672150411,[0.77555817 0.56756757],0.6749241176384334,[0.75688073 0.5929675 ],,0.7327132821083069,0.715032216911573,[0.78601489 0.64404954],0.7164496328939953,[0.77887083 0.65402844],0.7138309009355677,[0.79329122 0.63437058],5,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)","(128, 128)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,5
