,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,swnu_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6876048445701599,0.6586312600758322,[0.75808314 0.55917938],0.657789942615524,[0.76337209 0.55220779],0.6595981106391715,[0.75286697 0.56632925],,0.7928292155265808,0.7795943504961503,[0.83360398 0.72558472],0.7807251028807862,[0.82866982 0.73278038],0.7785631256283048,[0.83859726 0.718529  ],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6777260303497314,0.6559408176152534,[0.74251675 0.56936488],0.6535779726889264,[0.77254416 0.53461179],0.6618433456912016,[0.71473624 0.60895045],,0.7375656962394714,0.725130599088585,[0.78359453 0.66666667],0.7231225967546593,[0.80004539 0.6461998 ],0.7281394983790006,[0.76780658 0.68847242],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,14
0,,0.6773532032966614,0.6496752575458725,[0.74814491 0.5512056 ],0.6481980066544321,[0.75952733 0.53686869],0.6517139363272448,[0.73709862 0.56632925],,0.7738239765167236,0.757351826735571,[0.82057314 0.69413051],0.7611255958045121,[0.80592313 0.71632807],0.7545164775680356,[0.83576563 0.67326733],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6671015620231628,0.6417569350851029,[0.73704358 0.54647029],0.6398216238855348,[0.75756659 0.52207666],0.6454292027342089,[0.71760321 0.57325519],,0.7909421920776367,0.7796711197401243,[0.82950423 0.72983801],0.7782589228779753,[0.83732801 0.71918984],0.781315766934692,[0.82182531 0.74080622],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6866728663444519,0.6594056150593259,[0.7557751  0.56303613],0.6579364248708537,[0.76612666 0.54974619],0.6613420455489679,[0.74569954 0.57698455],,0.74039626121521,0.7243690712994955,[0.79083406 0.65790409],0.7247818902213632,[0.78860732 0.66095646],0.7239765890893474,[0.7930734  0.65487977],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,15
0,,0.6712022423744202,0.6486583331427606,[0.73765616 0.55966051],0.6464582628148222,[0.76637824 0.52653828],0.6541193980243702,[0.71100917 0.59722962],,0.7581884264945984,0.7447717043132491,[0.80328947 0.68625393],0.7438402727215079,[0.80878781 0.67889273],0.745820954656688,[0.79786539 0.69377652],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6814538836479187,0.6559010599088839,[0.74967043 0.56213169],0.6539290658989294,[0.76639712 0.54146101],0.6590507587014218,[0.73365826 0.58444326],,0.776519775390625,0.7651411539487867,[0.81683606 0.71344625],0.763253356904759,[0.82873795 0.69776876],0.7675577978807931,[0.80527118 0.72984441],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6844361424446106,0.6655782337571122,[0.74499172 0.58616475],0.6631919807508664,[0.78483021 0.54155375],0.6738937946312924,[0.70900229 0.6387853 ],,0.7641191482543945,0.7535986468550357,[0.80451296 0.70268434],0.7509935184161773,[0.82572804 0.67625899],0.7578097729491653,[0.78436071 0.73125884],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,16
0,,0.6635600924491882,0.6389006690787375,[0.73326437 0.54453697],0.6369455148644867,[0.75663312 0.51725791],0.6430746805853573,[0.71129587 0.57485349],,0.7657366394996643,0.7521173283421867,[0.81022057 0.69401408],0.7517217163436336,[0.81234946 0.69109397],0.7525308957288983,[0.80810281 0.69695898],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6857408881187439,0.6594374638932681,[0.75408401 0.56479091],0.6576697736628696,[0.76751781 0.54782173],0.6619786753456863,[0.74111239 0.58284497],,0.79700767993927,0.7842962541381939,[0.83665944 0.73193307],0.785071440683675,[0.83322532 0.73691756],0.7835687682406727,[0.84012198 0.72701556],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6695246696472168,0.6438682684612758,[0.73945628 0.54828025],0.6419536784933675,[0.75851673 0.52539062],0.6472927348443006,[0.72133028 0.57325519],,0.744439959526062,0.7285873740167039,[0.7941815  0.66299325],0.729075541484094,[0.79160355 0.66654753],0.7281264817056432,[0.7967763  0.65947666],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(256, 256)",0.2,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,17
0,,0.6581547260284424,0.6364459514942524,[0.7252846 0.5476073],0.6346431323480507,[0.75941029 0.50987598],0.6427316214386611,[0.69409404 0.59136921],,0.7402614951133728,0.7283426864851446,[0.78524462 0.67144075],0.7261539822186942,[0.80397079 0.64833717],0.7318113555917934,[0.76737094 0.69625177],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.1,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6758620738983154,0.6503192848020435,[0.74482759 0.55581098],0.648353068081563,[0.76284941 0.53385672],0.6536429948727474,[0.72763761 0.57964838],,0.7703194618225098,0.7572572202769139,[0.81356674 0.7009477 ],0.7565706518950062,[0.81732249 0.69581882],0.757999053864997,[0.80984535 0.70615276],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.1,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6885368227958679,0.6612762032167089,[0.75736896 0.56518345],0.659837568167527,[0.7672845  0.55239064],0.6631446334918594,[0.74770642 0.57858284],,0.7398571372032166,0.7220670458293451,[0.79238382 0.65175027],0.724111369629042,[0.78278427 0.66543847],0.7204177997847705,[0.80222174 0.63861386],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.1,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,18
0,,0.6712022423744202,0.6497758739671862,[0.73640167 0.56315007],0.6475920023616939,[0.7690387 0.5261453],0.6560879404476203,[0.70642202 0.60575386],,0.7546839118003845,0.7424174557996506,[0.79862802 0.6862069 ],0.7405705632451112,[0.81155835 0.66958277],0.7448903780442456,[0.78610325 0.70367751],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.1,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6926374435424805,0.6654271135386165,[0.76084119 0.57001304],0.6640541029959048,[0.76988553 0.55822268],0.667159540526802,[0.75200688 0.5823122 ],,0.7739587426185608,0.7607052443264286,[0.81702128 0.70438921],0.7604121407543054,[0.81853957 0.70228471],0.7610074843561152,[0.8155086  0.70650636],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.1,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.677539587020874,0.6545863469191682,[0.74362774 0.56554495],0.6522743832242834,[0.7696319  0.53491686],0.6596084207426451,[0.71932339 0.59989345],,0.7638495564460754,0.7499529072827502,[0.80890052 0.69100529],0.7497204761376874,[0.81013764 0.68930331],0.7501914375244352,[0.80766717 0.6927157 ],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.1,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,19
0,,0.6734389662742615,0.6477434999084082,[0.7428823 0.5526047],0.645813211822262,[0.76097414 0.53065228],0.6510412593539369,[0.72563073 0.57645178],,0.763310432434082,0.7478154319310006,[0.8103262  0.68530466],0.7492478734907639,[0.80372831 0.69476744],0.7465647535597135,[0.81703333 0.67609618],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.1,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6898415684700012,0.6608334551603969,[0.76002307 0.56164384],0.660076163556118,[0.76465467 0.55549766],0.6616873958297693,[0.75544725 0.56792754],,0.78757244348526,0.771790621908861,[0.83180363 0.71177762],0.7762818866632426,[0.81544256 0.73712121],0.7684767442111233,[0.84883468 0.68811881],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.1,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6726933717727661,0.6551827378423416,[0.73288713 0.57747834],0.653584447818383,[0.78062216 0.52654673],0.6649858652299931,[0.69065367 0.63931806],,0.7363526225090027,0.7247851051772755,[0.78120805 0.66836216],0.7224813746542504,[0.80294321 0.64201954],0.728788791612148,[0.7606186  0.69695898],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.1,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,20
0,,0.6877912282943726,0.664697021103244,[0.75269452 0.57669952],0.6622544930336026,[0.77595129 0.54855769],0.6693381035763687,[0.73079128 0.60788492],,0.7637147903442383,0.7497933446700777,[0.8088123  0.69077439],0.7495773136570245,[0.80996068 0.68919395],0.75001463412981,[0.80766717 0.69236209],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.682758629322052,0.6514900932705201,[0.75588067 0.54709952],0.6514161953085755,[0.75631458 0.54651781],0.6515648598681285,[0.75544725 0.54768247],,0.7681628465652466,0.7505955289399311,[0.81678739 0.68440367],0.7552693116264027,[0.79924953 0.71128909],0.7472944189742121,[0.83511218 0.65947666],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.680335521697998,0.6546929887324376,[0.74879156 0.56059441],0.6527394544772407,[0.76549865 0.53998026],0.6578215652539432,[0.73279817 0.58284497],,0.7390483617782593,0.7219650775731308,[0.79088356 0.65304659],0.7232539608881758,[0.78444397 0.66206395],0.7208506619402022,[0.79742975 0.64427157],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64,21
0,,0.6767940521240234,0.6545637680784872,[0.74219447 0.56693307],0.6522308110696526,[0.7708462  0.53361542],0.6601423313603105,[0.71559633 0.60468833],,0.7530664801597595,0.7398701456784509,[0.79845985 0.68128045],0.738585819679868,[0.80662369 0.67054795],0.74141084410585,[0.79045959 0.69236209],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.2,0.0001,1,True,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6907735466957092,0.6646271192360922,[0.75826898 0.57098526],0.6628684161548484,[0.77096296 0.55477387],0.6670794272042543,[0.74598624 0.58817262],,0.7800242900848389,0.7674524088071709,[0.82152231 0.71338251],0.7668018785954185,[0.82495058 0.70865318],0.7681489011925121,[0.81812241 0.71817539],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.2,0.0001,12,True,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6790307760238647,0.6561127861529872,[0.74488889 0.56733668],0.6537724712557722,[0.77069283 0.53685212],0.6611243114378302,[0.72075688 0.60149174],,0.7623668909072876,0.7485348789337539,[0.80751174 0.68955802],0.7481606140592818,[0.80954466 0.68677657],0.7489255467850049,[0.805489   0.69236209],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.2,0.0001,123,True,focal,2,True,5,Conv1d,,concatenation,64,22
0,,0.6633737087249756,0.6455522267765721,[0.72503045 0.566074  ],0.6442940265423854,[0.77305195 0.51553611],0.6551116882053638,[0.68262615 0.62759723],,0.7541447877883911,0.743387479093264,[0.7959275  0.69084746],0.7408384643863584,[0.81826547 0.66341146],0.7477136867932678,[0.77477674 0.72065064],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.2,0.0005,1,True,focal,2,True,5,Conv1d,,concatenation,64,23
0,,0.6792171597480774,0.6471217739860895,[0.75354432 0.54069923],0.6472504647586698,[0.7527897  0.54171123],0.6469957274931205,[0.75430046 0.539691  ],,0.7932335734367371,0.7773597536641288,[0.83680851 0.717911  ],0.7828671337028512,[0.81784155 0.74789272],0.7734582790201726,[0.85667611 0.69024045],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.2,0.0005,12,True,focal,2,True,5,Conv1d,,concatenation,64,23
0,,0.6721342206001282,0.6510759536097275,[0.73679485 0.56535705],0.6488839849130625,[0.77057903 0.52718894],0.6576659208770583,[0.70584862 0.60948322],,0.7347351312637329,0.7215055668398449,[0.78220452 0.66080662],0.7198185171372744,[0.79505062 0.64458642],0.7238155751505697,[0.76976694 0.67786421],20,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,False,384,0,True,"(10,)","(512, 512)",0.2,0.0005,123,True,focal,2,True,5,Conv1d,,concatenation,64,23
