,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6684063076972961,0.6613580562606307,[0.71021339 0.61250272],0.6701928639155925,[0.8223312  0.51805453],0.6870338305807139,[0.625      0.74906766],,0.7964685559272766,0.7913951109392354,[0.82392724 0.75886298],0.7892395697610946,[0.88657465 0.69190448],0.8048594245490455,[0.76954912 0.84016973],20,3,5,6,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.001,1,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6725069880485535,0.6645161421202584,[0.71629259 0.6127397 ],0.6712597112003669,[0.81996303 0.52255639],0.6882189578822344,[0.6358945  0.74054342],,0.7854158282279968,0.7808313758975838,[0.81252944 0.74913331],0.7800283057404707,[0.88438862 0.67566799],0.7959968029817887,[0.75147027 0.84052334],20,3,5,6,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.001,12,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6782851815223694,0.6702987253435875,[0.7216129  0.61898455],0.6766554282067276,[0.82485251 0.52845835],0.6941391720391216,[0.64134174 0.7469366 ],,0.7894594669342041,0.7851309719926771,[0.81562795 0.75463399],0.7845745583453706,[0.89023448 0.67891464],0.8009614315198206,[0.75255936 0.84936351],20,3,5,6,15,3,gaussian_random_projection,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",384,"(256, 256)",0.2,0.001,123,True,focal,2,True,5,Conv1d,,concatenation,64
