,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,embedding_dim,num_features,log_signature,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,0.4047503068166621,0.6167778968811035,0.6121161615046691,[0.56959315 0.65463918],0.6323521358159913,[0.69090909 0.57379518],0.6232586520947176,[0.4845173 0.762    ],0.23860823810100557,0.608540952205658,0.5361644657863145,[0.71938776 0.35294118],0.5515741507870754,[0.66197183 0.44117647],0.5409135721327637,[0.7877095  0.29411765],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0001,1,focal,2,False,,Conv1d,,concatenation,64
0,0.7177342772483826,0.5691134333610535,0.568686596707759,[0.55511811 0.58225508],0.5725457515618446,[0.60385439 0.54123711],0.5718306010928962,[0.5136612 0.63     ],0.43830599784851076,0.7295373678207397,0.6929491603404647,[0.7989418  0.58695652],0.7086652776075499,[0.75879397 0.65853659],0.6864935918501479,[0.84357542 0.52941176],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0001,12,focal,2,False,,Conv1d,,concatenation,64
0,0.5845068062053007,0.5490943789482117,0.5470775471679168,[0.51685393 0.57730116],0.5550907314873952,[0.58837209 0.52180937],0.5534189435336976,[0.46083789 0.646     ],0.25745886862277984,0.7010676264762878,0.6724941724941724,[0.76923077 0.57575758],0.6752533783783784,[0.75675676 0.59375   ],0.6704732172198489,[0.78212291 0.55882353],35,3,5,11,15,4,gaussian_random_projection,17,8,"['time_encoding', 'timeline_index']","['z_score', None]",True,384,2,True,6,1,"(256, 256)",0.1,0.0001,123,focal,2,False,,Conv1d,,concatenation,64
