,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6956197619438171,0.6460349880153097,[0.77851621 0.51355377],0.6605855855855856,[0.73873874 0.58243243],0.6410322872727806,[0.8228211  0.45924347],,0.699150800704956,0.6577991631384128,[0.77675535 0.53884298],0.6831272398896798,[0.71814315 0.64811133],0.6534442425790328,[0.84578523 0.46110325],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6915190815925598,0.6583347061012579,[0.76481455 0.55185486],0.6596825531296897,[0.75824176 0.56112335],0.6571949400761512,[0.77150229 0.54288759],,0.7072381973266602,0.6842208608846889,[0.7694757  0.59896603],0.6885505191388562,[0.75036224 0.62673879],0.6815692685738686,[0.78958832 0.57355021],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7066169381141663,0.66803540720837,[0.78120656 0.55486425],0.6747749848981516,[0.7582299  0.59132007],0.6641308903530423,[0.80561927 0.52264251],,0.7829896211624146,0.7670442843635614,[0.82799145 0.70609712],0.7711753185866267,[0.81253932 0.72981132],0.7639591113170501,[0.84404269 0.68387553],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7032619118690491,0.6547538665911263,[0.78416486 0.52534287],0.6701532552638398,[0.74382716 0.59647935],0.6492472249783717,[0.82912844 0.46936601],,0.7204474806785583,0.6866355649819871,[0.78956981 0.58370132],0.7070272758295042,[0.73903134 0.67502321],0.6808360216486533,[0.84752777 0.51414427],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6997203826904297,0.6725275904403683,[0.76689336 0.57816182],0.6713303986812418,[0.7741747 0.5684861],0.6739601611492084,[0.75974771 0.58817262],,0.8303005695343018,0.8202294833185055,[0.86277929 0.77767968],0.8200788110473974,[0.86343805 0.77671958],0.8203818460384794,[0.86212154 0.77864215],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6639329195022583,0.6370542133922417,[0.73582418 0.53828425],0.6353584282141715,[0.75247228 0.51824458],0.6399164285923761,[0.71989679 0.55993607],,0.8784202933311462,0.8711613147674528,[0.90174292 0.84057971],0.8711110529326929,[0.90193942 0.84028269],0.871211724433482,[0.9015465  0.84087694],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.677539587020874,0.6459301913936635,[0.75172216 0.54013822],0.6457891246684351,[0.75258621 0.53899204],0.6460746915828011,[0.75086009 0.54128929],,0.8348833918571472,0.8222758928787062,[0.8696115  0.77494029],0.8284170059048944,[0.85033306 0.80650096],0.8177705396173622,[0.88978436 0.74575672],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6773532032966614,0.6603613875100687,[0.73632902 0.58439376],0.6587054783857675,[0.78550536 0.53190559],0.6706611571510267,[0.69294725 0.64837507],,0.851327657699585,0.8442079866291399,[0.87751249 0.81090348],0.8410640549997097,[0.89510648 0.78702163],0.8484384382210197,[0.86059682 0.83628006],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6685927510261536,0.6294851509269154,[0.74985931 0.50911099],0.632277303740759,[0.73618785 0.52836676],0.6276287709012527,[0.76404817 0.49120938],,0.8600889444351196,0.8490652653028713,[0.88985569 0.80827484],0.8568357142479943,[0.86757707 0.84609435],0.8435001511166458,[0.91330865 0.77369165],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7073625326156616,0.6766684774864633,[0.77628954 0.57704741],0.6776613071300106,[0.77167139 0.58365123],0.6757773359792367,[0.7809633  0.57059137],,0.7106078863143921,0.6883182088434849,[0.77166862 0.6049678 ],0.6922791793052849,[0.75394846 0.6306099 ],0.685785669459064,[0.79024178 0.58132956],80,3,5,26,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
