,loss,accuracy,f1,f1_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,hidden_dim,dropout_rate,learning_rate,seed,gamma,k_fold,model_id,k,input_dim
0,focal,0.702602207660675,0.6243030935852837,[0.79625293 0.54368932 0.53296703],0.6064408368924085,0.725836455821991,0.6326091864666411,[0.81539558 0.58461538 0.49781659],[100],0.5,0.005,12,2,False,1.0,10,766
0,focal,0.702602207660675,0.6254960327952978,[0.79882353 0.52836879 0.54929577],0.5550269151435179,0.714684009552002,0.6213828775034776,[0.81718864 0.57446809 0.47249191],[100],0.5,0.005,123,2,False,1.0,10,766
0,focal,0.6996282339096069,0.6132851554675063,[0.79743888 0.54637437 0.49604222],0.4856077572878669,0.7286245226860046,0.6321191890126736,[0.82178218 0.5785124  0.49606299],[100],0.5,0.005,1234,2,False,1.0,10,766
0,focal,0.7211896181106567,0.6494965995759164,[0.81197605 0.58423493 0.55227882],0.5288149994962356,0.7128252983093262,0.6280081201725936,[0.80325444 0.59449541 0.48627451],[100],0.5,0.001,0,2,False,1.1,10,766
0,focal,0.715985119342804,0.6450939333299001,[0.80525687 0.57791225 0.55211268],0.6028648544760311,0.7267658114433289,0.6415104140212416,[0.81240981 0.5973535  0.51476793],[100],0.5,0.001,1,2,False,1.1,10,766
0,focal,0.7137546539306641,0.6352882527580351,[0.80712166 0.57627119 0.52247191],0.6076156882678762,0.7286245226860046,0.6374883286647992,[0.81818182 0.59848485 0.49579832],[100],0.5,0.001,12,2,False,1.1,10,766
0,focal,0.7092936635017395,0.6375534588750167,[0.79952267 0.56965944 0.54347826],0.7800883457941168,0.7286245226860046,0.6391551900934052,[0.81449275 0.61714286 0.48582996],[100],0.5,0.001,123,2,False,1.1,10,766
0,focal,0.7189590930938721,0.6490779903887279,[0.80620155 0.59016393 0.55086849],0.6113325813237358,0.7202602028846741,0.6368464476299917,[0.8103321  0.6073501  0.49285714],[100],0.5,0.001,1234,2,False,1.1,10,766
0,focal,0.7092936635017395,0.6367326418813833,[0.80263158 0.5621118  0.54545455],0.5205343803938698,0.7230483293533325,0.6338888247536174,[0.8148688  0.59287054 0.49392713],[100],0.5,0.0005,0,2,False,1.2,10,766
0,focal,0.7144981622695923,0.6397317747524173,[0.80776014 0.54927302 0.56216216],0.5216222195064321,0.7239776849746704,0.6294165004215774,[0.81577061 0.59055118 0.48192771],[100],0.5,0.0005,1,2,False,1.2,10,766
0,focal,0.7130111455917358,0.638918618780529,[0.80401417 0.56329114 0.54945055],0.6067535211058224,0.7267658114433289,0.6364113485697335,[0.81524083 0.59805825 0.49593496],[100],0.5,0.0005,12,2,False,1.2,10,766
0,focal,0.7122676372528076,0.6386650056419277,[0.79929162 0.57757296 0.53913043],0.6203083457315669,0.7286245226860046,0.6409931550453073,[0.81331404 0.60966543 0.5       ],[100],0.5,0.0005,123,2,False,1.2,10,766
0,focal,0.710780680179596,0.641190242982253,[0.80072029 0.57413249 0.54871795],0.500024057486478,0.7174721360206604,0.6256506039165237,[0.81163636 0.58984375 0.4754717 ],[100],0.5,0.0005,1234,2,False,1.2,10,766
0,focal,0.6959107518196106,0.6146100785227692,[0.79461673 0.52129472 0.52791878],0.5121983289718628,0.7100371718406677,0.6101928349405,[0.81577061 0.53360489 0.48120301],[100],0.5,0.0001,0,2,False,1.3,10,766
0,focal,0.6929367780685425,0.6157017926051989,[0.79075282 0.52922078 0.52713178],0.5072530490510604,0.7081784605979919,0.6142600220320819,[0.80994152 0.56092843 0.47191011],[100],0.5,0.0001,1,2,False,1.3,10,766
0,focal,0.7040892243385315,0.6401429053467006,[0.79367012 0.56394453 0.56281407],0.5119601873790517,0.7128252983093262,0.6267880093833155,[0.80825959 0.58126195 0.49084249],[100],0.5,0.0001,12,2,False,1.3,10,766
0,focal,0.7048327326774597,0.6334995603339605,[0.79928101 0.54983923 0.55137845],0.49894105686860923,0.7156133651733398,0.6210875837681017,[0.81400438 0.58431373 0.46494465],[100],0.5,0.0001,123,2,False,1.3,10,766
0,focal,0.6996282339096069,0.6275849154017162,[0.79328939 0.55238095 0.5370844 ],0.4984160609105054,0.7109665274620056,0.6152491655807536,[0.81116826 0.58174905 0.45283019],[100],0.5,0.0001,1234,2,False,1.3,10,766
0,focal,0.6089219450950623,0.2848610368064675,[0.75975552 0.         0.09482759],0.7883440992411446,0.6217471957206726,0.2696843725943034,[0.76905312 0.         0.04      ],[100],0.5,1e-05,0,2,False,1.4,10,766
0,focal,0.5286245346069336,0.32857794032332666,[0.69950194 0.         0.28623188],0.7889765150406781,0.553903341293335,0.33825938336899625,[0.73713109 0.         0.27764706],[100],0.5,1e-05,1,2,False,1.4,10,766
0,focal,0.5858736038208008,0.34134870793094096,[0.75154004 0.         0.27250608],0.7862719823332394,0.582713782787323,0.33038434994956734,[0.75512821 0.         0.23602484],[100],0.5,1e-05,12,2,False,1.4,10,766
0,focal,0.6832713484764099,0.5446327518303187,[0.80205362 0.51311953 0.3187251 ],0.604427744360531,0.7091078162193298,0.567513962413232,[0.81646895 0.54083485 0.3452381 ],[100],0.5,1e-05,123,2,False,1.4,10,766
0,focal,0.6118959188461304,0.27827453096521887,[0.76275152 0.         0.07207207],0.7868718820459703,0.6301115155220032,0.2969609802566449,[0.77475391 0.         0.11612903],[100],0.5,1e-05,1234,2,False,1.4,10,766
0,focal,0.6966542601585388,0.6203231488790477,[0.79009434 0.54226475 0.52861035],0.7541590297923368,0.7221189737319946,0.6274777605300937,[0.81360737 0.57489879 0.49392713],[100],0.2,0.005,0,2,False,1.5,10,766
0,focal,0.6966542601585388,0.6222357723577235,[0.79166667 0.54333333 0.53170732],0.6030504913891063,0.7128252983093262,0.6236109713900776,[0.80816922 0.58969072 0.47297297],[100],0.2,0.005,1,2,False,1.5,10,766
0,focal,0.6855018734931946,0.6111139128033333,[0.78628291 0.54285714 0.50420168],0.49890489262693066,0.7044609785079956,0.6139601964112872,[0.80389222 0.57644991 0.46153846],[100],0.2,0.005,12,2,False,1.5,10,766
0,focal,0.7018587589263916,0.6357999091726011,[0.79384615 0.57894737 0.53460621],0.5070401061983669,0.7100371718406677,0.627827175523496,[0.80505952 0.58527132 0.49315068],[100],0.2,0.005,123,2,False,1.5,10,766
0,focal,0.7100371718406677,0.6314413921845418,[0.80328831 0.55987055 0.53116531],0.9626658839337966,0.7221189737319946,0.6327704796819574,[0.80924855 0.61322645 0.47583643],[100],0.2,0.005,1234,2,False,1.5,10,766
0,focal,0.6929367780685425,0.6195389509650745,[0.78743961 0.55393586 0.51724138],0.5309213329763973,0.7202602028846741,0.6274496612539123,[0.81410727 0.59566787 0.47257384],[100],0.2,0.001,0,2,False,1.6,10,766
0,focal,0.6981412768363953,0.6282893980454957,[0.79272727 0.55555556 0.53658537],0.5066681784742019,0.7193308472633362,0.6356706203418113,[0.81005174 0.6042065  0.49275362],[100],0.2,0.001,1,2,False,1.6,10,766
0,focal,0.7011152505874634,0.6270997698882315,[0.79171598 0.55625    0.53333333],0.6598477679140428,0.7211896181106567,0.6255405004710336,[0.81331404 0.60115607 0.46215139],[100],0.2,0.001,12,2,False,1.6,10,766
0,focal,0.7092936635017395,0.6289790486238059,[0.8        0.57231726 0.51461988],0.9361685006057515,0.7286245226860046,0.633452253026721,[0.81843972 0.58413926 0.49777778],[100],0.2,0.001,123,2,False,1.6,10,766
0,focal,0.6966542601585388,0.6241380545235223,[0.79328939 0.53548387 0.5436409 ],0.48845277989611907,0.714684009552002,0.6227397509115141,[0.81025641 0.59003831 0.46792453],[100],0.2,0.001,1234,2,False,1.6,10,766
0,focal,0.7018587589263916,0.633833067517278,[0.79272727 0.56666667 0.54210526],0.682073233758702,0.7100371718406677,0.624426008693382,[0.79970867 0.57954545 0.4940239 ],[100],0.2,0.0005,0,2,False,1.7,10,766
0,focal,0.7100371718406677,0.6322637794970604,[0.80188125 0.56418384 0.53072626],0.5964676737785339,0.7193308472633362,0.6177961866144798,[0.81603436 0.57581574 0.46153846],[100],0.2,0.0005,1,2,False,1.7,10,766
0,focal,0.7182155847549438,0.6505456365541259,[0.80335731 0.59180577 0.55647383],0.6712041321922751,0.7128252983093262,0.6260377266642326,[0.80436364 0.57575758 0.49799197],[100],0.2,0.0005,12,2,False,1.7,10,766
0,focal,0.7033457159996033,0.6224985796126656,[0.79905993 0.55072464 0.51771117],0.5119636128930485,0.7211896181106567,0.6242299652392275,[0.81433692 0.59009901 0.46825397],[100],0.2,0.0005,123,2,False,1.7,10,766
0,focal,0.6892193555831909,0.6208037293693849,[0.78378378 0.55571635 0.52291105],0.5502823065308964,0.7053903341293335,0.6227900198755817,[0.79759217 0.58885017 0.48192771],[100],0.2,0.0005,1234,2,False,1.7,10,766
0,focal,0.6914498209953308,0.6257641326360402,[0.78431373 0.55451713 0.53846154],0.5211629779899821,0.6998141407966614,0.6206517590899362,[0.79521674 0.56497175 0.50176678],[100],0.2,0.0001,0,2,False,1.8,10,766
0,focal,0.6862453818321228,0.6035041305501418,[0.78863233 0.52188006 0.5       ],0.5156720736447502,0.7007434964179993,0.607714783513661,[0.80324245 0.55893536 0.46096654],[100],0.2,0.0001,1,2,False,1.8,10,766
0,focal,0.6877323389053345,0.6160891463904177,[0.78381643 0.53894081 0.5255102 ],0.4996466566534603,0.696096658706665,0.6058935642747353,[0.79585799 0.55970149 0.46212121],[100],0.2,0.0001,12,2,False,1.8,10,766
0,focal,0.6981412768363953,0.6238303467415988,[0.79427549 0.54063018 0.53658537],0.4990686669069178,0.7044609785079956,0.6106526971345653,[0.80557594 0.57086614 0.45551601],[100],0.2,0.0001,123,2,False,1.8,10,766
0,focal,0.6877323389053345,0.6122172537844732,[0.78635548 0.52941176 0.52088452],0.4993698000907898,0.7016728520393372,0.6096103215570775,[0.8008817  0.56976744 0.45818182],[100],0.2,0.0001,1234,2,False,1.8,10,766
0,focal,0.4535315930843353,0.3069642995345341,[0.64970646 0.         0.27118644],0.7903583435451284,0.43866172432899475,0.28763014842458634,[0.63708399 0.         0.22580645],[100],0.2,1e-05,0,2,False,1.9,10,766
0,focal,0.6163568496704102,0.317038385441382,[0.76181474 0.         0.18930041],0.7870848669725306,0.6319702863693237,0.3118472598445617,[0.77603258 0.         0.1595092 ],[100],0.2,1e-05,1,2,False,1.9,10,766
0,focal,0.6000000238418579,0.3322235775713163,[0.75368008 0.         0.24299065],0.7831609704915214,0.6078066825866699,0.3311283707129767,[0.76481368 0.         0.22857143],[100],0.2,1e-05,12,2,False,1.9,10,766
0,focal,0.6981412768363953,0.5827409658899021,[0.808      0.52887538 0.41134752],0.5933139183942009,0.7091078162193298,0.5785921760372873,[0.81621244 0.53658537 0.38297872],[100],0.2,1e-05,123,2,False,1.9,10,766
0,focal,0.5680297613143921,0.3247297778930464,[0.73722251 0.         0.23696682],0.7884247863993925,0.5789963006973267,0.3349029138502823,[0.75324675 0.         0.25146199],[100],0.2,1e-05,1234,2,False,1.9,10,766
0,focal,0.6959107518196106,0.624875006879736,[0.79030303 0.55474453 0.52957746],0.5482582870651694,0.7081784605979919,0.6145939703371405,[0.80382072 0.57971014 0.46025105],[100],0.1,0.005,0,2,False,1.1,10,766
0,focal,0.6817843914031982,0.6158672316501189,[0.77415385 0.55102041 0.52242744],0.5961222666151383,0.7072490453720093,0.6215130063718023,[0.79882526 0.57943925 0.48627451],[100],0.1,0.005,1,2,False,1.1,10,766
0,focal,0.7055761814117432,0.6205776769419176,[0.8042328  0.55161787 0.50588235],0.4942573431660147,0.7249070405960083,0.6285016608450023,[0.81995662 0.58691589 0.47863248],[100],0.1,0.005,12,2,False,1.1,10,766
0,focal,0.7219330668449402,0.6459652168866525,[0.80996524 0.5659051  0.56202532],0.6525930394144619,0.7239776849746704,0.6222825777879062,[0.82185947 0.5862069  0.45878136],[100],0.1,0.005,123,2,False,1.1,10,766
0,focal,0.7137546539306641,0.6323408807128584,[0.8096075  0.56       0.52741514],0.5517742931842804,0.7202602028846741,0.6194994770263588,[0.81766382 0.57258065 0.46825397],[100],0.1,0.005,1234,2,False,1.1,10,766
0,focal,0.6929367780685425,0.6191689453201269,[0.78484108 0.57834758 0.49431818],0.6622962583513821,0.7137546539306641,0.622205397405052,[0.80088496 0.60627178 0.45945946],[100],0.1,0.001,0,2,False,1.11,10,766
0,focal,0.7070631980895996,0.6365990171194364,[0.80095923 0.5509182  0.55791962],0.5029949949068182,0.714684009552002,0.626082937580081,[0.81313869 0.57026477 0.49484536],[100],0.1,0.001,1,2,False,1.11,10,766
0,focal,0.7003717422485352,0.6409411003929822,[0.78735276 0.57886677 0.55660377],0.5320513599059161,0.684944212436676,0.6105979128487167,[0.77992278 0.58241758 0.46945338],[100],0.1,0.001,12,2,False,1.11,10,766
0,focal,0.6907063126564026,0.6231858549918909,[0.77771048 0.56642336 0.52542373],0.6512745741535636,0.7109665274620056,0.6222462668249603,[0.8        0.59519409 0.47154472],[100],0.1,0.001,123,2,False,1.11,10,766
0,focal,0.7144981622695923,0.6349006947259355,[0.80893592 0.56493506 0.5308311 ],0.656607564757852,0.7193308472633362,0.6154204618254365,[0.82007168 0.57831325 0.44787645],[100],0.1,0.001,1234,2,False,1.11,10,766
0,focal,0.7092936635017395,0.6310687577386659,[0.80517952 0.54956522 0.53846154],0.5264919680707595,0.7100371718406677,0.6115045261576326,[0.81232092 0.55483871 0.46735395],[100],0.1,0.0005,0,2,False,1.12,10,766
0,focal,0.7040892243385315,0.6267676282851243,[0.80118343 0.54180602 0.53731343],0.5170418462332558,0.7193308472633362,0.6305602488803069,[0.81390297 0.57777778 0.5       ],[100],0.1,0.0005,1,2,False,1.12,10,766
0,focal,0.7182155847549438,0.6536186340501834,[0.80285036 0.57009346 0.58791209],0.6996227941092323,0.7174721360206604,0.6285768023135585,[0.80642805 0.59962756 0.4796748 ],[100],0.1,0.0005,12,2,False,1.12,10,766
0,focal,0.6840148568153381,0.6268818069352092,[0.77078086 0.56862745 0.54123711],0.6539913047762478,0.6895910501480103,0.6135308060741637,[0.78056188 0.57495591 0.48507463],[100],0.1,0.0005,123,2,False,1.12,10,766
0,focal,0.6713754534721375,0.612550501466682,[0.76070529 0.55033557 0.52661064],0.5805580423158758,0.7007434964179993,0.6155816913074493,[0.78847612 0.60333333 0.45493562],[100],0.1,0.0005,1234,2,False,1.12,10,766
0,focal,0.6996282339096069,0.6306700599807743,[0.79176755 0.56097561 0.53926702],0.5004928602891809,0.6998141407966614,0.6087942723114449,[0.79822616 0.56721915 0.4609375 ],[100],0.1,0.0001,0,2,False,1.13,10,766
0,focal,0.6884758472442627,0.6138836584612983,[0.78580024 0.54199683 0.5138539 ],0.5003003898788901,0.6988847851753235,0.607296378242352,[0.79791976 0.57620818 0.44776119],[100],0.1,0.0001,1,2,False,1.13,10,766
0,focal,0.692193329334259,0.615749063781455,[0.78941035 0.54954955 0.50828729],0.5921060740947723,0.7063196897506714,0.6201045241298657,[0.7994122  0.57462687 0.48627451],[100],0.1,0.0001,12,2,False,1.13,10,766
0,focal,0.7033457159996033,0.6299227667092973,[0.79808841 0.55183413 0.53984576],0.5294678824789384,0.7053903341293335,0.6146860945018251,[0.80291971 0.56530214 0.47583643],[100],0.1,0.0001,123,2,False,1.13,10,766
0,focal,0.6929367780685425,0.6216680494201028,[0.78791541 0.54945055 0.52763819],0.5005098739091087,0.6970260143280029,0.6092404564692835,[0.79672375 0.56554307 0.46545455],[100],0.1,0.0001,1234,2,False,1.13,10,766
0,focal,0.47286245226860046,0.31547571371359917,[0.66331026 0.         0.28311688],0.7901588257621316,0.4544609785079956,0.29163367818768504,[0.64881408 0.         0.22608696],[100],0.1,1e-05,0,2,False,1.14,10,766
0,focal,0.6126394271850586,0.29210000183422297,[0.75865295 0.         0.11764706],0.7866133451461792,0.6338289976119995,0.28289869334645457,[0.77726751 0.         0.07142857],[100],0.1,1e-05,1,2,False,1.14,10,766
0,focal,0.481040894985199,0.3238605022088714,[0.67387158 0.         0.29770992],0.7877521935631248,0.47676581144332886,0.31636430769965435,[0.68091845 0.         0.26817447],[100],0.1,1e-05,12,2,False,1.14,10,766
0,focal,0.7003717422485352,0.5979336894074982,[0.80529954 0.5351682  0.45333333],0.5893923955805161,0.7063196897506714,0.579133325646643,[0.81632653 0.53107345 0.39      ],[100],0.1,1e-05,123,2,False,1.14,10,766
0,focal,0.5799256563186646,0.30328883996146966,[0.74418605 0.         0.16568047],0.7879421079860014,0.5975836515426636,0.3274734050878684,[0.761018   0.         0.22140221],[100],0.1,1e-05,1234,2,False,1.14,10,766
0,focal,0.7226765751838684,0.63969328205835,[0.81400689 0.5626072  0.54246575],0.5201834650600657,0.7118958830833435,0.6070255789728525,[0.81245577 0.55371901 0.45490196],"[100, 100]",0.5,0.005,0,2,False,1.15,10,766
0,focal,0.7040892243385315,0.6231866431406776,[0.80069727 0.50957854 0.55928412],0.5227401379276725,0.7091078162193298,0.6117154135024376,[0.81460272 0.53456221 0.48598131],"[100, 100]",0.5,0.005,1,2,False,1.15,10,766
0,focal,0.7048327326774597,0.6256180214333039,[0.80161943 0.50087566 0.57435897],0.5736412037821377,0.7072490453720093,0.603578040322712,[0.81065919 0.51380042 0.48627451],"[100, 100]",0.5,0.005,12,2,False,1.15,10,766
0,focal,0.7122676372528076,0.6227528415979579,[0.80952381 0.51565378 0.54308094],0.5202378876069013,0.7165427803993225,0.6086343735612135,[0.81742739 0.52727273 0.48120301],"[100, 100]",0.5,0.005,123,2,False,1.15,10,766
0,focal,0.6795539259910583,0.6121044132511994,[0.77506112 0.53333333 0.52791878],0.5873620141954983,0.6942379474639893,0.6089397892320548,[0.79552239 0.5498155  0.48148148],"[100, 100]",0.5,0.005,1234,2,False,1.15,10,766
0,focal,0.7144981622695923,0.6427399972499094,[0.80357143 0.57722309 0.54742547],0.8050671868464526,0.7193308472633362,0.6298763458351658,[0.81245474 0.57915058 0.49802372],"[100, 100]",0.5,0.001,0,2,False,1.16,10,766
0,focal,0.710780680179596,0.639061645017383,[0.80235988 0.5448505  0.56997455],0.6505370955256855,0.7249070405960083,0.632667541755284,[0.82073434 0.58264463 0.49462366],"[100, 100]",0.5,0.001,1,2,False,1.16,10,766
0,focal,0.7040892243385315,0.6380164467198175,[0.79493366 0.55345912 0.56565657],0.6082410286454594,0.7156133651733398,0.6334863562437113,[0.80706922 0.58984375 0.5035461 ],"[100, 100]",0.5,0.001,12,2,False,1.16,10,766
0,focal,0.6951673030853271,0.6232453667744529,[0.78960097 0.55657492 0.52356021],0.6767678120556999,0.7239776849746704,0.6377871465832515,[0.81328413 0.61859583 0.48148148],"[100, 100]",0.5,0.001,123,2,False,1.16,10,766
0,focal,0.6899628043174744,0.6355597197882393,[0.77791719 0.55523256 0.57352941],0.5746528453686658,0.6988847851753235,0.6225237178486652,[0.79210926 0.58076225 0.49469965],"[100, 100]",0.5,0.001,1234,2,False,1.16,10,766
0,focal,0.6988847851753235,0.6280386933753596,[0.78925373 0.55660377 0.53825858],0.8104968386537889,0.7295538783073425,0.637836906096092,[0.81988473 0.6015625  0.49206349],"[100, 100]",0.5,0.0005,0,2,False,1.17,10,766
0,focal,0.6944237947463989,0.634419227962138,[0.78411911 0.56278366 0.55635492],0.5946154156151939,0.7035316228866577,0.622677618274296,[0.80030257 0.59090909 0.47682119],"[100, 100]",0.5,0.0005,1,2,False,1.17,10,766
0,focal,0.7070631980895996,0.6355413656443044,[0.79856973 0.55924171 0.54881266],0.7066667746095097,0.7351301312446594,0.64342972566756,[0.82386772 0.616      0.49042146],"[100, 100]",0.5,0.0005,12,2,False,1.17,10,766
0,focal,0.7092936635017395,0.6388089049109825,[0.80314961 0.56927711 0.544     ],0.6780407043064341,0.7091078162193298,0.6191545277596251,[0.80769231 0.57786116 0.47191011],"[100, 100]",0.5,0.0005,123,2,False,1.17,10,766
0,focal,0.6981412768363953,0.6226653162682202,[0.79058824 0.54159869 0.53580902],0.7437083703630111,0.7342007160186768,0.6416960543340043,[0.82496413 0.604      0.49612403],"[100, 100]",0.5,0.0005,1234,2,False,1.17,10,766
0,focal,0.7137546539306641,0.6382234142388882,[0.80755608 0.55646481 0.55064935],0.6230696404681486,0.7239776849746704,0.6267281931885612,[0.82132565 0.58870968 0.47014925],"[100, 100]",0.5,0.0001,0,2,False,1.18,10,766
0,focal,0.708550214767456,0.6422511585996156,[0.79685611 0.57492355 0.55497382],0.6200138786259819,0.7165427803993225,0.6211803602297544,[0.81373265 0.59003831 0.45977011],"[100, 100]",0.5,0.0001,1,2,False,1.18,10,766
0,focal,0.7063196897506714,0.6381441857802389,[0.79616307 0.56124031 0.55702918],0.7511039323666516,0.7211896181106567,0.6229001083815029,[0.81791908 0.58984375 0.4609375 ],"[100, 100]",0.5,0.0001,12,2,False,1.18,10,766
0,focal,0.6877323389053345,0.6146733151610655,[0.78809957 0.53418124 0.52173913],0.5163232228335213,0.6951673030853271,0.6060107284386106,[0.80029918 0.55725191 0.4604811 ],"[100, 100]",0.5,0.0001,123,2,False,1.18,10,766
0,focal,0.7018587589263916,0.6370519985512867,[0.79103574 0.56050955 0.55961071],0.5607282414155847,0.7091078162193298,0.6174444714185812,[0.8089725  0.55060729 0.49275362],"[100, 100]",0.5,0.0001,1234,2,False,1.18,10,766
0,focal,0.5516728758811951,0.34351989472663264,[0.73478504 0.         0.29577465],0.7887424686375786,0.5362453460693359,0.3311848192582137,[0.72688779 0.         0.26666667],"[100, 100]",0.5,1e-05,0,2,False,1.19,10,766
0,focal,0.619330883026123,0.28443878338737066,[0.76331635 0.         0.09      ],0.7891555779120502,0.643122673034668,0.3130009294188399,[0.78185993 0.         0.15714286],"[100, 100]",0.5,1e-05,1,2,False,1.19,10,766
0,focal,0.6312267780303955,0.48089738866157655,[0.77327492 0.31287129 0.35654596],0.7874956551720115,0.625464677810669,0.4474572268048976,[0.77725118 0.32318501 0.24193548],"[100, 100]",0.5,1e-05,12,2,False,1.19,10,766
0,focal,0.613382875919342,0.2611752638425268,[0.76053729 0.02298851 0.        ],0.7901118222404929,0.636617124080658,0.2619400342587018,[0.77859989 0.00722022 0.        ],"[100, 100]",0.5,1e-05,123,2,False,1.19,10,766
0,focal,0.619330883026123,0.2813551645265756,[0.76601671 0.         0.07804878],0.7882342478808235,0.6356877088546753,0.26998313393546763,[0.77987421 0.         0.03007519],"[100, 100]",0.5,1e-05,1234,2,False,1.19,10,766
0,focal,0.7055761814117432,0.6309657413773849,[0.79761194 0.5794702  0.51581509],0.668499222573112,0.7118958830833435,0.6192206707244301,[0.81140351 0.58367347 0.46258503],"[100, 100]",0.2,0.005,0,2,False,1.2,10,766
0,focal,0.708550214767456,0.6260999946966356,[0.80728555 0.55267703 0.51833741],0.6600487372454475,0.7165427803993225,0.6188937844272573,[0.81818182 0.57322176 0.46527778],"[100, 100]",0.2,0.005,1,2,False,1.2,10,766
0,focal,0.6914498209953308,0.6251846142754892,[0.78090575 0.56603774 0.52861035],0.8378278840990627,0.7137546539306641,0.6305485320972046,[0.80235988 0.58928571 0.5       ],"[100, 100]",0.2,0.005,12,2,False,1.2,10,766
0,focal,0.6929367780685425,0.6362777037729385,[0.77966102 0.57304965 0.55612245],0.9071881280225866,0.6970260143280029,0.6144655442608892,[0.79666161 0.57614679 0.47058824],"[100, 100]",0.2,0.005,123,2,False,1.2,10,766
0,focal,0.6899628043174744,0.6210484273779974,[0.78084715 0.57142857 0.51086957],0.6941553599694196,0.7053903341293335,0.6244002873002407,[0.79407407 0.58500914 0.49411765],"[100, 100]",0.2,0.005,1234,2,False,1.2,10,766
0,focal,0.7137546539306641,0.6291935294512904,[0.80968858 0.54237288 0.53551913],0.5297095319804024,0.7360594868659973,0.6373301705094677,[0.82851094 0.593361   0.49011858],"[100, 100]",0.2,0.001,0,2,False,1.21,10,766
0,focal,0.7182155847549438,0.638728369619567,[0.80769231 0.57741935 0.53107345],0.8060109247179592,0.7249070405960083,0.6204004724592481,[0.81779661 0.58846918 0.45493562],"[100, 100]",0.2,0.001,1,2,False,1.21,10,766
0,focal,0.7144981622695923,0.6486021020088937,[0.79951545 0.59548872 0.55080214],0.7094518419574288,0.7239776849746704,0.6414670722459378,[0.81097109 0.61343013 0.5       ],"[100, 100]",0.2,0.001,12,2,False,1.21,10,766
0,focal,0.7055761814117432,0.6290903321692426,[0.80190363 0.55339806 0.53196931],0.6295297128312728,0.7137546539306641,0.6238068020109594,[0.80777538 0.56740443 0.4962406 ],"[100, 100]",0.2,0.001,123,2,False,1.21,10,766
0,focal,0.7063196897506714,0.6334520904966009,[0.79762611 0.55873016 0.544     ],0.8260948412558612,0.7174721360206604,0.6297559182677434,[0.80962801 0.58733205 0.49230769],"[100, 100]",0.2,0.001,1234,2,False,1.21,10,766
0,focal,0.7003717422485352,0.6348632838875011,[0.79284834 0.56783217 0.54390935],0.735650080091813,0.7053903341293335,0.624526456390127,[0.79073244 0.59589041 0.48695652],"[100, 100]",0.2,0.0005,0,2,False,1.22,10,766
0,focal,0.7018587589263916,0.6289976340054709,[0.7935368  0.56166419 0.53179191],0.7731253715122447,0.7230483293533325,0.6308536208129305,[0.80921526 0.60299625 0.48034934],"[100, 100]",0.2,0.0005,1,2,False,1.22,10,766
0,focal,0.7078067064285278,0.637463966955643,[0.8012012  0.55742726 0.55376344],0.5263033702093012,0.7239776849746704,0.6247476263467352,[0.8208847  0.59245283 0.46090535],"[100, 100]",0.2,0.0005,12,2,False,1.22,10,766
0,focal,0.7115241885185242,0.6395975355483623,[0.80166766 0.56845238 0.54867257],0.5689205457182491,0.7239776849746704,0.6353431591580913,[0.80997799 0.61705989 0.4789916 ],"[100, 100]",0.2,0.0005,123,2,False,1.22,10,766
0,focal,0.7055761814117432,0.6324615502406677,[0.79686558 0.57602339 0.52449568],0.6289080714478212,0.7211896181106567,0.6382685213565409,[0.81061164 0.59115044 0.51304348],"[100, 100]",0.2,0.0005,1234,2,False,1.22,10,766
0,focal,0.7063196897506714,0.6322807791557792,[0.8024024  0.559375   0.53506494],0.5437556031872245,0.7118958830833435,0.6233717616938269,[0.80851064 0.57305503 0.48854962],"[100, 100]",0.2,0.0001,0,2,False,1.23,10,766
0,focal,0.7003717422485352,0.6269181921470243,[0.79233992 0.56119403 0.52722063],0.6878988909370759,0.7239776849746704,0.6355648353659932,[0.81167883 0.60363636 0.49137931],"[100, 100]",0.2,0.0001,1,2,False,1.23,10,766
0,focal,0.6936802864074707,0.6156652212893793,[0.78906714 0.54656489 0.51136364],0.7015947331400478,0.7165427803993225,0.624942329015183,[0.80583942 0.60036832 0.46861925],"[100, 100]",0.2,0.0001,12,2,False,1.23,10,766
0,focal,0.6981412768363953,0.6083883699103092,[0.79884058 0.52931854 0.49700599],0.5379734968437868,0.7184014916419983,0.6066320015100795,[0.82076814 0.56809339 0.43103448],"[100, 100]",0.2,0.0001,123,2,False,1.23,10,766
0,focal,0.7048327326774597,0.6316231076634037,[0.79952124 0.55436447 0.54098361],0.5501349585897782,0.7137546539306641,0.6202932020455947,[0.80962801 0.58113208 0.47011952],"[100, 100]",0.2,0.0001,1234,2,False,1.23,10,766
0,focal,0.4944238066673279,0.3395215919268966,[0.69326357 0.         0.3253012 ],0.7889301776885986,0.467472106218338,0.31362615647175063,[0.6742118  0.         0.26666667],"[100, 100]",0.2,1e-05,0,2,False,1.24,10,766
0,focal,0.6185873746871948,0.26853024677877263,[0.76348548 0.         0.04210526],0.7875018400304458,0.6403345465660095,0.27625637256941077,[0.77998863 0.         0.04878049],"[100, 100]",0.2,1e-05,1,2,False,1.24,10,766
0,focal,0.6319702863693237,0.3887379288692648,[0.77277179 0.09142857 0.30201342],0.7839888369335848,0.6375464797019958,0.36005194483455355,[0.78864734 0.06293706 0.22857143],"[100, 100]",0.2,1e-05,12,2,False,1.24,10,766
