,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6706430315971375,0.6489382609452071,[0.73622929 0.56164723],0.6467594709111293,[0.76798505 0.52553389],0.6550427250687951,[0.70699541 0.60309004],,0.7944467067718506,0.7839133793648129,[0.83162195 0.73620481],0.7819416416226206,[0.84326019 0.7206231 ],0.7863879178159594,[0.82030059 0.75247525],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6697111129760742,0.6479100774045405,[0.73552239 0.56029777],0.6457539336637632,[0.76712329 0.52438458],0.6539568802451696,[0.70642202 0.60149174],,0.8013209104537964,0.7916168493070286,[0.83658537 0.74664833],0.7891533530523587,[0.8518853 0.7264214],0.7949296283208307,[0.82182531 0.76803395],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7008387446403503,0.6793123193162297,[0.76239822 0.59622642],0.6765042603286818,[0.78818488 0.56482364],0.6847859989100311,[0.73824541 0.63132658],,0.838522732257843,0.8277048591779734,[0.87087734 0.78453237],0.8301374303742228,[0.86195861 0.79831625],0.8255994909787521,[0.87998257 0.77121641],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6648648381233215,0.6422461034622309,[0.73220137 0.55229084],0.640200428553997,[0.76193428 0.51846657],0.6477691379959236,[0.70470183 0.59083644],,0.8375791907310486,0.8286232119166926,[0.86780033 0.78944609],0.8272686145966475,[0.87422635 0.78031088],0.830132913328673,[0.86146809 0.79879774],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6652376651763916,0.6435624211331261,[0.73145933 0.55566551],0.6415408487297922,[0.764375  0.5187067],0.6497783098639738,[0.70126147 0.59829515],,0.8352877497673035,0.8267276552510247,[0.86524041 0.7882149 ],0.8245999987548718,[0.87625642 0.77294358],0.8292998847446744,[0.85449793 0.80410184],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7030754685401917,0.6761865000443865,[0.7694979 0.5828751],0.6749622337293639,[0.77680397 0.57312049],0.6776477414916444,[0.76232798 0.5929675 ],,0.86858069896698,0.8597461416846619,[0.89494667 0.82454562],0.8625013575268712,[0.88550107 0.83950165],0.8573545513838188,[0.90459595 0.81011315],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.631127655506134,0.6061925263508308,[0.70528667 0.50709838],0.6049772108174045,[0.73380849 0.47614593],0.6106269520462577,[0.67889908 0.54235482],,0.8768028020858765,0.8690881648620911,[0.90086768 0.83730865],0.8700903839051144,[0.89717002 0.84301075],0.8681395584559545,[0.90459595 0.83168317],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6758620738983154,0.6577558882057384,[0.73647522 0.57903655],0.6558557849369255,[0.78109932 0.53061224],0.6669306562296853,[0.69667431 0.637187  ],,0.8559104800224304,0.848545762332196,[0.88194368 0.81514785],0.8460601904917854,[0.89448925 0.79763113],0.8515981779121995,[0.86974515 0.8334512 ],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6974837183952332,0.6711572357176001,[0.76420166 0.57811282],0.6695678177074378,[0.77466863 0.56446701],0.673224248874595,[0.75401376 0.59243474],,0.8604933023452759,0.851788279730394,[0.8877075  0.81586906],0.8526651769315823,[0.88434933 0.82098102],0.8509558166352778,[0.89109127 0.81082037],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6961789131164551,0.669852385986107,[0.7630814  0.57662338],0.6682373749629431,[0.77387972 0.56259503],0.6719747407047162,[0.75258028 0.59136921],,0.7696455121040344,0.755066974096879,[0.81482284 0.69531111],0.7559404441430089,[0.81069426 0.70118662],0.7542634611657948,[0.81899368 0.68953324],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.682758629322052,0.6624813336290383,[0.74520958 0.57975309],0.660014408432494,[0.7797619  0.54026691],0.6695278094802852,[0.71358945 0.62546617],,0.8179000020027161,0.8069883486121137,[0.85288032 0.76109637],0.807009221678957,[0.85278746 0.76123099],0.8069675094590394,[0.85297321 0.76096181],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(128, 128)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.708108127117157,0.6887799281484399,[0.76633841 0.61122145],0.6856481565859731,[0.79900436 0.57229196],0.6960361547071503,[0.73623853 0.65583378],,0.8245046734809875,0.8144009822231445,[0.85770492 0.77109705],0.8137491429386582,[0.86071507 0.76678322],0.8150877185145157,[0.85471575 0.77545969],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(128, 128)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6603914499282837,0.6386844828860796,[0.72724551 0.55012346],0.6368101137565496,[0.76096491 0.51265532],0.6449439405307122,[0.69638761 0.59350027],,0.8677719235420227,0.8603348143047318,[0.89256379 0.82810583],0.859174096793888,[0.89757709 0.8207711 ],0.861589514507352,[0.88760619 0.83557284],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(128, 128)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6764212250709534,0.6583772195335088,[0.73688997 0.57986447],0.6564679419082995,[0.78167203 0.53126386],0.6676067699041512,[0.69696101 0.63825253],,0.8595498204231262,0.8514043566333269,[0.88619484 0.81661387],0.8508063470036098,[0.88871851 0.81289418],0.8520266113178203,[0.88368547 0.82036775],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(128, 128)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6982292532920837,0.6763135346114759,[0.76053838 0.59208869],0.6735906767170294,[0.78551787 0.56166348],0.6815487791615549,[0.73709862 0.62599893],,0.8408141136169434,0.8320365255382689,[0.87043335 0.7936397 ],0.8306674134037006,[0.87687887 0.78445596],0.8335614588779412,[0.8640819  0.80304102],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(128, 128)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,4
0,,0.6518173217773438,0.6318650575699631,[0.71756879 0.54616132],0.6305634541743426,[0.75911708 0.50200983],0.6395802428479958,[0.68033257 0.59882792],,0.8731635212898254,0.8653793596297492,[0.89775073 0.83300799],0.8659154137330444,[0.89570685 0.83612398],0.8648595493242575,[0.89980396 0.82991513],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(128, 128)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.681267499923706,0.6559633543587013,[0.74926686 0.56265985],0.6539395148123195,[0.76680672 0.54107231],0.659276511781928,[0.73251147 0.58604156],,0.8521364331245422,0.8437787619053376,[0.87991242 0.8076451 ],0.8427532532149418,[0.88446303 0.80104348],0.844882421698933,[0.87540841 0.81435644],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(128, 128)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.7034482955932617,0.6789503598031226,[0.76763546 0.59026526],0.6768309243154726,[0.78237571 0.57128614],0.6819945574873041,[0.75344037 0.61054875],,0.8638630509376526,0.8548679461567341,[0.89099935 0.81873654],0.8571314369903805,[0.88299465 0.83126822],0.8528637990755543,[0.89915051 0.80657709],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(128, 128)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,5
0,,0.6937558054924011,0.6715152176446293,[0.75698861 0.58604182],0.6688894273150915,[0.78185151 0.55592734],0.6766320053716403,[0.73365826 0.61960575],,0.7418789863586426,0.7277520457278321,[0.78976836 0.66573573],0.7267541347879767,[0.79614874 0.65735953],0.7289087914765899,[0.78348944 0.67432815],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6963653564453125,0.6717921349624784,[0.76159813 0.58198614],0.6696317838061834,[0.77787743 0.56138614],0.6750709029634445,[0.74598624 0.60415557],,0.7677584290504456,0.7527477236595289,[0.8136693  0.69182615],0.7539767490886569,[0.80798969 0.69996381],0.751652424320753,[0.81942932 0.68387553],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,6
0,,0.6941286325454712,0.6695925332419418,[0.75963088 0.57955419],0.6674113286780686,[0.77657981 0.55824284],0.6729816177728466,[0.74340596 0.60255727],,0.8130475878715515,0.8032944046195345,[0.84709514 0.75949367],0.8013703488795995,[0.85758929 0.74515141],0.8056267921032387,[0.83685472 0.77439887],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,6
