,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6924510598182678,0.6587939407955596,[0.76595745 0.55163043],0.6604758803952362,[0.75800112 0.56295064],0.6574195475896047,[0.77408257 0.54075653],,0.7099339365959167,0.6891819660810419,[0.76949443 0.6088695 ],0.6917048848017793,[0.75700738 0.62640239],0.6873458602511464,[0.78240035 0.59229137],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6997203826904297,0.6463602604384608,[0.78372936 0.50899116],0.665832231061971,[0.73693512 0.59472934],0.6408640416583168,[0.83686927 0.44485882],,0.7092599868774414,0.6703804756476499,[0.78358583 0.55717512],0.695297886729949,[0.72637649 0.66421929],0.6652108146527382,[0.85057722 0.47984441],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6900279521942139,0.6605089453964367,[0.76061609 0.5604018 ],0.6599715388813403,[0.76380457 0.55613851],0.6610925410449038,[0.75745413 0.56473095],,0.7174821496009827,0.6982058899424942,[0.77447816 0.62193362],0.7000066075080706,[0.76525622 0.634757  ],0.6967715877291435,[0.78392507 0.6096181 ],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6665424108505249,0.6477878765227061,[0.72906255 0.56651321],0.6461341180667024,[0.77271268 0.51955556],0.6564413096977902,[0.69008028 0.62280234],,0.821269690990448,0.8136838796685308,[0.8512786  0.77608916],0.8100922538868816,[0.87745665 0.74272786],0.819602848202174,[0.82661729 0.8125884 ],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6590866446495056,0.6319814483502016,[0.7318575 0.5321054],0.6303429555553981,[0.74887489 0.51181102],0.6348359914562083,[0.71559633 0.55407565],,0.8534842729568481,0.8454454889895009,[0.88069367 0.81019731],0.8439432883478282,[0.88761062 0.80027596],0.8471257182661975,[0.87388369 0.82036775],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6756756901741028,0.6537172012310695,[0.74091721 0.56651719],0.651405083850422,[0.77075589 0.53205428],0.6595283074200975,[0.71330275 0.60575386],,0.8320528268814087,0.8239781905316106,[0.86167851 0.78627787],0.8210708369350627,[0.87865067 0.76349101],0.8279081789997464,[0.8453496  0.81046676],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6913326978683472,0.6627848613235366,[0.76090095 0.56466877],0.6618884967394845,[0.76643397 0.55734302],0.66381845603222,[0.75544725 0.57218966],,0.8222132325172424,0.8127958274176379,[0.85478366 0.77080799],0.810987745438803,[0.86420303 0.75777246],0.8149336365319639,[0.84556741 0.78429986],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6872320771217346,0.6650376334868082,[0.75126001 0.57881526],0.6625006591784001,[0.77777778 0.54722354],0.6703844645222466,[0.72649083 0.6142781 ],,0.8499797582626343,0.8422130179968392,[0.87722008 0.80720596],0.8399308435913062,[0.88869021 0.79117148],0.8449730377711512,[0.86604226 0.82390382],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6956197619438171,0.6777911807033472,[0.75358382 0.60199854],0.6751415473592948,[0.79547627 0.55480683],0.6869239325147977,[0.71588303 0.65796484],,0.8502493500709534,0.8433961318117312,[0.8761565  0.81063576],0.8398772577497104,[0.89726027 0.78249424],0.8484497989270564,[0.85602265 0.84087694],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.7008387446403503,0.6769118205737925,[0.76483516 0.58898848],0.6746003951865965,[0.78213965 0.56706114],0.6804798123591717,[0.74827982 0.61267981],,0.7139776349067688,0.6984989600848786,[0.76681319 0.63018473],0.6975458018670563,[0.77378576 0.62130584],0.6996431120848028,[0.75996515 0.63932107],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
