,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6579683423042297,0.6362829447161455,[0.72509363 0.54747226],0.6344883354467745,[0.7593348  0.50964187],0.642588272814808,[0.69380734 0.59136921],,0.8730286955833435,0.8664299928367145,[0.89611822 0.83674177],0.8640288068011941,[0.90752736 0.82053025],0.8692995828194701,[0.88499238 0.85360679],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6941286325454712,0.6763925001127521,[0.75215224 0.60063276],0.6738163920435369,[0.7947654  0.55286738],0.6856541096225188,[0.71387615 0.65743207],,0.8545625805854797,0.8469558994793029,[0.88107572 0.81283608],0.8447710943649755,[0.89178938 0.79775281],0.849558565325369,[0.87061642 0.82850071],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.7021435499191284,0.6812033793683021,[0.76290801 0.59949875],0.6783051414281298,[0.79059041 0.56601988],0.687142812192988,[0.73709862 0.637187  ],,0.870198130607605,0.8622698740105696,[0.89531471 0.82922504],0.8626978369945453,[0.89366319 0.83173248],0.8618525052243844,[0.89697234 0.82673267],20,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
