,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,num_heads,num_layers,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6749300956726074,0.642977502365762,[0.74978479 0.53617021],0.6428733860170948,[0.75043079 0.53531599],0.643083539637231,[0.74913991 0.53702717],,0.8905512690544128,0.8835838041981523,[0.91206411 0.8551035 ],0.8850345504775867,[0.90695671 0.86311239],0.8822356144193316,[0.91722936 0.84724187],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,300,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6600186228752136,0.6349850051474867,[0.73057607 0.53939394],0.6331129982625374,[0.75350396 0.51272204],0.6389976838161618,[0.70900229 0.56899307],,0.8935166597366333,0.8868800628853908,[0.91427951 0.85948061],0.8878145059877344,[0.91091892 0.86471009],0.8859894997807961,[0.917665 0.854314],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,300,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.685181736946106,0.6561871000913231,[0.75603062 0.55634358],0.6552839182146601,[0.76186317 0.54870466],0.6572424429232672,[0.7502867  0.56419819],,0.8763984441757202,0.8690276430786632,[0.90009805 0.83795724],0.8689527870072189,[0.90039233 0.83751325],0.8691028307952617,[0.89980396 0.8384017 ],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,300,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6913326978683472,0.66373383209083,[0.76006955 0.56739812],0.662472296513557,[0.76830697 0.55663762],0.6652948628496576,[0.75200688 0.57858284],,0.8943253755569458,0.8873107540081091,[0.91542611 0.8591954 ],0.8899051984094174,[0.9068177 0.8729927],0.8850134803442071,[0.92419952 0.84582744],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,300,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6445479989051819,0.6171996428014072,[0.71951758 0.51488171],0.6157233993560164,[0.73874962 0.49269718],0.6202098495549702,[0.70126147 0.53915823],,0.8861032724380493,0.8796178344315974,[0.90755935 0.85167632],0.8786195749179367,[0.91164835 0.8455908 ],0.8806784659858151,[0.90350686 0.85785007],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,300,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6846225261688232,0.6590614087432147,[0.7524144  0.56570842],0.6570974575957572,[0.76838016 0.54581476],0.6621028548141921,[0.73709862 0.58710709],,0.8937862515449524,0.8871664424730228,[0.91449653 0.85983636],0.8881015689992068,[0.91113514 0.865068  ],0.8862752119099018,[0.91788281 0.85466761],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,300,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.7058714032173157,0.6785156071998177,[0.77229437 0.58473684],0.6775990388831126,[0.77745497 0.57774311],0.6795519030465362,[0.76720183 0.59190197],,0.8943253755569458,0.8877858265674883,[0.91487514 0.86069652],0.8885510933102403,[0.91210219 0.865     ],0.8870503201485471,[0.917665   0.85643564],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,300,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6525629162788391,0.6257106002727124,[0.72596295 0.52545825],0.6240951541368018,[0.74502112 0.50316919],0.6288345184097208,[0.7078555  0.54981353],,0.8813856244087219,0.8746232968470007,[0.90374098 0.84550562],0.8736610373001841,[0.90771259 0.83960948],0.8756445563963933,[0.89980396 0.85148515],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,300,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6945013999938965,0.6699952236340905,[0.75992383 0.58006662],0.6678078658186315,[0.77687931 0.55873643],0.6733913489220061,[0.74369266 0.60309004],,0.8885294795036316,0.8821353377756238,[0.90958784 0.85468283],0.8812701302102419,[0.91308165 0.84945861],0.8830461911673322,[0.90612067 0.85997171],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,300,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6935694217681885,0.6551369542716277,[0.77026272 0.54001119],0.6600068502437748,[0.75136314 0.56865056],0.6521279442600676,[0.79013761 0.51411827],,0.8904165029525757,0.8834812463082286,[0.91190812 0.85505438],0.8847836897297453,[0.90728762 0.86227976],0.8822624950051404,[0.91657591 0.84794908],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,10,1,300,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
