,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,,0.6732525825500488,0.6535308295411741,[0.73619263 0.57086903],0.6514329497826317,[0.77478619 0.52807971],0.6612327584521465,[0.70126147 0.62120405],,0.7451139092445374,0.7394484046487376,[0.77786914 0.70102767],0.7390920563221889,[0.84421214 0.63397198],0.7525699457489701,[0.72119364 0.78394625],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.7015843391418457,0.6534202066115287,[0.7826205  0.52421991],0.6680501010924642,[0.74335827 0.59274194],0.6480801212651459,[0.82626147 0.46989877],,0.719773530960083,0.6894006928550405,[0.78652839 0.59227299],0.7044417860137807,[0.74397824 0.66490533],0.6840935789443524,[0.83424091 0.53394625],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6769804358482361,0.6417697149286736,[0.75407975 0.52945968],0.6432125657754101,[0.74655802 0.53986711],0.640600255751663,[0.76175459 0.51944592],,0.735004723072052,0.7139453241568363,[0.79156064 0.63633   ],0.7191527662683418,[0.77112167 0.66718386],0.7106581445710305,[0.81311261 0.60820368],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,0
0,,0.6769804358482361,0.6415836716989398,[0.75421926 0.52894808],0.6431184142856832,[0.74628122 0.5399556 ],0.6403541879487569,[0.76232798 0.51838039],,0.8168216943740845,0.8010643343745942,[0.8570527  0.74507597],0.8110852006071152,[0.82872254 0.79344786],0.7948257259991799,[0.88738837 0.70226308],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,1,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.658341109752655,0.6363259996690189,[0.72580404 0.54684796],0.6344920053047888,[0.75883641 0.5101476 ],0.6423828344567019,[0.69552752 0.58923815],,0.8278743624687195,0.8205790349871396,[0.85675827 0.7843998 ],0.8168877094295803,[0.88320999 0.75056543],0.8266367426953356,[0.83184491 0.82142857],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,12,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.679962694644928,0.646259964473563,[0.75544794 0.53707199],0.647152487402,[0.75063685 0.54366812],0.6454775456638302,[0.7603211  0.53063399],,0.8501145839691162,0.8396059053538265,[0.88066109 0.79855072],0.8433572619245577,[0.86799238 0.81872214],0.8365272193274031,[0.89370508 0.77934936],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0003,123,focal,2,True,5,Conv1d,,concatenation,64,1
0,,0.6877912282943726,0.6494647070431678,[0.7653733  0.53355611],0.6536073139917549,[0.74828814 0.55892649],0.6468228996104461,[0.78325688 0.51038892],,0.8714112639427185,0.8629931219032885,[0.89695399 0.82903226],0.8650651951978513,[0.88965074 0.84047965],0.861135317331092,[0.90437813 0.8178925 ],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6684063076972961,0.6373502113071405,[0.74347513 0.5312253 ],0.6367220835212679,[0.74789672 0.52554745],0.6380663378023685,[0.7391055  0.53702717],,0.8634586930274963,0.8558168180186678,[0.88901063 0.82262301],0.8545883137237629,[0.89440035 0.81477627],0.8571539097619505,[0.88368547 0.83062235],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6546132564544678,0.631486603218036,[0.72380385 0.53916936],0.6297000908218917,[0.75380317 0.50559701],0.6368091161476688,[0.69610092 0.57751731],,0.8576627373695374,0.8499211989287223,[0.88400703 0.81583537],0.8482663984094889,[0.89164635 0.80488644],0.8517918875778421,[0.8764975  0.82708628],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(32, 32)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64,2
0,,0.6978564858436584,0.6720864045074265,[0.76401223 0.58016058],0.6703089370390513,[0.77610175 0.56451613],0.6744952173339265,[0.75229358 0.59669686],,0.7106078863143921,0.6939265689767427,[0.76538083 0.62247231],0.6935400213545406,[0.76798246 0.61909759],0.6943403966372926,[0.76279678 0.62588402],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0005,1,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6896551847457886,0.6632619376149503,[0.75753604 0.56898783],0.6615639902519769,[0.76975437 0.55337362],0.6656041659538694,[0.74569954 0.58550879],,0.7064294219017029,0.689897279438892,[0.76149803 0.61829653],0.6893080096882714,[0.76569038 0.61292564],0.690556857907529,[0.75735134 0.62376238],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0005,12,focal,2,True,5,Conv1d,,concatenation,64,3
0,,0.6876048445701599,0.6585501632870054,[0.75815296 0.55894737],0.6577405745852146,[0.76321906 0.55226209],0.6594750767377182,[0.75315367 0.56579648],,0.7242215871810913,0.7061257702467345,[0.77904968 0.63320186],0.7073620592301252,[0.7725423  0.64218182],0.705068600179245,[0.78566761 0.62446959],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0005,123,focal,2,True,5,Conv1d,,concatenation,64,3
