,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,num_layers,bidirectional,hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,batch_size
0,,0.6747437119483948,0.6499435145197392,[0.74311792 0.55676911],0.6478651058267115,[0.76369138 0.53203883],0.6537671743412532,[0.72362385 0.5839105 ],,0.902277946472168,0.8964504266434359,[0.92101536 0.87188549],0.8963700015120919,[0.92131648 0.87142353],0.8965311951894073,[0.92071444 0.87234795],1,True,300,0.1,0.0005,1,focal,2,True,5,64
0,,0.6725069880485535,0.6460029350086398,[0.74286551 0.54914036],0.6442236824579319,[0.75874439 0.52970297],0.6488481094172333,[0.72763761 0.5700586 ],,0.8998517394065857,0.8938939131428025,[0.91903672 0.8687511 ],0.8937610961336772,[0.91953772 0.86798447],0.8940276806876007,[0.91853627 0.86951909],1,True,300,0.1,0.0005,12,focal,2,True,5,64
0,,0.6687791347503662,0.6469514938877379,[0.73473653 0.55916646],0.6448202658745891,[0.7664279  0.52321263],0.6529940693229974,[0.70556193 0.60042621],,0.9063215851783752,0.9008688263522173,[0.92411835 0.8776193 ],0.9002620520283232,[0.92644483 0.87407927],0.9014958237274392,[0.92180353 0.88118812],1,True,300,0.1,0.0005,123,focal,2,True,5,64
