,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6885368227958679,0.662580915011701,[0.75616518 0.56899665],0.6607425705794948,[0.76998514 0.5515    ],0.6652362098165627,[0.74283257 0.58763985],,0.84971022605896,0.8433047850204695,[0.87498598 0.81162359],0.8393329779199166,[0.90157116 0.77709479],0.8496436358326065,[0.84992376 0.84936351],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6648648381233215,0.6437200904628688,[0.73051559 0.55692459],0.6417502027561005,[0.76538945 0.51811096],0.6503528499264393,[0.69868119 0.60202451],,0.8529451489448547,0.8456964905204081,[0.87914036 0.81225262],0.8428246991442641,[0.89449955 0.79114985],0.8494058697340624,[0.86429972 0.83451202],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.680894672870636,0.6642364157454526,[0.73902439 0.58944844],0.6625207833624074,[0.7890625  0.53597907],0.6748611878216753,[0.69495413 0.65476825],,0.8472840189933777,0.8405005394524369,[0.87339368 0.8076074 ],0.83680596421036,[0.89674162 0.7768703 ],0.8460538067684853,[0.85123067 0.84087694],20,3,5,6,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(128, 128)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
