,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,transformer_encoder_layers,num_heads,num_layers,ffn_hidden_dim,dropout_rate,learning_rate,seed,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6814538836479187,0.6518684705534913,[0.75335546 0.55038148],0.6510797397894172,[0.75850044 0.54365904],0.6527760297273123,[0.74827982 0.55727224],,0.8823291659355164,0.8757271195540397,[0.90437069 0.84708355],0.8744718707649654,[0.90965183 0.83929191],0.8770858641392036,[0.89915051 0.85502122],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(512, 512)",0.1,0.0001,1,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6661696434020996,0.6407923304252312,[0.73626859 0.54531607],0.6388706090603933,[0.75688768 0.52085354],0.6444663918120366,[0.71674312 0.57218966],,0.864806592464447,0.8584176064497391,[0.88849361 0.82834161],0.855005173948604,[0.90735695 0.8026534 ],0.8630635179770272,[0.87039861 0.85572843],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(512, 512)",0.1,0.0001,12,focal,2,True,5,Conv1d,,concatenation,64
0,,0.7168685793876648,0.6939547286728083,[0.77769647 0.61021298],0.6914668709023368,[0.79431988 0.58861386],0.6976061161672198,[0.76175459 0.63345765],,0.879633367061615,0.8723861514284195,[0.90279743 0.84197487],0.8725134317231913,[0.90230635 0.84272051],0.8722597977039512,[0.90328904 0.84123055],35,3,5,11,15,3,umap,17,12,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,2,10,1,"(512, 512)",0.1,0.0001,123,focal,2,True,5,Conv1d,,concatenation,64
