,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,include_features_in_path,include_features_in_input,embedding_dim,num_features,log_signature,pooling,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size
0,,0.6814538836479187,0.662732882630314,[0.74219339 0.58327237],0.6604799255151752,[0.78319007 0.53776978],0.6712311149452816,[0.70527523 0.637187  ],,0.810082197189331,0.7994792746176109,[0.84558904 0.75336951],0.7984157442439523,[0.85090428 0.74592721],0.8006508028591701,[0.8403398  0.76096181],20,3,5,6,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0003,1,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.6993476152420044,0.6830660465653203,[0.75490047 0.61123162],0.6806011871422522,[0.80310378 0.55809859],0.6938510237398152,[0.71215596 0.67554608],,0.7863593697547913,0.7771777610080055,[0.82240896 0.73194656],0.7741257360480884,[0.8467928  0.70145867],0.7822976015123372,[0.79939011 0.76520509],20,3,5,6,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0003,12,True,focal,2,True,5,Conv1d,,concatenation,64
0,,0.7069897651672363,0.6885027709719853,[0.76438849 0.61261705],0.6854007255442733,[0.8008794  0.56992205],0.6966524697814687,[0.73107798 0.66222696],,0.7812373638153076,0.7731357533506178,[0.81600726 0.73026425],0.7698790612233097,[0.85082742 0.6889307 ],0.7803995933868522,[0.78392507 0.77687412],20,3,5,6,15,3,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,True,384,2,True,signature,"(12,)",300,"(32, 32)",0.1,0.0003,123,True,focal,2,True,5,Conv1d,,concatenation,64
